Page ID,Page Name,Disclaimer,Amount Spent (EUR),Number of Ads in Library
103355385129734,The Climate Pledge,The Climate Pledge,12138,24
82734241364,Campact e.V.,Campact e.V.,7861,270
106626487721376,Amazon Europe,Amazon Europe,7324,9
21289227249,FDP,FDP,7048,92
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,6598,671
178362315106,European Parliament,European Parliament,3295,10
169463563099560,land.nrw,land.nrw,3191,11
768905426534529,Bundesregierung,Bundesregierung,2567,2
540404695989874,AfD,AfD,2400,33
331832984040,LichtBlick,LichtBlick,2240,59
1655252804795367,Oatly,Oatly,1986,1
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,1972,17
170688644503,UNICEF Deutschland,UNICEF Deutschland,1710,37
108165514298122,Zukunft sichern,Zukunft Sichern,1492,20
700577889971139,PENNY,PENNY,1303,12
78502295414,CDU,CDU,1167,18
23216224900,Plan International Deutschland,Plan International Deutschland,1113,17
123921283433,Fraktion DIE LINKE. im Bundestag,Fraktion DIE LINKE. im Bundestag,1113,36
112369170621210,Deutschland spricht über 5G,Dialoginitiative "Deutschland spricht über 5G",1091,2
112352081112400,Inyova Impact Investing - Germany,Inyova Impact Investing,1089,55
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,1042,43
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,1032,79
116580098376181,Audible,These ads ran without a disclaimer,1016,2
442906105719770,TotalEnergies,TOTAL Deutschland GmbH,948,10
123523341045520,Die Familienunternehmer,Die Familienunternehmer,938,22
453150811428411,Mastercard,Mastercard,789,10
116000986793106,Klima,Climate Labs GmbH,788,2
144380008933707,SPD-Fraktion im Bundestag,SPD-Bundestagsfraktion,678,9
478399422560922,KadeFungin,DR. KADE,610,14
1578640155687393,Sea-Watch,Sea-Watch,589,11
90035328642,PETA Deutschland,PETA Deutschland,565,38
2093351790978732,Lucid: Great Ideas Visualized,These ads ran without a disclaimer,519,2
47930567748,SPD,SPD,481,4
380349938694731,Mentor Verlag,Mentor Verlag,473,12
2012567329069330,Michael Sack,CDU Landesverband Mecklenburg-Vorpommern,405,47
164131966966839,FDP Schleswig-Holstein,FDP Schleswig-Holstein,372,22
417905399079008,The Honu Movement,Ocean Plastic Cleanup gemeinnützige GmbH,356,16
1947378708884004,Initiative Frosch,Initiative Frosch,329,10
169065407139584,Tilt,European Greens,322,1
490874321062716,Berlin Partner für Wirtschaft und Technologie,Berlin Partner für Wirtschaft und Technologie,321,29
161273245888,Save the Children Deutschland,Save the Children Deutschland,298,16
28312410177,World Food Programme,These ads ran without a disclaimer,291,27
2188342231399828,HSI/Deutschland,HSI/Deutschland,286,21
107898832590939,European Commission,European Commission,279,27
154423267921909,followfood,followfood,256,3
484950398505596,IRC Deutschland,IRC Deutschland,253,3
108268845888673,Bundesministerium für Arbeit und Soziales,Bundesministerium für Arbeit und Soziales,253,3
1609555372394092,17 Ziele,Engagement Global - Service für Entwicklungsinitiativen,236,4
412708008752200,RaboDirect Deutschland,RaboDirect Deutschland,236,4
106261086094051,noz.de,Neue Osnabrücker Zeitung GmbH & Co. KG,229,22
538936319946884,GermanDream,GermanDream mit Facebook-Werbegutschrift,213,15
165629350137468,Schaebens,Schaebens,213,13
100432425468007,Fahrrad_Berlin,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz",212,4
100975935361774,Wissensstadt Berlin 2021,Kulturprojekte Berlin GmbH,212,19
158888744130107,Hubert Aiwanger Minister Bundesvors. Freie Wähler,Hubert Aiwanger,208,2
100100816716837,Stadt Augsburg,Stadt Augsburg,196,56
485303194814631,Deutsche Post,Deutsche Post,195,1
126952903983246,CDU Berlin,CDU Berlin,190,34
127143338110,missio,missio,187,5
169367889785454,Arbeitgeberverband Gesamtmetall,Arbeitgeberverband Gesamtmetall,187,97
217523541326,CDU Hessen,CDU Hessen,185,8
