Page ID,Page Name,Disclaimer,Amount Spent (EUR)
331832984040,LichtBlick,LichtBlick,1187
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,1018
105205171835668,Zervakis & Opdenhövel. Live.,ProSieben,806
194997973937131,LinkedIn,LinkedIn Germany GmbH,790
103355385129734,The Climate Pledge,The Climate Pledge,678
152033178165965,Deutsche Bahn Personenverkehr,Deutsche Bahn Personenverkehr,613
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,413
346059386316717,Dash,These ads ran without a disclaimer,321
169463563099560,land.nrw,land.nrw,302
178362315106,European Parliament,European Parliament,286
208991275785989,Vonovia,Vonovia SE,268
161273245888,Save the Children Deutschland,Save the Children Deutschland,144
23216224900,Plan International Deutschland,Plan International Deutschland,142
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,139
197589525931,Facebook app,Facebook,131
1312721828781856,Diskutier Mit Mir,Diskutier Mit Mir e.V.,120
484950398505596,IRC Deutschland,IRC Deutschland,≤100
82734241364,Campact e.V.,Campact e.V.,≤100
375763085829863,Eva Lux - Für Leverkusen im Landtag,Josefa Maria Lux,≤100
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,≤100
130534873659391,Green Planet Energy,Green Planet Energy eG,≤100
343364921106,Caritas international,Caritas international,≤100
100717801668573,Gesunde Erde - Gesunde Menschen,Stiftung Gesunde Erde Gesunde Menschen gGmbH,≤100
718677004826671,Deutsche Umwelthilfe,Deutsche Umwelthilfe,≤100
154423267921909,followfood,followfood,≤100
116000986793106,Klima,Climate Labs GmbH,≤100
139065632780165,Monika Hohlmeier,Monika Hohlmeier,≤100
263503200272,Welthungerhilfe,Welthungerhilfe,≤100
217879838339082,Bundesministerium für Wirtschaft und Energie,Bundesministerium für Wirtschaft und Energie,≤100
120479081330563,Körber-Stiftung,Körber-Stiftung,≤100
593476900673774,ifaw,ifaw,≤100
743553305741738,Frag ZEBRA,Landesanstalt für Medien NRW,≤100
144380008933707,SPD-Fraktion im Bundestag,SPD-Bundestagsfraktion,≤100
217786668379580,350.org Deutschland,350.org Deutschland,≤100
273454591804,SOS-Kinderdorf Deutschland,SOS-Kinderdorf e.V.,≤100
170688644503,UNICEF Deutschland,UNICEF Deutschland,≤100
161674141345516,Weltverbesserer,Die Techniker (TK),≤100
1609555372394092,17 Ziele,Engagement Global - Service für Entwicklungsinitiativen,≤100
417905399079008,The Honu Movement,Plastic Free Planet gemeinnützige GmbH,≤100
107411260903386,The Mother Nature App,The Mother Nature GmbH,≤100
148960219016150,WLDOHO,These ads ran without a disclaimer,≤100
1947378708884004,Initiative Frosch,Initiative Frosch,≤100
1218561858288255,Motaris GmbH,Motaris GmbH,≤100
128440447895402,Jeder Tag zählt e.V.,Jeder Tag zählt e.V.,≤100
45872374946,GREENPEACE MAGAZIN,GREENPEACE MAGAZIN,≤100
212146445598363,Stadtwerke Bielefeld,Stadtwerke Bielefeld GmbH,≤100
510117665830401,Hilfetelefon Gewalt gegen Frauen,BAFzA,≤100
