Page ID,Page Name,Disclaimer,Amount Spent (EUR)
47217143218,BÜNDNIS 90/DIE GRÜNEN,BÜNDNIS 90/DIE GRÜNEN,1942
47930567748,SPD,SPD,1143
78502295414,CDU,CDU,1135
82734241364,Campact e.V.,Campact e.V.,735
319040328150027,Facebook Politik und Gesellschaft,Facebook Politik und Gesellschaft,659
103015471773198,David Maier,David Maier,412
88331883353,BÜNDNIS 90/DIE GRÜNEN Rheinland-Pfalz,Bündnis 90/Die Grünen Rheinland-Pfalz,336
21289227249,FDP,FDP,314
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,264
105205171835668,Zervakis & Opdenhövel. Live.,ProSieben,260
540404695989874,AfD,AfD,241
538936319946884,GermanDream,GermanDream mit Facebook-Werbegutschrift,239
75159424764,Aktion Mensch,Aktion Mensch,223
123523341045520,Die Familienunternehmer,Die Familienunternehmer,205
111033161266569,DeinMorgen,Die Jungen Unternehmer,194
47694585682,DIE LINKE,DIE LINKE,193
109478215738226,Armin Laschet,CDU,173
400646766650321,Blinkist,Blinks Labs GmbH,170
312751442108983,SPD Ludwigshafen,SPD Ludwigshafen,165
105233098230457,Verena Hubertz,Verena Hubertz / SPD Bundestagskandidatin für Trier & Trier-Saarburg,160
499359010093513,FREIE WÄHLER Rheinland Pfalz,FREIE WÄHLER Rheinland-Pfalz,159
372359649492543,B'90/ DIE GRÜNEN Bad Dürkheim,Grüne KV Bad Dürkheim,130
107085727344683,Mein Schlüssel zur Welt,Bundesministerium für Bildung und Forschung,124
1655252804795367,Oatly,Oatly,105
178362315106,European Parliament,European Parliament,≤100
1873999882830833,Grüne Rhein-Pfalz,Grüne Rhein-Pfalz,≤100
249296718436,IG Metall,IG Metall,≤100
1675394899406675,Annalena Baerbock,BÜNDNIS 90/DIE GRÜNEN,≤100
2010920999000602,Fridays for Future Deutschland,Together for Future e.V.,≤100
108165514298122,Zukunft sichern,Zukunft Sichern,≤100
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,≤100
635959036592480,Andreas Steier,Andreas Steier,≤100
456516127773656,BÜNDNIS 90/DIE GRÜNEN Ahrweiler,BÜNDNIS 90/DIE GRÜNEN,≤100
154149027994068,ZDF,ZDF,≤100
103991434506196,Bündnis 90 / Die Grünen Worms,BÜNDNIS 90/DIE GRÜNEN,≤100
1606725526229201,Johannes Steiniger,Johannes Steiniger,≤100
189617674514883,Rheinland-Pfalz,Rheinland-Pfalz,≤100
1672408719723194,Deutschland3000,funk,≤100
197640170649147,funk,funk,≤100
399610793419033,Thomas Gebhart,Thomas Gebhart,≤100
23216224900,Plan International Deutschland,Plan International Deutschland,≤100
123332714357231,Europäische Kommission – Vertretung in Deutschland,Europäische Kommission – Vertretung in Deutschland,≤100
12084075837,Jürgen Todenhöfer,Team Todenhöfer - Die Gerechtigkeitspartei,≤100
110976485656573,Junge Liberale JuLis,Junge Liberale,≤100
114554831934355,Tierschutzbund,Deutscher Tierschutzbund e.V.,≤100
263503200272,Welthungerhilfe,Welthungerhilfe,≤100
253112118202381,Bündnis 90/Die Grünen Kreisverband Ludwigshafen,BÜNDNIS 90/ DIE GRÜNEN KV Ludwigshafen,≤100
180599695477992,Bündnis 90/Die Grünen Rhein-Hunsrück,BÜNDNIS 90/DIE GRÜNEN,≤100
376601206024823,DIE DA OBEN!,funk,≤100
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,≤100
1578640155687393,Sea-Watch,Sea-Watch,≤100
120655374567,Ökologisch-Demokratische Partei (ÖDP),Ökologisch-Demokratische Partei (ÖDP),≤100
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,≤100
