Page ID,Page Name,Disclaimer,Amount Spent (EUR)
107898832590939,European Commission,European Commission,723
1762360844053566,RECUP,RECUP,471
172687819274,rbbKultur,rbbKultur,270
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,249
118097230041149,Civical,Civical GmbH,168
132505256799678,Linksfraktion Berlin,Linksfraktion Berlin,≤100
82734241364,Campact e.V.,Campact e.V.,≤100
170688644503,UNICEF Deutschland,UNICEF Deutschland,≤100
227292860644574,Sebastian Czaja,FDP Berlin,≤100
196999950359158,FDP Berlin,FDP Berlin,≤100
1508446642792459,Vattenfall Deutschland,Vattenfall Deutschland,≤100
484950398505596,IRC Deutschland,IRC Deutschland,≤100
490874321062716,Berlin Partner für Wirtschaft und Technologie,Berlin Partner für Wirtschaft und Technologie,≤100
1578640155687393,Sea-Watch,Sea-Watch,≤100
106626487721376,Amazon Europe,Amazon Europe,≤100
259870778893,ARAG Versicherungen,ARAG SE,≤100
2010920999000602,Fridays for Future Deutschland,Together for Future e.V.,≤100
170402506329517,AY YILDIZ,AY YILDIZ,≤100
768905426534529,Bundesregierung,Bundesregierung,≤100
183292338524573,Nestlé,Nestlé Deutschland,≤100
218786540044,WWF Deutschland,WWF Deutschland,≤100
23216224900,Plan International Deutschland,Plan International Deutschland,≤100
44511549119,Konrad-Adenauer-Stiftung,Konrad-Adenauer-Stiftung,≤100
178362315106,European Parliament,European Parliament,≤100
101931781978977,Martin Sattelkau,Martin Sattelkau,≤100
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,≤100
154423267921909,followfood,followfood,≤100
190784743602,CDU/CSU-Bundestagsfraktion,CDU/CSU-Bundestagsfraktion,≤100
331832984040,LichtBlick,LichtBlick,≤100
78502295414,CDU,CDU,≤100
538936319946884,GermanDream,GermanDream mit Facebook-Werbegutschrift,≤100
108268845888673,Bundesministerium für Arbeit und Soziales,Bundesministerium für Arbeit und Soziales,≤100
161273245888,Save the Children Deutschland,Save the Children Deutschland,≤100
123921283433,Fraktion DIE LINKE. im Bundestag,Fraktion DIE LINKE. im Bundestag,≤100
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,≤100
100975935361774,Wissensstadt Berlin 2021,Kulturprojekte Berlin GmbH,≤100
116000986793106,Klima,These ads ran without a disclaimer,≤100
369567809754486,Open Society Roma Initiatives,the Open Society Foundations,≤100
346271552160809,DIE LINKE. Neukölln,DIE LINKE.Neukölln,≤100
1982314815387746,EYD,Humanitarian Clothing GmbH,≤100
164355333623231,The Left,GUE/NGL,≤100
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,≤100
1947378708884004,Initiative Frosch,Initiative Frosch,≤100
115459209104059,Freie Wähler Berlin,FREIE WÄHLER BERLIN,≤100
341164211104,Mario Czaja,Mario Czaja,≤100
45872374946,GREENPEACE MAGAZIN,GREENPEACE MAGAZIN,≤100
90035328642,PETA Deutschland,PETA Deutschland,≤100
126952903983246,CDU Berlin,CDU Berlin,≤100
380349938694731,Mentor Verlag,Mentor Verlag,≤100
116099500257193,Wiebke Neumann,Wiebke Neumann,≤100
236934790401,UNO-Flüchtlingshilfe,UNO-Flüchtlingshilfe,≤100
101368532025331,Ayman Zebian Kandidat 20 Bundestag Wahl 2021,Ayman Zebian,≤100
121097790490,Albert Schweitzer Stiftung für unsere Mitwelt,Albert Schweitzer Stiftung für unsere Mitwelt,≤100
350375105088695,DPD Deutschland,DPD Deutschland GmbH,≤100
2188342231399828,HSI/Deutschland,HSI/Deutschland,≤100
478399422560922,KadeFungin,DR. KADE,≤100
417905399079008,The Honu Movement,Ocean Plastic Cleanup gemeinnützige GmbH,≤100
21289227249,FDP,FDP,≤100
133306764192,NABU Bundesverband,NABU Bundesverband,≤100
453150811428411,Mastercard,Mastercard,≤100
503345659690341,hsp,hsp - Die Fundraiser,≤100
145944615464920,Polarstern Energie,Polarstern Energie,≤100
412708008752200,RaboDirect Deutschland,RaboDirect Deutschland,≤100
114186703597807,VIER PFOTEN,VIER PFOTEN,≤100
134137749971478,SPD Berlin,SPD Berlin,≤100
143034515745865,SEAT,SEAT Deutschland,≤100
161674141345516,Weltverbesserer,Die Techniker (TK),≤100
100572773318575,Ärzte der Welt,Ärzte der Welt,≤100
134483979119,Rosa-Luxemburg-Stiftung,Rosa-Luxemburg-Stiftung,≤100
313744767921,der Freitag,der Freitag,≤100
112743275430520,International Campaign for Tibet Deutschland e.V.,International Campaign for Tibet Deutschland e.V.,≤100
112369170621210,Deutschland spricht über 5G,Dialoginitiative "Deutschland spricht über 5G",≤100
144380008933707,SPD-Fraktion im Bundestag,SPD-Bundestagsfraktion,≤100
542496332551897,SPD Tempelhof-Schöneberg,SPD Tempelhof-Schöneberg,≤100
108183245874441,Bundeskunsthalle,Bundeskunsthalle,≤100
413826305343387,Krautreporter,Krautreporter,≤100
116544291761495,Kindernothilfe E.V.,Kindernothilfe E.V.,≤100
789044954537513,DIE LINKE. Tempelhof-Schöneberg,DIE LINKE Tempelhof-Schöneberg,≤100
101306745479644,Frank Balzer,"Christlich Demokratische Union, Kreisverband Reinickendorf",≤100
103514198569270,MIT Treptow-Köpenick,MIT Treptow-Köpenick,≤100
561953460655717,Social Media Ads,Alexander Dietrich,≤100
321028698306139,Björn Wohlert,Björn Wohlert,≤100
108826898029,Uwe Feiler,Uwe Feiler,≤100
102023947966859,Frank Bewig,Frank Bewig,≤100
107411260903386,The Mother Nature App,The Mother Nature GmbH,≤100
614408642007931,Zurich,Zürich Beteiligungs AG,≤100
100653425499305,Gleichbehandeln,Ärzte der Welt e.V.,≤100
149871337782,Piratenpartei,Piratenpartei Deutschland,≤100
120479081330563,Körber-Stiftung,Körber-Stiftung,≤100
447877131924772,Linksfraktion Friedrichshain-Kreuzberg,Linksfraktion Friedrichshain-Kreuzberg,≤100
121678260974,Initiative Neue Soziale Marktwirtschaft (INSM),Initiative Neue Soziale Marktwirtschaft (INSM),≤100
477075099436259,EnricoBloch,SPD-Marzahn-Hellersdorf,≤100
1745982485667400,Guido Reil,Guido Reil,≤100
718677004826671,Deutsche Umwelthilfe,Deutsche Umwelthilfe,≤100
540404695989874,AfD,AfD,≤100
160149370674177,"Tom Schreiber, MdA",Tom Schreiber,≤100
105862421632183,Angelika Schöttler,Angelika Christa Gertrud Schöttler,≤100
1110204782371616,Die Moderne Landwirtschaft,Forum Moderne Landwirtschaft e.V.,≤100
1492455424300851,CDU Ortsverband Charlottenburg,CDU OV Charlottenburg,≤100
449196900156,Volvo Car Deutschland,Volvo Car Germany GmbH,≤100
