Page ID,Page Name,Disclaimer,Amount Spent (EUR),Number of Ads in Library
107898832590939,European Commission,European Commission,14682,5
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,5541,606
82734241364,Campact e.V.,Campact e.V.,1795,68
106626487721376,Amazon Europe,Amazon Europe,1394,6
78502295414,CDU,CDU,1307,18
1762360844053566,RECUP,RECUP,1301,64
64694257920,ProSieben,ProSieben,1223,1
116580098376181,Audible,These ads ran without a disclaimer,1084,1
170688644503,UNICEF Deutschland,UNICEF Deutschland,1035,54
178362315106,European Parliament,European Parliament,982,8
768905426534529,Bundesregierung,Bundesregierung,974,2
190784743602,CDU/CSU-Bundestagsfraktion,CDU/CSU-Bundestagsfraktion,964,69
484950398505596,IRC Deutschland,IRC Deutschland,943,13
183292338524573,Nestlé,Nestlé Deutschland,935,12
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,914,86
23216224900,Plan International Deutschland,Plan International Deutschland,886,15
369567809754486,Open Society Roma Initiatives,the Open Society Foundations,741,75
170402506329517,AY YILDIZ,AY YILDIZ,706,7
331832984040,LichtBlick,LichtBlick,681,36
123921283433,Fraktion DIE LINKE. im Bundestag,Fraktion DIE LINKE. im Bundestag,657,25
44511549119,Konrad-Adenauer-Stiftung,Konrad-Adenauer-Stiftung,642,34
161273245888,Save the Children Deutschland,Save the Children Deutschland,508,32
164355333623231,The Left,GUE/NGL,507,26
791896130901196,"Ministerium für Inneres, Bauen und Sport des Saarlandes","Ministerium für Inneres, Bauen und Sport des Saarlandes",469,1
21289227249,FDP,FDP,455,13
1578640155687393,Sea-Watch,Sea-Watch,444,15
1947378708884004,Initiative Frosch,Initiative Frosch,403,9
144380008933707,SPD-Fraktion im Bundestag,SPD-Bundestagsfraktion,394,19
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,390,40
350375105088695,DPD Deutschland,DPD Deutschland GmbH,389,2
412708008752200,RaboDirect Deutschland,RaboDirect Deutschland,383,4
90035328642,PETA Deutschland,PETA Deutschland,375,90
112369170621210,Deutschland spricht über 5G,Dialoginitiative "Deutschland spricht über 5G",375,1
108268845888673,Bundesministerium für Arbeit und Soziales,Bundesministerium für Arbeit und Soziales,374,5
540404695989874,AfD,AfD,370,14
538936319946884,GermanDream,GermanDream mit Facebook-Werbegutschrift,362,14
143034515745865,SEAT,SEAT Deutschland,360,2
453150811428411,Mastercard,Mastercard,356,2
106441894501599,Zukunft prägen - Lehrer/-in werden,Bayerisches Staatsministerium für Unterricht und Kultus,341,16
1110204782371616,Die Moderne Landwirtschaft,Forum Moderne Landwirtschaft e.V.,333,55
218786540044,WWF Deutschland,WWF Deutschland,320,6
856337431156538,TIMEPARTNER,TimePartner Personalmanagement GmbH,318,6
614408642007931,Zurich,Zürich Beteiligungs AG,317,6
172687819274,rbbKultur,rbbKultur,315,2
921326477983554,Verband der Chemischen Industrie e.V.,Verband der Chemischen Industrie,302,80
154423267921909,followfood,followfood,292,2
478399422560922,KadeFungin,DR. KADE,287,7
1982314815387746,EYD,Humanitarian Clothing GmbH,269,19
2188342231399828,HSI/Deutschland,HSI/Deutschland,267,20
114186703597807,VIER PFOTEN,VIER PFOTEN,267,25
118097230041149,Civical,Civical GmbH,261,53
380349938694731,Mentor Verlag,Mentor Verlag,254,1
102608544969110,Posterisan,DR. KADE,251,17
140889782312,Friedrich-Naumann-Stiftung für die Freiheit,Friedrich-Naumann-Stiftung für die Freiheit,243,12
417905399079008,The Honu Movement,Ocean Plastic Cleanup gemeinnützige GmbH,242,31
236934790401,UNO-Flüchtlingshilfe,UNO-Flüchtlingshilfe,235,17
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,232,12
45872374946,GREENPEACE MAGAZIN,GREENPEACE MAGAZIN,221,39
133306764192,NABU Bundesverband,NABU Bundesverband,219,60
81386795687,CSU (Christlich-Soziale Union),CSU (Christlich-Soziale Union),217,2
121678260974,Initiative Neue Soziale Marktwirtschaft (INSM),Initiative Neue Soziale Marktwirtschaft (INSM),214,68
158888744130107,Hubert Aiwanger Minister Bundesvors. Freie Wähler,Hubert Aiwanger,208,3
116544291761495,Kindernothilfe E.V.,Kindernothilfe E.V.,204,92
134137749971478,SPD Berlin,SPD Berlin,200,4
107411260903386,The Mother Nature App,The Mother Nature GmbH,198,12
145944615464920,Polarstern Energie,Polarstern Energie,190,11
490874321062716,Berlin Partner für Wirtschaft und Technologie,Berlin Partner für Wirtschaft und Technologie,186,12
104970081393920,FAKTUlind,DR. KADE,184,6
375109771472,Freie Presse,Freie Presse,177,34
1745982485667400,Guido Reil,Guido Reil,170,2
128440447895402,Jeder Tag zählt e.V.,Jeder Tag zählt e.V.,169,3
45978762184,Saarland.de,Saarland.de,162,4
165629350137468,Schaebens,Schaebens,160,12
503345659690341,hsp,hsp - Die Fundraiser,158,9
1565754943752371,Robert Farle,Robert Farle,153,13
169367889785454,Arbeitgeberverband Gesamtmetall,Arbeitgeberverband Gesamtmetall,151,106
1508446642792459,Vattenfall Deutschland,Vattenfall Deutschland,151,2
185101174836284,IG Metall Jugend,IG Metall Jugend,148,46
104966247887525,Braindom,These ads ran without a disclaimer,148,10
1609555372394092,17 Ziele,Engagement Global - Service für Entwicklungsinitiativen,138,2
114554831934355,Tierschutzbund,Deutscher Tierschutzbund e.V.,132,7
106206641624390,Wir sind Singen - Bernd Häusler,X mind Werbeagentur,127,4
109573920927141,Ichwillfair,Initiative für nachhaltige Agrarlieferketten,124,4
114308060119379,Die Wohnungswirtschaft,GdW Bundesverband deutscher Wohnungs- und Immobilienunternehmen e.V.,122,1
1805769829749530,Mehr Wirtschaft wagen,Arbeitgeberverband Gesamtmetall,122,73
117534528257937,Bund für Umwelt und Naturschutz Deutschland,Bund für Umwelt und Naturschutz Deutschland,121,13
334720923925926,Dieter Homburg,Fachzentrum Finanzen,120,7
105233098230457,Verena Hubertz,Verena Hubertz / SPD Bundestagskandidatin für Trier & Trier-Saarburg,117,2
100572773318575,Ärzte der Welt,Ärzte der Welt,116,24
11309713071,Gates Foundation,Essence,115,1
47930567748,SPD,SPD,115,23
449196900156,Volvo Car Deutschland,Volvo Car Germany GmbH,112,2
116335026590900,Mülltrennung wirkt,die dualen Systeme,107,26
1427901547344758,TIMEPARTNER,TimePartner Personalmanagement GmbH,107,2
334931334040,CDU-Fraktion im Thüringer Landtag,CDU-Fraktion im Thüringer Landtag,105,8
401006200007303,Silke Launert,Silke Launert,105,1
2061551714066701,Rise and Shine Cinema,Rise and Shine Cinema,104,17
718677004826671,Deutsche Umwelthilfe,Deutsche Umwelthilfe,102,10
331622844197016,Robert Lambrou,Athanasios Robert Lambrou,101,3
107497851500595,Vittorio Lazaridis für Esslingen,Vittorio Lazaridis,≤100,19
149871337782,Piratenpartei,Piratenpartei Deutschland,≤100,2
104342778292114,Kaspar Haller,Kaspar Haller,≤100,5
164131966966839,FDP Schleswig-Holstein,FDP Schleswig-Holstein,≤100,60
132505256799678,Linksfraktion Berlin,Linksfraktion Berlin,≤100,4
107379674925529,Diagnose Pan-ik-demie,Langen Müller Verlag GmbH,≤100,28
228606667667157,MPULSE,Metro AG,≤100,3
134483979119,Rosa-Luxemburg-Stiftung,Rosa-Luxemburg-Stiftung,≤100,8
429601160521937,HUMAN BLOOD,HUMAN BLOOD,≤100,12
212146445598363,Stadtwerke Bielefeld,Stadtwerke Bielefeld GmbH,≤100,2
804997446264798,Chic Me,These ads ran without a disclaimer,≤100,1
1454464454784272,EWR,EWR Aktiengesellschaft,≤100,2
313744767921,der Freitag,der Freitag,≤100,21
430111700332957,"Ministerium für Wirtschaft, Arbeit, Energie und Verkehr","Ministerium für Wirtschaft, Arbeit, Energie und Verkehr",≤100,3
1077260675704647,Wohnglück,Impleco GmbH,≤100,27
383045615057842,Thomas Dehler Stiftung,Sebastian Zajonz,≤100,7
47217143218,BÜNDNIS 90/DIE GRÜNEN,BÜNDNIS 90/DIE GRÜNEN,≤100,3
213646985410775,DIE LINKE. Düsseldorf,DIE LINKE KVD,≤100,2
331085703648232,Deutscher Verkehrssicherheitsrat - DVR,Deutscher Verkehrssicherheitsrat e.V.,≤100,2
182704598535,Open Doors Deutschland,Open Doors Deutschland,≤100,6
2012567329069330,Michael Sack,CDU Landesverband Mecklenburg-Vorpommern,≤100,6
130534873659391,Greenpeace Energy,Greenpeace Energy e.G.,≤100,27
104145414310,Olaf Scholz,SPD,≤100,14
196999950359158,FDP Berlin,FDP Berlin,≤100,24
227292860644574,Sebastian Czaja,FDP Berlin,≤100,24
108550857143852,Environmental Justice Foundation Deutschland,Environmental Justice Foundation Charitable Trust Deutschland gGmbH,≤100,8
367942296721973,Konsortium Schutz Gorgonzola-Käses,These ads ran without a disclaimer,≤100,2
332923170220,ONE Deutschland,ONE Deutschland,≤100,3
261985647756704,AfD im EU-Parlament,AfD im EU-Parlament,≤100,4
100653425499305,Gleichbehandeln,Ärzte der Welt e.V.,≤100,8
101285651990166,Planted,Planted HQ gGmbH,≤100,12
103919417972272,Unabhängiger Beauftragter für Fragen des sexuellen Kindesmissbrauchs,Unabhängiger Beauftragter für Fragen des sexuellen Kindesmissbrauchs,≤100,1
1272335162858434,"Ministerium für Arbeit, Soziales, Transformation und Digitalisierung RLP","Ministerium für Soziales, Arbeit, Gesundheit und Demografie Rheinland-Pfalz",≤100,1
108117640902824,Tag X,Drudel 11 e.V.,≤100,2
127143338110,missio,missio,≤100,2
344556287396,Heyne Verlag,Penguin Random House Verlagsgruppe GmbH,≤100,1
341486659645594,FDP Fraktion Bundestag,FDP Fraktion Bundestag,≤100,7
109233079118502,vbw – Die bayerische Wirtschaft,vbw – Die bayerische Wirtschaft,≤100,2
225012151032427,Bürgerwerke,Bürgerwerke,≤100,3
1790920000965539,CDU CSU Europa,CDU/CSU-Gruppe in der EVP-Fraktion im Europäischen Parlament,≤100,29
205407872835976,Gabor Steingart,Media Pioneer Publishing AG,≤100,5
175044368727,FLYERALARM,Flyeralarm,≤100,1
198862383502965,DGB-Jugend Niedersachsen - Bremen - Sachsen-Anhalt,DGB-Jugend Niedersachsen - Bremen - Sachsen-Anhalt,≤100,13
259870778893,ARAG Versicherungen,ARAG SE,≤100,5
320469474668529,SPD Tübingen,SPD im Kreis Tübingen,≤100,5
112939050336757,Landeszentrale für Umweltaufklärung RLP,Landeszentrale für Umweltaufklärung Rheinland-Pfalz,≤100,2
109460782417586,CDU in Niedersachsen,CDU in Niedersachsen,≤100,30
706758859393635,AfD Fraktion Sachsen,AfD Fraktion Sachsen,≤100,8
1462141234003513,Alex Düsseldorf Fischer,Alexander Fischer,≤100,3
161674141345516,Weltverbesserer,Die Techniker (TK),≤100,5
161249658045,Green City e.V.,Green City e.V.,≤100,1
249986091716256,Deutscher Jagdverband e.V.,Deutscher Jagdverband e.V.,≤100,1
217523541326,CDU Hessen,CDU Hessen,≤100,3
1218561858288255,Motaris GmbH,Motaris GmbH,≤100,4
100211998283499,Wasserhelden,Wasserhelden,≤100,1
510117665830401,Hilfetelefon Gewalt gegen Frauen,BAFzA,≤100,1
162380857880,ING Deutschland,These ads ran without a disclaimer,≤100,1
300225473377094,indeon magazin,Medienhaus der Evangelischen Kirche in Hessen und Nassau GmbH,≤100,28
138422136179542,Ministerpräsident Michael Kretschmer,Sächsische Staatskanzlei,≤100,1
147245511963527,DGB,Deutscher Gewerkschaftsbund (DGB),≤100,2
107189775985674,FDP-Fraktion im Niedersächsischen Landtag,FDP-Fraktion im niedersächsischen Landtag,≤100,2
327862874003443,Anja Karliczek,"Christlich Demokratische Union Deutschlands (CDU), Kreisverband Steinfurt",≤100,3
100389502022479,Kai Koeser,SPD-Unterbezirk Stade,≤100,3
561953460655717,Social Media Ads,Alexander Dietrich,≤100,6
113462377450395,Adis Ahmetovic,SPD Hannover,≤100,4
156733414463449,SAUBER ENERGIE,SE SAUBER ENERGIE GmbH & Co. KG,≤100,3
1509790395958123,Aktion gegen den Hunger,Aktion gegen den Hunger,≤100,10
206584163580,Stiftung Mercator,Stiftung Mercator,≤100,10
134878753249043,Deutschlandstiftung Integration,Deutschlandstiftung Integration mit Facebook-Werbegutschrift,≤100,3
114437745911175,SVO - Rundum bestens versorgt,SVO - Rundum bestens versorgt,≤100,2
477942969211245,Engin Eroglu,"Renew Europe Group, European Parliament",≤100,1
115459209104059,Freie Wähler Berlin,FREIE WÄHLER BERLIN,≤100,4
1855211144766647,Asylhelper by migrando,Graske Rechtsanwälte,≤100,1
581585381884219,Bündnis 90 / Die Grünen Frankfurt - Oder,KV Frankfurt (Oder),≤100,1
413826305343387,Krautreporter,Krautreporter,≤100,6
101526322159805,Opera News Europe,These ads ran without a disclaimer,≤100,3
1661082517523622,Tilman Kuban,Tilman Kuban,≤100,12
287620881589935,Klimaschutzministerium RLP,Umweltministerium RLP,≤100,2
100504965573667,Daniel Töpfer - OB für Esslingen,Daniel Töpfer,≤100,18
570799823015106,Bündnis für eine enkeltaugliche Landwirtschaft,Bündnis für eine enkeltaugliche Landwirtschaft e.V.,≤100,2
103514875204240,Christoph Schork FDP - Bundestagskandidat,FDP Kreisverband Düsseldorf,≤100,4
108826898029,Uwe Feiler,Uwe Feiler,≤100,10
105375111407725,Agorai,Agorai,≤100,7
120655374567,Ökologisch-Demokratische Partei (ÖDP),Ökologisch-Demokratische Partei (ÖDP),≤100,23
343364921106,Caritas international,Caritas international,≤100,62
101931781978977,Martin Sattelkau,Martin Sattelkau,≤100,19
512403718895902,Wildtierschutz Deutschland e.V.,Wildtierschutz Deutschland e.V.,≤100,2
100975935361774,Wissensstadt Berlin 2021,Kulturprojekte Berlin GmbH,≤100,33
2135010219947091,MINTmagie,Bundesministerium für Bildung und Forschung,≤100,1
101889895217340,Peggy Schierenbeck,SPD im Landkreis Diepholz,≤100,4
221425877960404,HA Hessen Agentur GmbH,HA Hessen Agentur GmbH,≤100,1
1217677581644525,Hessen Trade & Invest GmbH,HA Hessen Agentur GmbH,≤100,1
158275244225584,SPD Schneverdingen,SPD Schneverdingen,≤100,2
1783417735277557,Martin Reichardt,Daniel Schneider,≤100,2
120479081330563,Körber-Stiftung,Körber-Stiftung,≤100,6
744055308985961,CDU-Fraktion im Landtag Mecklenburg-Vorpommern,CDU Fraktion im Landtag von Mecklenburg-Vorpommern,≤100,2
22646353052,Bertelsmann Stiftung,Bertelsmann Stiftung,≤100,3
53732354560,Josip Juratovic,Josip Juratovic MdB,≤100,11
124616350926609,BS|ENERGY,"BS|ENERGY, Braunschweiger Versorgungs-AG & Co. KG",≤100,2
276040002549416,FREIE WÄHLER Bayern,Freie Wähler Bayern,≤100,3
