Page ID,Page Name,Disclaimer,Amount Spent (EUR)
103355385129734,The Climate Pledge,The Climate Pledge,133
207429192606075,Grüne Bremen,BÜNDNIS 90/DIE GRÜNEN,≤100
82734241364,Campact e.V.,Campact e.V.,≤100
106626487721376,Amazon Europe,Amazon Europe,≤100
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,≤100
21289227249,FDP,FDP,≤100
1655252804795367,Oatly,Oatly,≤100
178362315106,European Parliament,European Parliament,≤100
331832984040,LichtBlick,LichtBlick,≤100
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,≤100
540404695989874,AfD,AfD,≤100
768905426534529,Bundesregierung,Bundesregierung,≤100
170688644503,UNICEF Deutschland,UNICEF Deutschland,≤100
23216224900,Plan International Deutschland,Plan International Deutschland,≤100
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,≤100
108165514298122,Zukunft sichern,Zukunft Sichern,≤100
1442955239271706,Grüne Bremerhaven,BÜNDNIS 90/DIE GRÜNEN,≤100
123921283433,Fraktion DIE LINKE. im Bundestag,Fraktion DIE LINKE. im Bundestag,≤100
112352081112400,Inyova Impact Investing - Germany,Inyova Impact Investing,≤100
123523341045520,Die Familienunternehmer,Die Familienunternehmer,≤100
112369170621210,Deutschland spricht über 5G,Dialoginitiative "Deutschland spricht über 5G",≤100
1578640155687393,Sea-Watch,Sea-Watch,≤100
442906105719770,TotalEnergies,TOTAL Deutschland GmbH,≤100
198862383502965,DGB-Jugend Niedersachsen - Bremen - Sachsen-Anhalt,DGB-Jugend Niedersachsen - Bremen - Sachsen-Anhalt,≤100
453150811428411,Mastercard,Mastercard,≤100
78502295414,CDU,CDU,≤100
478399422560922,KadeFungin,DR. KADE,≤100
144380008933707,SPD-Fraktion im Bundestag,SPD-Bundestagsfraktion,≤100
178412932204779,Fraktion DIE LINKE in der Bremischen Bürgerschaft,Fraktion DIE LINKE in der Bremischen Bürgerschaft,≤100
90035328642,PETA Deutschland,PETA Deutschland,≤100
116000986793106,Klima,Climate Labs GmbH,≤100
47930567748,SPD,SPD,≤100
145553058849870,Klimahaus Bremerhaven,Klimahaus Betriebsgesellschaft mbH,≤100
154423267921909,followfood,followfood,≤100
969996636506437,Miteinander für Gesundheit,ABDA – Bundesvereinigung Deutscher Apothekerverbände e. V.,≤100
380349938694731,Mentor Verlag,Mentor Verlag,≤100
1947378708884004,Initiative Frosch,Initiative Frosch,≤100
484950398505596,IRC Deutschland,IRC Deutschland,≤100
107898832590939,European Commission,European Commission,≤100
412708008752200,RaboDirect Deutschland,RaboDirect Deutschland,≤100
169065407139584,Tilt,European Greens,≤100
127143338110,missio,missio,≤100
161273245888,Save the Children Deutschland,Save the Children Deutschland,≤100
108268845888673,Bundesministerium für Arbeit und Soziales,Bundesministerium für Arbeit und Soziales,≤100
561953460655717,Social Media Ads,Alexander Dietrich,≤100
104401952226,SPD Bremerhaven,SPD Bremerhaven,≤100
109573920927141,Ichwillfair,Initiative für nachhaltige Agrarlieferketten,≤100
100235802122685,Huseyin Basgürboga,Hüseyin Basgürboga,≤100
799352760160614,Ingo Neumann - Politik für Verden,Ingo Neumann,≤100
