Page ID,Page Name,Disclaimer,Amount Spent (EUR)
1508446642792459,Vattenfall Deutschland,Vattenfall Deutschland,1029
331832984040,LichtBlick,LichtBlick,866
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,224
103355385129734,The Climate Pledge,The Climate Pledge,221
152033178165965,Deutsche Bahn Personenverkehr,Deutsche Bahn Personenverkehr,140
178362315106,European Parliament,European Parliament,117
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,≤100
208991275785989,Vonovia,Vonovia SE,≤100
922013954486012,StrassenBLUES,StrassenBLUES,≤100
236934790401,UNO-Flüchtlingshilfe,UNO-Flüchtlingshilfe,≤100
1312721828781856,Diskutier Mit Mir,Diskutier Mit Mir e.V.,≤100
484950398505596,IRC Deutschland,IRC Deutschland,≤100
161273245888,Save the Children Deutschland,Save the Children Deutschland,≤100
346059386316717,Dash,DALLI-WERKE GmbH & Co. KG,≤100
23216224900,Plan International Deutschland,Plan International Deutschland,≤100
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,≤100
107085727344683,Mein Schlüssel zur Welt,Bundesministerium für Bildung und Forschung,≤100
82734241364,Campact e.V.,Campact e.V.,≤100
116000986793106,Klima,Climate Labs GmbH,≤100
197589525931,Facebook app,Facebook,≤100
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,≤100
478399422560922,KadeFungin,DR. KADE,≤100
154423267921909,followfood,followfood,≤100
170688644503,UNICEF Deutschland,UNICEF Deutschland,≤100
100668725394937,Hamburger Klimaschutz-Stiftung,Hamburger Klimaschutzstiftung,≤100
343364921106,Caritas international,Caritas international,≤100
832762216805769,Anna von Treuenfels-Frowein,Anna von Treuenfels-Frowein,≤100
718677004826671,Deutsche Umwelthilfe,Deutsche Umwelthilfe,≤100
130534873659391,Green Planet Energy,Green Planet Energy eG,≤100
120479081330563,Körber-Stiftung,Körber-Stiftung,≤100
217879838339082,Bundesministerium für Wirtschaft und Energie,Bundesministerium für Wirtschaft und Energie,≤100
263503200272,Welthungerhilfe,Welthungerhilfe,≤100
743553305741738,Frag ZEBRA,Landesanstalt für Medien NRW,≤100
223829854355699,Frosch,Frosch,≤100
100717801668573,Gesunde Erde - Gesunde Menschen,Stiftung Gesunde Erde Gesunde Menschen gGmbH,≤100
417905399079008,The Honu Movement,Plastic Free Planet gemeinnützige GmbH,≤100
101285651990166,Planted,Planted HQ gGmbH,≤100
