Page ID,Page Name,Disclaimer,Amount Spent (EUR)
47217143218,BÜNDNIS 90/DIE GRÜNEN,BÜNDNIS 90/DIE GRÜNEN,869
103355385129734,The Climate Pledge,The Climate Pledge,682
82734241364,Campact e.V.,Campact e.V.,637
78502295414,CDU,CDU,599
319040328150027,Facebook Politik und Gesellschaft,Facebook Politik und Gesellschaft,352
540404695989874,AfD,AfD,221
102534893738681,Alexander Krauß MdB,Alexander Krauß MdB,213
86337829141,BÜNDNIS 90/DIE GRÜNEN Sachsen,BÜNDNIS 90/DIE GRÜNEN in Sachsen,212
75159424764,Aktion Mensch,Aktion Mensch,204
1655252804795367,Oatly,Oatly,174
21289227249,FDP,FDP,160
117194528903,Bündnis 90 / Die Grünen Leipzig,BÜNDNIS 90/DIE GRÜNEN,143
400646766650321,Blinkist,Blinks Labs GmbH,141
375109771472,Freie Presse,Freie Presse,134
108165514298122,Zukunft sichern,Zukunft Sichern,118
47930567748,SPD,SPD,117
47694585682,DIE LINKE,DIE LINKE,113
1675394899406675,Annalena Baerbock,BÜNDNIS 90/DIE GRÜNEN,108
190444274351656,Bündnis 90 / Die Grünen Dresden,BÜNDNIS 90/DIE GRÜNEN,108
103129798545640,Florian Oest,CDU Kreisverband Görlitz,108
66426617453,FDP Sachsen,FDP Sachsen,105
111033161266569,DeinMorgen,Die Jungen Unternehmer,≤100
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,≤100
107085727344683,Mein Schlüssel zur Welt,Bundesministerium für Bildung und Forschung,≤100
114526780851686,Ronald Härtlein,Ronald Härtlein,≤100
120655374567,Ökologisch-Demokratische Partei (ÖDP),Ökologisch-Demokratische Partei (ÖDP),≤100
179895928691877,Bündnis 90/Die Grünen Chemnitz,Bündnis90/Die Grünen,≤100
2010920999000602,Fridays for Future Deutschland,Together for Future e.V.,≤100
464337703775204,Carsten Körber - MdB,CDU Kreisverband Zwickau,≤100
105956688175621,FDP Döbeln & Umgebung,FDP Döbeln und Umgebung,≤100
123523341045520,Die Familienunternehmer,Die Familienunternehmer,≤100
109478215738226,Armin Laschet,CDU,≤100
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,≤100
484950398505596,IRC Deutschland,IRC Deutschland,≤100
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,≤100
614408642007931,Zurich,Zürich Beteiligungs AG,≤100
492629814239347,DGB Südwestsachsen,DGB Südwestsachsen,≤100
1312721828781856,Diskutier Mit Mir,Diskutier Mit Mir e.V.,≤100
134209407129787,Volt Deutschland,Volt Deutschland,≤100
100581025696492,Marcus Fuchs für Dresden,Marcus Carsten Fuchs,≤100
258172067920,Sächsische.de,Sächsische.de,≤100
23216224900,Plan International Deutschland,Plan International Deutschland,≤100
706758859393635,AfD Fraktion Sachsen,AfD Fraktion Sachsen,≤100
112981306741840,Klimastreik - Zusammen mit Fridays For Future auf die Straßen,klima-streik.org,≤100
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,≤100
113328738690350,BÜNDNIS 90/DIE GRÜNEN Erzgebirge,BÜNDNIS 90/DIE GRÜNEN,≤100
