Page ID,Page Name,Disclaimer,Amount Spent (EUR)
103355385129734,The Climate Pledge,The Climate Pledge,2015
78502295414,CDU,CDU,1663
82734241364,Campact e.V.,Campact e.V.,1333
319040328150027,Facebook Politik und Gesellschaft,Facebook Politik und Gesellschaft,1042
21289227249,FDP,FDP,813
47217143218,BÜNDNIS 90/DIE GRÜNEN,BÜNDNIS 90/DIE GRÜNEN,662
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,527
47930567748,SPD,SPD,520
75159424764,Aktion Mensch,Aktion Mensch,500
540404695989874,AfD,AfD,420
400646766650321,Blinkist,Blinks Labs GmbH,323
107085727344683,Mein Schlüssel zur Welt,Bundesministerium für Bildung und Forschung,283
2010920999000602,Fridays for Future Deutschland,Together for Future e.V.,263
111033161266569,DeinMorgen,Die Jungen Unternehmer,263
1675394899406675,Annalena Baerbock,BÜNDNIS 90/DIE GRÜNEN,248
1655252804795367,Oatly,Oatly,246
387862064617610,Grüne Hannover,BÜNDNIS 90/DIE GRÜNEN,214
109478215738226,Armin Laschet,CDU,212
47694585682,DIE LINKE,DIE LINKE,166
123523341045520,Die Familienunternehmer,Die Familienunternehmer,145
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,136
249296718436,IG Metall,IG Metall,135
108165514298122,Zukunft sichern,Zukunft Sichern,124
120655374567,Ökologisch-Demokratische Partei (ÖDP),Ökologisch-Demokratische Partei (ÖDP),123
197640170649147,funk,funk,123
614408642007931,Zurich,Zürich Beteiligungs AG,120
484950398505596,IRC Deutschland,IRC Deutschland,118
154149027994068,ZDF,ZDF,108
1672408719723194,Deutschland3000,funk,106
198862383502965,DGB-Jugend Niedersachsen - Bremen - Sachsen-Anhalt,DGB-Jugend Niedersachsen - Bremen - Sachsen-Anhalt,104
102093952999,Reeperbahn Festival,Reeperbahn Festival,103
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,102
23216224900,Plan International Deutschland,Plan International Deutschland,102
104032794633377,Mein BAföG,Bundesministerium für Bildung und Forschung,102
114554831934355,Tierschutzbund,Deutscher Tierschutzbund e.V.,≤100
178362315106,European Parliament,European Parliament,≤100
376601206024823,DIE DA OBEN!,funk,≤100
101229198906085,Uwe Semper - Bürgermeisterkandidat,SPD Hohenhameln,≤100
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,≤100
100389502022479,Kai Koeser,SPD-Unterbezirk Stade,≤100
64694257920,ProSieben,ProSieben,≤100
331832984040,LichtBlick,LichtBlick,≤100
377947178928550,Maik Beermann,Maik Beermann,≤100
236934790401,UNO-Flüchtlingshilfe,UNO-Flüchtlingshilfe,≤100
460792971385635,Henrik Werner,Henrik Werner,≤100
106261086094051,noz.de,Neue Osnabrücker Zeitung GmbH & Co. KG,≤100
1312721828781856,Diskutier Mit Mir,Diskutier Mit Mir e.V.,≤100
112981306741840,Klimastreik - Zusammen mit Fridays For Future auf die Straßen,klima-streik.org,≤100
100717801668573,Gesunde Erde - Gesunde Menschen,Stiftung Gesunde Erde Gesunde Menschen gGmbH,≤100
168698219836872,Bündnis 90/Die Grünen Lüneburg,BÜNDNIS 90/DIE GRÜNEN,≤100
103357964733801,Carsten Büttinghaus,Carsten Büttinghaus,≤100
241036373819,Ben & Jerry's,Ben & Jerry's,≤100
768905426534529,Bundesregierung,Bundesregierung,≤100
145553058849870,Klimahaus Bremerhaven,Klimahaus Betriebsgesellschaft mbH,≤100
1471721149560126,Falko Mohrs,Falko Mohrs,≤100
182267218558411,Grüne Wolfsburg,BÜNDNIS 90/DIE GRÜNEN,≤100
534723460389775,Bündnis 90/Die Grünen - Emsland-Süd,BÜNDNIS 90/DIE GRÜNEN,≤100
117534528257937,Bund für Umwelt und Naturschutz Deutschland,Bund für Umwelt und Naturschutz Deutschland,≤100
121678260974,Initiative Neue Soziale Marktwirtschaft (INSM),Initiative Neue Soziale Marktwirtschaft (INSM),≤100
346302128774676,Grüne KV Friesland,BÜNDNIS 90/DIE GRÜNEN,≤100
340332092731147,Svenja Stadler,SPD Landkreis Harburg,≤100
263503200272,Welthungerhilfe,Welthungerhilfe,≤100
561953460655717,Social Media Ads,Alexander Dietrich,≤100
235730966607664,Claudio Griese,CDU Stadtverband Hameln,≤100
41509493347,Diakonie Deutschland,Diakonie Deutschland,≤100
161273245888,Save the Children Deutschland,Save the Children Deutschland,≤100
101311178864729,Die Grünen - Kreisverband Stade,BÜNDNIS 90/DIE GRÜNEN,≤100
1661082517523622,Tilman Kuban,Tilman Kuban,≤100
104228758621197,Hocker statt Höcke - Deutschland. Aber tolerant.,Rainer Opolka,≤100
146549822054455,Bündnis 90 / Die Grünen Braunschweig,BÜNDNIS 90/DIE GRÜNEN,≤100
193523730699901,GRÜNE Osnabrück,BÜNDNIS 90/DIE GRÜNEN,≤100
213172308831481,Grüne Hameln-Pyrmont,BÜNDNIS 90/DIE GRÜNEN,≤100
109460782417586,CDU in Niedersachsen,CDU in Niedersachsen,≤100
183292338524573,Nestlé,Nestlé Deutschland,≤100
102343321860802,Jakob Blankenburg,SPD Unterbezirk Lüneburg,≤100
104342778292114,Kaspar Haller,Kaspar Haller,≤100
1578640155687393,Sea-Watch,Sea-Watch,≤100
105637094565209,Dennis Berger,SPD Stadtverband Wolfenbüttel,≤100
118418024890466,Familienbetriebe Land und Forst e.V.,Familienbetriebe Land und Forst,≤100
101889895217340,Peggy Schierenbeck,SPD im Landkreis Diepholz,≤100
170688644503,UNICEF Deutschland,UNICEF Deutschland,≤100
107113291705455,Knut Gerschau,FDP Hannover,≤100
81386795687,CSU (Christlich-Soziale Union),CSU (Christlich-Soziale Union),≤100
147245511963527,DGB,Deutscher Gewerkschaftsbund (DGB),≤100
1094683160736817,Respect-4-You Russischer Pflegedienst,Vadim Zaretskiy,≤100
1795700464080827,Marja-Liisa Völlers,Marja-Liisa Völlers,≤100
390440221384535,GRÜNE Osnabrücker Land,BÜNDNIS 90/DIE GRÜNEN,≤100
102444808623342,Bündnis 90/die Grünen Kreisverband Diepholz,BÜNDNIS 90/DIE GRÜNEN,≤100
106722188158795,Daniel Fuhrhop,Daniel Fuhrhop,≤100
145252268855716,KiJuPa Lingen,Kinder- und Jugendparlament Lingen,≤100
130534873659391,Greenpeace Energy,Greenpeace Energy e.G.,≤100
1577568379211602,Hahne Holding,Hahne Holding GmbH,≤100
124651027557566,PHOENIX,phoenix,≤100
104150167868286,eine für alle - Die Studierendenbefragung,Deutsches Studentenwerk e.V.,≤100
34193464266,Freunde fürs Leben e.V.,Freunde fürs Leben e.V.,≤100
44511549119,Konrad-Adenauer-Stiftung,Konrad-Adenauer-Stiftung,≤100
136221756527586,Grüne Göttingen,BÜNDNIS 90/DIE GRÜNEN,≤100
353793787995746,Bündnis 90 / Die Grünen Kreisverband Rotenburg (Wümme),BÜNDNIS 90/DIE GRÜNEN,≤100
110976485656573,Junge Liberale JuLis,Junge Liberale,≤100
101643888831484,Bündnis 90/Die Grünen Kreisverband Cuxhaven,BÜNDNIS 90/DIE GRÜNEN,≤100
76866574484,SPD Niedersachsen,SPD Niedersachsen,≤100
329900923869212,FREIE Wähler Bremen,FREIE WÄHLER Landesvereinigung Bremen,≤100
218786540044,WWF Deutschland,WWF Deutschland,≤100
1508446642792459,Vattenfall Deutschland,Vattenfall Deutschland,≤100
101642368559714,Anne Janssen Bundestagskandidatin,CDU – Kreisverband Wittmund,≤100
581244975375929,AWO Region Hannover e.V.,AWO Region Hannover,≤100
681943881937997,GRÜNE im Landkreis Gifhorn,BÜNDNIS 90/DIE GRÜNEN,≤100
253592560263,Christoffel-Blindenmission (CBM),CBM Christoffel-Blindenmission Christian Blind Mission e.V.,≤100
108211391132298,Dr. Joachim Kleen,CDU Kreisverband Aurich,≤100
192914530744779,Stephan Weil,SPD Niedersachsen,≤100
453150811428411,Mastercard,Mastercard,≤100
113239401011004,Jens Palandt - B90/Die Grünen,Bündnis 90/Die Grünen Ortsverband Burgdorf,≤100
533700150881554,Marlo Kratzke,Marlo Kratzke,≤100
718677004826671,Deutsche Umwelthilfe,Deutsche Umwelthilfe,≤100
107411260903386,The Mother Nature App,The Mother Nature GmbH,≤100
143504445664134,Christian Lindner,FDP,≤100
169367889785454,Arbeitgeberverband Gesamtmetall,Arbeitgeberverband Gesamtmetall,≤100
107276904474726,Steffen Krach,Steffen Krach,≤100
120479081330563,Körber-Stiftung,Körber-Stiftung,≤100
101664635176927,Grüne Kreis Oldenburg,BÜNDNIS 90/DIE GRÜNEN,≤100
593476900673774,ifaw,ifaw,≤100
223829854355699,Frosch,Frosch,≤100
570933333018839,AfD Oldenburg Land,AfD Kreisverband Oldenburg Land,≤100
161674141345516,Weltverbesserer,Die Techniker (TK),≤100
