Page ID,Page Name,Disclaimer,Amount Spent (EUR),Number of Ads in Library
82734241364,Campact e.V.,Campact e.V.,12657,568
78502295414,CDU,CDU,12329,94
768905426534529,Bundesregierung,Bundesregierung,7849,20
47217143218,BÜNDNIS 90/DIE GRÜNEN,BÜNDNIS 90/DIE GRÜNEN,7137,26
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,6874,728
108824017345866,Facebook,Facebook Inc.,5653,18
75159424764,Aktion Mensch,Aktion Mensch,4858,29
111033161266569,DeinMorgen,Die Jungen Unternehmer,4210,80
21289227249,FDP,FDP,3192,103
112369170621210,Deutschland spricht über 5G,Dialoginitiative "Deutschland spricht über 5G",2733,5
178362315106,European Parliament,European Parliament,2202,38
331832984040,LichtBlick,LichtBlick,1808,33
540404695989874,AfD,AfD,1765,19
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,1751,16
103558289679671,Bündnis 90/Die Grünen Berlin,Die Landesgeschäftsführung von Bündnis 90/Die Grünen Berlin,1695,27
282800387209,FDP NRW,FDP NRW,1668,34
1312721828781856,Diskutier Mit Mir,Diskutier Mit Mir e.V.,1473,3
134209407129787,Volt Deutschland,Volt Deutschland,1381,50
170688644503,UNICEF Deutschland,UNICEF Deutschland,1360,27
123523341045520,Die Familienunternehmer,Die Familienunternehmer,1345,25
249296718436,IG Metall,IG Metall,1308,4
134137749971478,SPD Berlin,SPD Berlin,1292,24
116580098376181,Audible,These ads ran without a disclaimer,1197,3
350558562311,FDP Bayern,FDP Bayern,1153,29
23216224900,Plan International Deutschland,Plan International Deutschland,1138,10
484950398505596,IRC Deutschland,IRC Deutschland,1072,5
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,1018,54
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,1005,25
614408642007931,Zurich,Zürich Beteiligungs AG,946,8
108165514298122,Zukunft sichern,Zukunft Sichern,892,39
104032794633377,Mein BAföG,Bundesministerium für Bildung und Forschung,890,4
