Page ID,Page Name,Disclaimer,Amount Spent (EUR)
82734241364,Campact e.V.,Campact e.V.,2738
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,1613
178362315106,European Parliament,European Parliament,1399
21289227249,FDP,FDP,1392
108824017345866,Facebook,Facebook Inc.,1226
540404695989874,AfD,AfD,553
107898832590939,European Commission,European Commission,543
111033161266569,DeinMorgen,Die Jungen Unternehmer,536
108165514298122,Zukunft sichern,Zukunft Sichern,515
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,496
47217143218,BÜNDNIS 90/DIE GRÜNEN,BÜNDNIS 90/DIE GRÜNEN,473
170688644503,UNICEF Deutschland,UNICEF Deutschland,384
123523341045520,Die Familienunternehmer,Die Familienunternehmer,374
282800387209,FDP NRW,FDP NRW,359
23216224900,Plan International Deutschland,Plan International Deutschland,347
134209407129787,Volt Deutschland,Volt Deutschland,338
249296718436,IG Metall,IG Metall,306
143504445664134,Christian Lindner,FDP,271
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,248
331832984040,LichtBlick,LichtBlick,239
484950398505596,IRC Deutschland,IRC Deutschland,233
90035328642,PETA Deutschland,PETA Deutschland,220
64694257920,ProSieben,ProSieben,216
453150811428411,Mastercard,Mastercard,208
331085703648232,Deutscher Verkehrssicherheitsrat - DVR,Deutscher Verkehrssicherheitsrat e.V.,202
102608544969110,Posterisan,DR. KADE,198
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,185
124207927630198,WDR,WDR,148
1566424690272923,Volker Wissing,FDP,139
47930567748,SPD,SPD,125
120655374567,Ökologisch-Demokratische Partei (ÖDP),Ökologisch-Demokratische Partei (ÖDP),125
1790920000965539,CDU CSU Europa,CDU/CSU-Gruppe in der EVP-Fraktion im Europäischen Parlament,123
154149027994068,ZDF,ZDF,107
217879838339082,Bundesministerium für Wirtschaft und Energie,Bundesministerium für Wirtschaft und Energie,≤100
126866220711392,MDM Deutsche Münze,MDM Münzhandelsgesellschaft mbH & Co. KG Deutsche Münze,≤100
243128545750196,GRÜNE Düsseldorf,BÜNDNIS 90/DIE GRÜNEN,≤100
154423267921909,followfood,followfood,≤100
109006391253440,Jessica Rosenthal,SPD Bonn,≤100
100528568765838,Timo Schisanowski,Timo Schisanowski,≤100
143389112451336,Grüne im Kreis Steinfurt,BÜNDNIS 90/DIE GRÜNEN,≤100
161273245888,Save the Children Deutschland,Save the Children Deutschland,≤100
1609555372394092,17 Ziele,Engagement Global - Service für Entwicklungsinitiativen,≤100
417905399079008,The Honu Movement,Ocean Plastic Cleanup gemeinnützige GmbH,≤100
327862874003443,Anja Karliczek,"Christlich Demokratische Union Deutschlands (CDU), Kreisverband Steinfurt",≤100
380349938694731,Mentor Verlag,Mentor Verlag,≤100
112369170621210,Deutschland spricht über 5G,Dialoginitiative "Deutschland spricht über 5G",≤100
253592560263,Christoffel-Blindenmission (CBM),CBM Christoffel-Blindenmission Christian Blind Mission e.V.,≤100
127143338110,missio,missio,≤100
2188342231399828,HSI/Deutschland,HSI/Deutschland,≤100
109433360575682,Johannes Waldmann,SPD Unterbezirk Coesfeld,≤100
169367889785454,Arbeitgeberverband Gesamtmetall,Arbeitgeberverband Gesamtmetall,≤100
1110204782371616,Die Moderne Landwirtschaft,Forum Moderne Landwirtschaft e.V.,≤100
614408642007931,Zurich,Zürich Beteiligungs AG,≤100
41509493347,Diakonie Deutschland,Diakonie Deutschland,≤100
183292338524573,Nestlé,Nestlé Deutschland,≤100
