Page ID,Page Name,Disclaimer,Amount Spent (EUR),Number of Ads in Library
103355385129734,The Climate Pledge,The Climate Pledge,13438,6
63415881040,Aktion Deutschland Hilft,Aktion Deutschland Hilft,10052,11
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,5974,645
82734241364,Campact e.V.,Campact e.V.,5081,374
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,2550,13
106626487721376,Amazon Europe,Amazon Europe,1572,6
1762360844053566,RECUP,RECUP,1353,66
170688644503,UNICEF Deutschland,UNICEF Deutschland,1254,39
116580098376181,Audible,These ads ran without a disclaimer,1149,1
123921283433,Fraktion DIE LINKE. im Bundestag,Fraktion DIE LINKE. im Bundestag,1132,51
331832984040,LichtBlick,LichtBlick,1115,54
178362315106,European Parliament,European Parliament,1036,6
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,1019,87
23216224900,Plan International Deutschland,Plan International Deutschland,841,15
161674141345516,Weltverbesserer,Die Techniker (TK),749,13
453150811428411,Mastercard,Mastercard,558,2
478399422560922,KadeFungin,DR. KADE,519,10
490874321062716,Berlin Partner für Wirtschaft und Technologie,Berlin Partner für Wirtschaft und Technologie,500,30
1947378708884004,Initiative Frosch,Initiative Frosch,469,18
1578640155687393,Sea-Watch,Sea-Watch,452,14
540404695989874,AfD,AfD,428,19
144380008933707,SPD-Fraktion im Bundestag,SPD-Bundestagsfraktion,418,17
107898832590939,European Commission,European Commission,416,15
161273245888,Save the Children Deutschland,Save the Children Deutschland,408,27
90035328642,PETA Deutschland,PETA Deutschland,407,31
116000986793106,Klima,Climate Labs GmbH,402,2
248913988520756,Union Investment,Union Investment Privatfonds GmbH,401,1
1110204782371616,Die Moderne Landwirtschaft,Forum Moderne Landwirtschaft e.V.,387,67
192173427494417,"WOLF Heizung, Klima, Lüftung",WOLF GmbH,377,6
106441894501599,Zukunft prägen - Lehrer/-in werden,Bayerisches Staatsministerium für Unterricht und Kultus,370,16
154149027994068,ZDF,ZDF,357,2
108268845888673,Bundesministerium für Arbeit und Soziales,Bundesministerium für Arbeit und Soziales,349,5
2188342231399828,HSI/Deutschland,HSI/Deutschland,342,17
417905399079008,The Honu Movement,Ocean Plastic Cleanup gemeinnützige GmbH,340,15
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,319,39
154423267921909,followfood,followfood,301,1
484950398505596,IRC Deutschland,IRC Deutschland,290,5
137267732953826,Berliner Zeitung,Berliner Verlag GmbH,282,8
1982314815387746,EYD,Humanitarian Clothing GmbH,261,20
380349938694731,Mentor Verlag,Mentor Verlag,252,1
1609555372394092,17 Ziele,Engagement Global - Service für Entwicklungsinitiativen,244,4
116335026590900,Mülltrennung wirkt,die dualen Systeme,244,53
236934790401,UNO-Flüchtlingshilfe,UNO-Flüchtlingshilfe,229,15
538936319946884,GermanDream,GermanDream mit Facebook-Werbegutschrift,213,13
