Page ID,Page Name,Disclaimer,Amount Spent (EUR)
82734241364,Campact e.V.,Campact e.V.,190
47217143218,BÜNDNIS 90/DIE GRÜNEN,BÜNDNIS 90/DIE GRÜNEN,179
1565754943752371,Robert Farle,Robert Farle,168
78502295414,CDU,CDU,154
106637900016,BÜNDNIS 90/DIE GRÜNEN Sachsen-Anhalt,BÜNDNIS 90/DIE GRÜNEN,131
540404695989874,AfD,AfD,112
75159424764,Aktion Mensch,Aktion Mensch,102
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,≤100
111033161266569,DeinMorgen,Die Jungen Unternehmer,≤100
83113756872,BÜNDNIS 90/DIE GRÜNEN Magdeburg,BÜNDNIS 90/DIE GRÜNEN,≤100
331832984040,LichtBlick,LichtBlick,≤100
108165514298122,Zukunft sichern,Zukunft Sichern,≤100
190633894286732,Diakonie Katastrophenhilfe,These ads ran without a disclaimer,≤100
108566447230388,BÜNDNIS 90/DIE GRÜNEN Kreisverband Altmark,BÜNDNIS 90/DIE GRÜNEN,≤100
101563306571232,DieLinkeHalle,DIE LINKE.Halle,≤100
484950398505596,IRC Deutschland,IRC Deutschland,≤100
178362315106,European Parliament,European Parliament,≤100
113319324330513,Politcheck,Forum für politischen und gesellschaftlichen Informationsaustausch,≤100
152650658523697,Sepp Müller,Sepp Müller MdB,≤100
614408642007931,Zurich,Zürich Beteiligungs AG,≤100
21289227249,FDP,FDP,≤100
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,≤100
234239623440650,Christoph Bernstiel,Christoph Bernstiel,≤100
224759004224478,BÜNDNIS 90/DIE GRÜNEN Halle (Saale),BÜNDNIS 90/DIE GRÜNEN,≤100
868426873174817,Grüne Dessau-Roßlau,BÜNDNIS 90/DIE GRÜNEN,≤100
2010920999000602,Fridays for Future Deutschland,Together for Future e.V.,≤100
105954348413329,Bündnis 90/Die Grünen Anhalt-Bitterfeld,BÜNDNIS 90/DIE GRÜNEN,≤100
177137239037270,Fraktion DIE LINKE im Landtag von Sachsen-Anhalt,Fraktion DIE LINKE im Landtag von Sachsen-Anhalt,≤100
104032794633377,Mein BAföG,Bundesministerium für Bildung und Forschung,≤100
198862383502965,DGB-Jugend Niedersachsen - Bremen - Sachsen-Anhalt,DGB-Jugend Niedersachsen - Bremen - Sachsen-Anhalt,≤100
106637900016,BÜNDNIS 90/DIE GRÜNEN Sachsen-Anhalt,BÜNDNIS 90/DIE GRÜNEN Sachsen-Anhalt,≤100
23216224900,Plan International Deutschland,Plan International Deutschland,≤100
154149027994068,ZDF,ZDF,≤100
116335026590900,Mülltrennung wirkt,die dualen Systeme,≤100
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,≤100
120655374567,Ökologisch-Demokratische Partei (ÖDP),Ökologisch-Demokratische Partei (ÖDP),≤100
235038956533510,BÜNDNIS 90/DIE GRÜNEN - Salzlandkreis,Andreas Gernegroß,≤100
104015427966179,Steffen Hahn,Steffen Hahn,≤100
86337829141,BÜNDNIS 90/DIE GRÜNEN Sachsen,BÜNDNIS 90/DIE GRÜNEN in Sachsen,≤100
123523341045520,Die Familienunternehmer,Die Familienunternehmer,≤100
134209407129787,Volt Deutschland,Volt Deutschland,≤100
363842953730453,AfD Sachsen-Anhalt,AfD Sachsen-Anhalt,≤100
118776688142153,enviaM,envia Mitteldeutsche Energie AG,≤100
485303194814631,Deutsche Post,Deutsche Post,≤100
102961154713995,POCO,These ads ran without a disclaimer,≤100
137267732953826,Berliner Zeitung,Berliner Verlag GmbH,≤100
1745982485667400,Guido Reil,Guido Reil,≤100
112981306741840,Klimastreik - Zusammen mit Fridays For Future auf die Straßen,klima-streik.org,≤100
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,≤100
223782884301813,LiSL Deutschland,Michael Kauch,≤100
81386795687,CSU (Christlich-Soziale Union),CSU (Christlich-Soziale Union),≤100
278850575631591,Motorradtourismus,Motorradtourismus,≤100
161674141345516,Weltverbesserer,Die Techniker (TK),≤100
194789640569324,FDP Sachsen-Anhalt,FDP Sachsen-Anhalt,≤100
1312721828781856,Diskutier Mit Mir,Diskutier Mit Mir e.V.,≤100
47694585682,DIE LINKE,DIE LINKE,≤100
203933859649610,Jan Korte,"Jan Korte, MdB",≤100
143504445664134,Christian Lindner,FDP,≤100
114186703597807,VIER PFOTEN,VIER PFOTEN,≤100
44511549119,Konrad-Adenauer-Stiftung,Konrad-Adenauer-Stiftung,≤100
124651027557566,PHOENIX,phoenix,≤100
248913988520756,Union Investment,Union Investment Privatfonds GmbH,≤100
100778075078440,Innovationsland Deutschland,Bundesministerium für Bildung und Forschung,≤100
47930567748,SPD,SPD,≤100
478399422560922,KadeFungin,DR. KADE,≤100
253592560263,Christoffel-Blindenmission (CBM),CBM Christoffel-Blindenmission Christian Blind Mission e.V.,≤100
283742725154417,Interactive Media Foundation,Interactive Media Foundation gGmbH,≤100
170688644503,UNICEF Deutschland,UNICEF Deutschland,≤100
406823803479708,Yana Mark,Yana Mark,≤100
417905399079008,The Honu Movement,Ocean Plastic Cleanup gemeinnützige GmbH,≤100
102608544969110,Posterisan,DR. KADE,≤100
107411260903386,The Mother Nature App,The Mother Nature GmbH,≤100
707217795955198,Wasa Deutschland,Wasa,≤100
100232532268354,Umfrage - Soziale Konflikte,Freie Universität Berlin,≤100
217879838339082,Bundesministerium für Wirtschaft und Energie,Bundesministerium für Wirtschaft und Energie,≤100
150380582965,BVMW - Bundesverband mittelständische Wirtschaft,BVMW - Bundesverband mittelständische Wirtschaft,≤100
104228758621197,Hocker statt Höcke - Deutschland. Aber tolerant.,Rainer Opolka,≤100
1578640155687393,Sea-Watch,Sea-Watch,≤100
2188342231399828,HSI/Deutschland,HSI/Deutschland,≤100
1504538346505678,Dr. Franziska Kersten,SPD,≤100
106228371370026,Frank Wyszkowski,Frank Wyszkowski,≤100
112352081112400,Inyova Impact Investing - Germany,Inyova Impact Investing,≤100
41509493347,Diakonie Deutschland,Diakonie Deutschland,≤100
185474425312827,Amazon Music DE,These ads ran without a disclaimer,≤100
101119332260723,"Chris Henze, Bürgermeisterkandidat für Sandersdorf-Brehna",SPD Bitterfeld-Wolfen,≤100
116335168553264,Betriebsratsinitiative "Bürgerversicherung? Nein danke.",Betriebsratsinitiative "Bürgerversicherung? Nein danke!",≤100
108269854317617,Kindesentführung in Hohenmölsen,Felix Conrad Naundorf,≤100
206627416208075,"Eric Eigendorf, SPD",Eric Eigendorf,≤100
114554831934355,Tierschutzbund,Deutscher Tierschutzbund e.V.,≤100
110976485656573,Junge Liberale JuLis,Junge Liberale,≤100
303043247017496,Markus Buchheit,Markus Buchheit,≤100
283266582089,action medeor e.V.,action medeor e.V.,≤100
216483295424239,Torsten Schweiger MdB,Torsten Schweiger,≤100
261985647756704,AfD im EU-Parlament,AfD im EU-Parlament,≤100
130534873659391,Greenpeace Energy,Greenpeace Energy e.G.,≤100
399241730563,Quarks,Westdeutscher Rundfunk Köln,≤100
236934790401,UNO-Flüchtlingshilfe,UNO-Flüchtlingshilfe,≤100
273454591804,SOS-Kinderdorf Deutschland,SOS-Kinderdorf e.V.,≤100
100910112295981,Heiko Knopf,Bündnis90/Die Grünen Kreisverband Jena,≤100
152537657280,taff,These ads ran without a disclaimer,≤100
561953460655717,Social Media Ads,Alexander Dietrich,≤100
114308060119379,Die Wohnungswirtschaft,GdW Bundesverband deutscher Wohnungs- und Immobilienunternehmen e.V.,≤100
204327886385912,FREIE WÄHLER Bundesvereinigung,FREIE WÄHLER Bundesvereinigung,≤100
1609555372394092,17 Ziele,Engagement Global - Service für Entwicklungsinitiativen,≤100
106228371370026,Frank Wyszkowski,Markus Richardt,≤100
118097230041149,Civical,Civical GmbH,≤100
538936319946884,GermanDream,GermanDream mit Facebook-Werbegutschrift,≤100
107268848302529,Elli - A brand of the Volkswagen Group,Volkswagen Group Charging GmbH,≤100
656052074595976,Denise Köcke,Sebastian Gerz,≤100
107506601440435,DIE LINKE Kreisverband Harz,DIE LINKE Kreisverband Harz,≤100
204191076644782,"Thüringer Ministerium für Bildung, Jugend und Sport","Thüringer Ministerium für Bildung, Jugend und Sport",≤100
101161605540611,Christiane Schenderlein,Christiane Schenderlein,≤100
109573920927141,Ichwillfair,Initiative für nachhaltige Agrarlieferketten,≤100
510117665830401,Hilfetelefon Gewalt gegen Frauen,BAFzA,≤100
314108793081,recolution,recolution GmbH & Co. KG,≤100
146221668771106,wbg Wissen verbindet,wbg Wissen verbindet,≤100
218786540044,WWF Deutschland,WWF Deutschland,≤100
313744767921,der Freitag,der Freitag,≤100
207320652676770,REWE Karriere,These ads ran without a disclaimer,≤100
412708008752200,RaboDirect Deutschland,RaboDirect Deutschland,≤100
205407872835976,Gabor Steingart,Media Pioneer Publishing AG,≤100
103403631901919,Grüner Mist,CONSERVARE COMMUNICATION GmbH,≤100
299836991129,finanzen.de,finanzen.de Vermittlungsgesellschaft für Verbraucherverträge GmbH,≤100
331085703648232,Deutscher Verkehrssicherheitsrat - DVR,Deutscher Verkehrssicherheitsrat e.V.,≤100
