Page ID,Page Name,Disclaimer,Amount Spent (EUR),Number of Ads in Library
103355385129734,The Climate Pledge,The Climate Pledge,11751,24
82734241364,Campact e.V.,Campact e.V.,8101,686
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,6777,705
178362315106,European Parliament,European Parliament,6174,8
21289227249,FDP,FDP,2436,51
170688644503,UNICEF Deutschland,UNICEF Deutschland,1638,37
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,1579,14
106626487721376,Amazon Europe,Amazon Europe,1472,6
108165514298122,Zukunft sichern,Zukunft Sichern,1472,19
143504445664134,Christian Lindner,FDP,1456,16
47217143218,BÜNDNIS 90/DIE GRÜNEN,BÜNDNIS 90/DIE GRÜNEN,1422,42
23216224900,Plan International Deutschland,Plan International Deutschland,1415,11
78502295414,CDU,CDU,1236,60
331832984040,LichtBlick,LichtBlick,1173,91
116580098376181,Audible,These ads ran without a disclaimer,1018,2
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,953,78
123523341045520,Die Familienunternehmer,Die Familienunternehmer,783,10
90035328642,PETA Deutschland,PETA Deutschland,758,14
116000986793106,Klima,Climate Labs GmbH,744,4
123921283433,Fraktion DIE LINKE. im Bundestag,Fraktion DIE LINKE. im Bundestag,740,31
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,725,42
164131966966839,FDP Schleswig-Holstein,FDP Schleswig-Holstein,682,23
112352081112400,Inyova Impact Investing - Germany,Inyova Impact Investing,640,36
144380008933707,SPD-Fraktion im Bundestag,SPD-Bundestagsfraktion,602,6
1947378708884004,Initiative Frosch,Initiative Frosch,589,21
1578640155687393,Sea-Watch,Sea-Watch,549,11
614408642007931,Zurich,Zürich Beteiligungs AG,488,3
478399422560922,KadeFungin,DR. KADE,487,10
380349938694731,Mentor Verlag,Mentor Verlag,476,3
453150811428411,Mastercard,Mastercard,406,3
2093351790978732,Lucid: Great Ideas Visualized,These ads ran without a disclaimer,392,2
417905399079008,The Honu Movement,Ocean Plastic Cleanup gemeinnützige GmbH,349,16
183292338524573,Nestlé,Nestlé Deutschland,309,1
2188342231399828,HSI/Deutschland,HSI/Deutschland,304,29
161273245888,Save the Children Deutschland,Save the Children Deutschland,301,10
154423267921909,followfood,followfood,262,2
147245511963527,DGB,Deutscher Gewerkschaftsbund (DGB),260,5
161674141345516,Weltverbesserer,Die Techniker (TK),250,9
144056328943269,Vaillant,Vaillant Deutschland,250,3
