Page ID,Page Name,Disclaimer,Amount Spent (EUR),Number of Ads in Library
107898832590939,European Commission,European Commission,13303,5
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,5448,619
82734241364,Campact e.V.,Campact e.V.,1632,66
106626487721376,Amazon Europe,Amazon Europe,1401,6
1762360844053566,RECUP,RECUP,1296,64
170402506329517,AY YILDIZ,AY YILDIZ,1174,7
116580098376181,Audible,These ads ran without a disclaimer,1079,1
190784743602,CDU/CSU-Bundestagsfraktion,CDU/CSU-Bundestagsfraktion,975,68
170688644503,UNICEF Deutschland,UNICEF Deutschland,971,57
178362315106,European Parliament,European Parliament,969,4
78502295414,CDU,CDU,957,17
183292338524573,Nestlé,Nestlé Deutschland,936,12
768905426534529,Bundesregierung,Bundesregierung,932,2
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,913,97
23216224900,Plan International Deutschland,Plan International Deutschland,848,15
44511549119,Konrad-Adenauer-Stiftung,Konrad-Adenauer-Stiftung,814,46
2010920999000602,Fridays for Future Deutschland,Together for Future e.V.,759,8
123921283433,Fraktion DIE LINKE. im Bundestag,Fraktion DIE LINKE. im Bundestag,755,25
484950398505596,IRC Deutschland,IRC Deutschland,696,9
331832984040,LichtBlick,LichtBlick,681,36
218786540044,WWF Deutschland,WWF Deutschland,642,7
108268845888673,Bundesministerium für Arbeit und Soziales,Bundesministerium für Arbeit und Soziales,630,8
164355333623231,The Left,GUE/NGL,508,25
161273245888,Save the Children Deutschland,Save the Children Deutschland,501,26
791896130901196,"Ministerium für Inneres, Bauen und Sport des Saarlandes","Ministerium für Inneres, Bauen und Sport des Saarlandes",458,1
369567809754486,Open Society Roma Initiatives,the Open Society Foundations,424,75
1947378708884004,Initiative Frosch,Initiative Frosch,419,10
1578640155687393,Sea-Watch,Sea-Watch,414,15
112369170621210,Deutschland spricht über 5G,Dialoginitiative "Deutschland spricht über 5G",404,1
21289227249,FDP,FDP,381,10
350375105088695,DPD Deutschland,DPD Deutschland GmbH,381,2
538936319946884,GermanDream,GermanDream mit Facebook-Werbegutschrift,360,14
90035328642,PETA Deutschland,PETA Deutschland,357,90
144380008933707,SPD-Fraktion im Bundestag,SPD-Bundestagsfraktion,354,21
106441894501599,Zukunft prägen - Lehrer/-in werden,Bayerisches Staatsministerium für Unterricht und Kultus,348,16
143034515745865,SEAT,SEAT Deutschland,339,1
121097790490,Albert Schweitzer Stiftung für unsere Mitwelt,Albert Schweitzer Stiftung für unsere Mitwelt,331,36
172687819274,rbbKultur,rbbKultur,318,2
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,317,40
154423267921909,followfood,followfood,312,2
412708008752200,RaboDirect Deutschland,RaboDirect Deutschland,306,4
478399422560922,KadeFungin,DR. KADE,302,11
921326477983554,Verband der Chemischen Industrie e.V.,Verband der Chemischen Industrie,300,80
417905399079008,The Honu Movement,Ocean Plastic Cleanup gemeinnützige GmbH,285,30
118097230041149,Civical,Civical GmbH,284,53
453150811428411,Mastercard,Mastercard,282,2
114186703597807,VIER PFOTEN,VIER PFOTEN,276,25
2188342231399828,HSI/Deutschland,HSI/Deutschland,267,20
116544291761495,Kindernothilfe E.V.,Kindernothilfe E.V.,253,91
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,252,16
1982314815387746,EYD,Humanitarian Clothing GmbH,251,18
540404695989874,AfD,AfD,243,8
380349938694731,Mentor Verlag,Mentor Verlag,243,1
161674141345516,Weltverbesserer,Die Techniker (TK),234,6
375109771472,Freie Presse,Freie Presse,233,64
614408642007931,Zurich,Zürich Beteiligungs AG,231,5
449196900156,Volvo Car Deutschland,Volvo Car Germany GmbH,228,2
45872374946,GREENPEACE MAGAZIN,GREENPEACE MAGAZIN,223,35
133306764192,NABU Bundesverband,NABU Bundesverband,217,50
121678260974,Initiative Neue Soziale Marktwirtschaft (INSM),Initiative Neue Soziale Marktwirtschaft (INSM),215,69
81386795687,CSU (Christlich-Soziale Union),CSU (Christlich-Soziale Union),214,1
856337431156538,TIMEPARTNER,TimePartner Personalmanagement GmbH,212,6
116000986793106,Klima,These ads ran without a disclaimer,209,1
158888744130107,Hubert Aiwanger Minister Bundesvors. Freie Wähler,Hubert Aiwanger,208,3
1110204782371616,Die Moderne Landwirtschaft,Forum Moderne Landwirtschaft e.V.,208,35
145944615464920,Polarstern Energie,Polarstern Energie,196,8
107411260903386,The Mother Nature App,The Mother Nature GmbH,194,12
169367889785454,Arbeitgeberverband Gesamtmetall,Arbeitgeberverband Gesamtmetall,186,118
236934790401,UNO-Flüchtlingshilfe,UNO-Flüchtlingshilfe,177,11
102608544969110,Posterisan,DR. KADE,175,13
1565754943752371,Robert Farle,Robert Farle,170,13
1745982485667400,Guido Reil,Guido Reil,169,1
1790920000965539,CDU CSU Europa,CDU/CSU-Gruppe in der EVP-Fraktion im Europäischen Parlament,161,34
503345659690341,hsp,hsp - Die Fundraiser,155,9
101526322159805,Opera News Europe,These ads ran without a disclaimer,155,3
106206641624390,Wir sind Singen - Bernd Häusler,X mind Werbeagentur,154,8
430111700332957,"Ministerium für Wirtschaft, Arbeit, Energie und Verkehr","Ministerium für Wirtschaft, Arbeit, Energie und Verkehr",152,3
185101174836284,IG Metall Jugend,IG Metall Jugend,145,45
112743275430520,International Campaign for Tibet Deutschland e.V.,International Campaign for Tibet Deutschland e.V.,144,2
104966247887525,Braindom,These ads ran without a disclaimer,143,9
1609555372394092,17 Ziele,Engagement Global - Service für Entwicklungsinitiativen,140,2
104970081393920,FAKTUlind,DR. KADE,140,6
1508446642792459,Vattenfall Deutschland,Vattenfall Deutschland,127,2
2135010219947091,MINTmagie,Bundesministerium für Bildung und Forschung,126,1
1805769829749530,Mehr Wirtschaft wagen,Arbeitgeberverband Gesamtmetall,126,73
109573920927141,Ichwillfair,Initiative für nachhaltige Agrarlieferketten,125,4
45978762184,Saarland.de,Saarland.de,118,4
100211998283499,Wasserhelden,Wasserhelden,116,2
114308060119379,Die Wohnungswirtschaft,GdW Bundesverband deutscher Wohnungs- und Immobilienunternehmen e.V.,115,1
100572773318575,Ärzte der Welt,Ärzte der Welt,113,24
334931334040,CDU-Fraktion im Thüringer Landtag,CDU-Fraktion im Thüringer Landtag,111,8
128440447895402,Jeder Tag zählt e.V.,Jeder Tag zählt e.V.,111,2
47930567748,SPD,SPD,107,24
11309713071,Gates Foundation,Essence,107,1
107497851500595,Vittorio Lazaridis für Esslingen,Vittorio Lazaridis,≤100,15
