Page ID,Page Name,Disclaimer,Amount Spent (EUR),Number of Ads in Library
78502295414,CDU,CDU,10908,50
64694257920,ProSieben,ProSieben,9227,12
47217143218,BÜNDNIS 90/DIE GRÜNEN,BÜNDNIS 90/DIE GRÜNEN,9180,77
82734241364,Campact e.V.,Campact e.V.,8925,344
21289227249,FDP,FDP,7406,155
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,6717,773
108824017345866,Facebook,Facebook Inc.,5858,18
75159424764,Aktion Mensch,Aktion Mensch,4902,30
540404695989874,AfD,AfD,4288,26
47930567748,SPD,SPD,2195,44
116580098376181,Audible,These ads ran without a disclaimer,2166,3
107085727344683,Mein Schlüssel zur Welt,Bundesministerium für Bildung und Forschung,2132,6
2010920999000602,Fridays for Future Deutschland,Together for Future e.V.,1971,187
484950398505596,IRC Deutschland,IRC Deutschland,1681,6
134209407129787,Volt Deutschland,Volt Deutschland,1637,55
123523341045520,Die Familienunternehmer,Die Familienunternehmer,1359,30
105255116217636,eToro,These ads ran without a disclaimer,1318,2
249296718436,IG Metall,IG Metall,1318,3
108165514298122,Zukunft sichern,Zukunft Sichern,1296,57
1312721828781856,Diskutier Mit Mir,Diskutier Mit Mir e.V.,1238,5
103558289679671,Bündnis 90/Die Grünen Berlin,Die Landesgeschäftsführung von Bündnis 90/Die Grünen Berlin,1223,82
331832984040,LichtBlick,LichtBlick,1188,25
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,1059,25
134137749971478,SPD Berlin,SPD Berlin,1042,18
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,1024,50
104032794633377,Mein BAföG,Bundesministerium für Bildung und Forschung,985,4
236934790401,UNO-Flüchtlingshilfe,UNO-Flüchtlingshilfe,981,9
23216224900,Plan International Deutschland,Plan International Deutschland,971,10
120655374567,Ökologisch-Demokratische Partei (ÖDP),Ökologisch-Demokratische Partei (ÖDP),959,27
47694585682,DIE LINKE,DIE LINKE,952,16
113319324330513,Politcheck,Forum für politischen und gesellschaftlichen Informationsaustausch,841,2
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,818,7
400646766650321,Blinkist,Blinks Labs GmbH,785,56
2093351790978732,Lucid: Great Ideas Visualized,These ads ran without a disclaimer,743,1
112981306741840,Klimastreik - Zusammen mit Fridays For Future auf die Straßen,klima-streik.org,690,3
170688644503,UNICEF Deutschland,UNICEF Deutschland,672,20
196999950359158,FDP Berlin,FDP Berlin,651,127
322461041522123,Stadt der Städte,Regionalverband Ruhr,646,1
503951883021764,ShareTheMeal,These ads ran without a disclaimer,614,8
227292860644574,Sebastian Czaja,FDP Berlin,609,116
81386795687,CSU (Christlich-Soziale Union),CSU (Christlich-Soziale Union),609,3
350558562311,FDP Bayern,FDP Bayern,607,42
104342778292114,Kaspar Haller,Kaspar Haller,597,20
150380582965,BVMW - Bundesverband mittelständische Wirtschaft,BVMW - Bundesverband mittelständische Wirtschaft,589,31
126952903983246,CDU Berlin,CDU Berlin,588,99
351947321504088,GRÜNE Niedersachsen,Grüne Niedersachsen,557,3
308675340042451,Stuttgart macht's rein.,Landeshauptstadt Stuttgart ,488,6
614408642007931,Zurich,Zürich Beteiligungs AG,478,1
44511549119,Konrad-Adenauer-Stiftung,Konrad-Adenauer-Stiftung,457,7
593476900673774,ifaw,ifaw,454,6
1578640155687393,Sea-Watch,Sea-Watch,444,17
178362315106,European Parliament,European Parliament,435,43
114186703597807,VIER PFOTEN,VIER PFOTEN,417,18
417905399079008,The Honu Movement,Plastic Free Planet gemeinnützige GmbH,407,13
116000986793106,Klima,Climate Labs GmbH,400,1
105233098230457,Verena Hubertz,Verena Hubertz / SPD Bundestagskandidatin für Trier & Trier-Saarburg,399,6
121678260974,Initiative Neue Soziale Marktwirtschaft (INSM),Initiative Neue Soziale Marktwirtschaft (INSM),395,35
143504445664134,Christian Lindner,FDP,379,5
