Page ID,Page Name,Disclaimer,Amount Spent (EUR),Number of Ads in Library
78502295414,CDU,CDU,18595,125
82734241364,Campact e.V.,Campact e.V.,12843,348
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,6873,757
108824017345866,Facebook,Facebook Inc.,6452,18
75159424764,Aktion Mensch,Aktion Mensch,4741,28
540404695989874,AfD,AfD,4289,24
111033161266569,DeinMorgen,Die Jungen Unternehmer,4275,79
21289227249,FDP,FDP,2580,69
103558289679671,Bündnis 90/Die Grünen Berlin,Die Landesgeschäftsführung von Bündnis 90/Die Grünen Berlin,2193,31
178362315106,European Parliament,European Parliament,2032,40
331832984040,LichtBlick,LichtBlick,1874,34
351947321504088,GRÜNE Niedersachsen,Grüne Niedersachsen,1851,5
47217143218,BÜNDNIS 90/DIE GRÜNEN,BÜNDNIS 90/DIE GRÜNEN,1799,2
350558562311,FDP Bayern,FDP Bayern,1755,32
484950398505596,IRC Deutschland,IRC Deutschland,1603,5
113319324330513,Politcheck,Forum für politischen und gesellschaftlichen Informationsaustausch,1580,4
134209407129787,Volt Deutschland,Volt Deutschland,1544,38
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,1517,13
123523341045520,Die Familienunternehmer,Die Familienunternehmer,1362,27
116580098376181,Audible,These ads ran without a disclaimer,1359,3
282800387209,FDP NRW,FDP NRW,1216,46
249296718436,IG Metall,IG Metall,1206,3
134137749971478,SPD Berlin,SPD Berlin,1184,18
23216224900,Plan International Deutschland,Plan International Deutschland,1182,10
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,1039,25
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,1028,47
154149027994068,ZDF,ZDF,1012,3
104032794633377,Mein BAföG,Bundesministerium für Bildung und Forschung,970,4
120655374567,Ökologisch-Demokratische Partei (ÖDP),Ökologisch-Demokratische Partei (ÖDP),969,28
108165514298122,Zukunft sichern,Zukunft Sichern,878,32
2093351790978732,Lucid: Great Ideas Visualized,These ads ran without a disclaimer,876,4
614408642007931,Zurich,Zürich Beteiligungs AG,825,11
116000986793106,Klima,Climate Labs GmbH,754,2
1312721828781856,Diskutier Mit Mir,Diskutier Mit Mir e.V.,738,2
236934790401,UNO-Flüchtlingshilfe,UNO-Flüchtlingshilfe,723,8
170688644503,UNICEF Deutschland,UNICEF Deutschland,707,27
550085078491459,Holzkern,These ads ran without a disclaimer,697,2
143504445664134,Christian Lindner,FDP,619,10
248913988520756,Union Investment,Union Investment Privatfonds GmbH,606,5
112981306741840,Klimastreik - Zusammen mit Fridays For Future auf die Straßen,klima-streik.org,596,3
161674141345516,Weltverbesserer,Die Techniker (TK),556,14
283266582089,action medeor e.V.,action medeor e.V.,530,40
116335026590900,Mülltrennung wirkt,die dualen Systeme,516,55
81386795687,CSU (Christlich-Soziale Union),CSU (Christlich-Soziale Union),514,2
478399422560922,KadeFungin,DR. KADE,492,12
44511549119,Konrad-Adenauer-Stiftung,Konrad-Adenauer-Stiftung,451,108
135445149965726,Kai Whittaker,Kai Whittaker,446,41
100432425468007,Fahrrad_Berlin,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz",430,12
1014057301965054,Thomas Heilmann,CDU Steglitz-Zehlendorf,425,3
308675340042451,Stuttgart macht's rein.,Landeshauptstadt Stuttgart ,421,6
47694585682,DIE LINKE,DIE LINKE,406,19
161273245888,Save the Children Deutschland,Save the Children Deutschland,405,16
593476900673774,ifaw,ifaw,401,10
114186703597807,VIER PFOTEN,VIER PFOTEN,400,16
100778075078440,Innovationsland Deutschland,Bundesministerium für Bildung und Forschung,388,2
196999950359158,FDP Berlin,FDP Berlin,382,114
1578640155687393,Sea-Watch,Sea-Watch,373,11
412708008752200,RaboDirect Deutschland,RaboDirect Deutschland,369,4
130273271119,SPD Hamburg,SPD Hamburg,365,20
370397683457658,Deutsche Wohnen & Co Enteignen,Deutsche Wohnen & Co Enteignen,362,8
485303194814631,Deutsche Post,Deutsche Post,360,1
137267732953826,Berliner Zeitung,Berliner Verlag GmbH,349,8
2010920999000602,Fridays for Future Deutschland,Together for Future e.V.,347,153
227292860644574,Sebastian Czaja,FDP Berlin,346,102
2188342231399828,HSI/Deutschland,HSI/Deutschland,343,26
47930567748,SPD,SPD,339,10
150380582965,BVMW - Bundesverband mittelständische Wirtschaft,BVMW - Bundesverband mittelständische Wirtschaft,336,32
295894803799982,Lotto24.de,These ads ran without a disclaimer,335,1
113496690102800,energis Erlebe was Dein Zuhause kann,energis GmbH,325,13
417905399079008,The Honu Movement,Ocean Plastic Cleanup gemeinnützige GmbH,325,17
1565754943752371,Robert Farle,Robert Farle,300,18
253592560263,Christoffel-Blindenmission (CBM),CBM Christoffel-Blindenmission Christian Blind Mission e.V.,298,9
126952903983246,CDU Berlin,CDU Berlin,293,51
202215676478081,FDP MV,FDP Mecklenburg-Vorpommern,292,38
707217795955198,Wasa Deutschland,Wasa,292,4
448079648735446,Alexander Freier-Winterwerb,Alexander Freier-Winterwerb,287,15
134080283313500,DIE LINKE Thüringen,DIE LINKE Thüringen,281,70
399241730563,Quarks,Westdeutscher Rundfunk Köln,278,2
1110204782371616,Die Moderne Landwirtschaft,Forum Moderne Landwirtschaft e.V.,277,50
100528568765838,Timo Schisanowski,Timo Schisanowski,274,14
969991799799891,Monika Grütters,CDU Reinickendorf | Monika Grütters,270,3
41509493347,Diakonie Deutschland,Diakonie Deutschland,259,5
154423267921909,followfood,followfood,258,2
1947378708884004,Initiative Frosch,Initiative Frosch,256,21
92576009043,Jens Spahn,Jens Spahn,252,97
744055308985961,CDU-Fraktion im Landtag Mecklenburg-Vorpommern,CDU Fraktion im Landtag von Mecklenburg-Vorpommern,243,7
141881069863328,VielRespektZentrum,VielRespektStiftung,239,4
102608544969110,Posterisan,DR. KADE,238,18
1609555372394092,17 Ziele,Engagement Global - Service für Entwicklungsinitiativen,237,7
217879838339082,Bundesministerium für Wirtschaft und Energie,Bundesministerium für Wirtschaft und Energie,232,5
127143338110,missio,missio,228,30
357565717909863,conny.legal,wenigermiete.de,225,49
107704830821545,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz","Senatsverwaltung für Umwelt, Verkehr und Klimaschutz",221,1
158888744130107,Hubert Aiwanger Minister Bundesvors. Freie Wähler,Hubert Aiwanger,215,7
100822712149179,Katharina Pötter,Katharina Pötter,215,12
116335168553264,Betriebsratsinitiative "Bürgerversicherung? Nein danke.",Betriebsratsinitiative "Bürgerversicherung? Nein danke!",214,2
124651027557566,PHOENIX,phoenix,214,6
112352081112400,Inyova Impact Investing - Germany,Inyova Impact Investing,214,21
283742725154417,Interactive Media Foundation,Interactive Media Foundation gGmbH,214,2
104342778292114,Kaspar Haller,Kaspar Haller,214,17
104228758621197,Hocker statt Höcke - Deutschland. Aber tolerant.,Rainer Opolka,214,11
538936319946884,GermanDream,GermanDream mit Facebook-Werbegutschrift,213,15
101543406580187,IHK Düsseldorf,IHK Düsseldorf,212,5
107411260903386,The Mother Nature App,The Mother Nature GmbH,204,8
1745982485667400,Guido Reil,Guido Reil,202,2
109573920927141,Ichwillfair,Initiative für nachhaltige Agrarlieferketten,199,12
45872374946,GREENPEACE MAGAZIN,GREENPEACE MAGAZIN,196,12
856337431156538,TIMEPARTNER,TimePartner Personalmanagement GmbH,193,2
100232532268354,Umfrage - Soziale Konflikte,Freie Universität Berlin,190,3
114554831934355,Tierschutzbund,Deutscher Tierschutzbund e.V.,190,8
114108751984281,Sparda-Bank Nürnberg,Sparda-Bank Nürnberg eG,187,33
106261086094051,noz.de,Neue Osnabrücker Zeitung GmbH & Co. KG,186,14
165629350137468,Schaebens,Schaebens,172,9
1566424690272923,Volker Wissing,FDP,170,8
104145414310,Olaf Scholz,SPD,169,1
427215427374583,Alternative für Deutschland · AfD Köln,Alternative für Deutschland · AfD Köln,166,6
128440447895402,Jeder Tag zählt e.V.,Jeder Tag zählt e.V.,166,3
314610442075420,TeamClimate,TeamClimate,164,23
360162814034907,Dr. Michael von Abercron,CDU Kreisverband Pinneberg,162,1
124207927630198,WDR,WDR,160,6
110976485656573,Junge Liberale JuLis,Junge Liberale,159,4
45978762184,Saarland.de,Saarland.de,156,2
22646353052,Bertelsmann Stiftung,Bertelsmann Stiftung,155,4
561953460655717,Social Media Ads,Alexander Dietrich,154,41
130534873659391,Greenpeace Energy,Greenpeace Energy e.G.,154,29
218786540044,WWF Deutschland,WWF Deutschland,151,4
313744767921,der Freitag,der Freitag,150,13
560371954129652,TAG24,TAG24 NEWS Deutschland GmbH,147,4
314108793081,recolution,recolution GmbH & Co. KG,147,19
273454591804,SOS-Kinderdorf Deutschland,SOS-Kinderdorf e.V.,146,4
111794027823611,Falko Droßmann,Falko Droßmann,145,9
169367889785454,Arbeitgeberverband Gesamtmetall,Arbeitgeberverband Gesamtmetall,142,158
104966247887525,Braindom,These ads ran without a disclaimer,141,6
133306764192,NABU Bundesverband,NABU Bundesverband,138,8
141345402562251,DGB Jugend,DGB Jugend,137,1
100194822155312,Philipp Albrecht,Philipp Josef Erich Albrecht,137,30
107268848302529,Elli - A brand of the Volkswagen Group,Volkswagen Group Charging GmbH,136,12
109091011430956,Ultra Fighter: Supernova,These ads ran without a disclaimer,132,3
104015427966179,Steffen Hahn,Steffen Hahn,131,2
164131966966839,FDP Schleswig-Holstein,FDP Schleswig-Holstein,130,15
189184071108491,FDP Hamburg,FDP Hamburg,129,2
86337829141,BÜNDNIS 90/DIE GRÜNEN Sachsen,BÜNDNIS 90/DIE GRÜNEN in Sachsen,128,3
1299185570141113,"Stephan Pilsinger, MdB",Stephan Nikolaus Pilsinger,126,3
107244088251653,Alexander Engelhard,Alexander Karl Engelhard,125,1
134483979119,Rosa-Luxemburg-Stiftung,Rosa-Luxemburg-Stiftung,123,13
463973024177204,WayBak,Ultivate GmbH,121,3
169373009772164,Dorothee Martin,Dorothee Martin,120,2
152125264826246,Wilo Group,Wilo Group,120,2
410100252391597,"Saskia Esken, SPD",SPD Regionalzentrum Karlsruhe/Nordschwarzwald,120,8
