Page ID,Page Name,Disclaimer,Amount Spent (EUR)
103355385129734,The Climate Pledge,The Climate Pledge,361
134080283313500,DIE LINKE Thüringen,DIE LINKE Thüringen,299
319040328150027,Facebook Politik und Gesellschaft,Facebook Politik und Gesellschaft,239
82734241364,Campact e.V.,Campact e.V.,221
47930567748,SPD,SPD,179
540404695989874,AfD,AfD,141
47217143218,BÜNDNIS 90/DIE GRÜNEN,BÜNDNIS 90/DIE GRÜNEN,125
558945014144891,Albert Weiler,Albert Weiler MdB,119
75159424764,Aktion Mensch,Aktion Mensch,≤100
21289227249,FDP,FDP,≤100
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,≤100
111033161266569,DeinMorgen,Die Jungen Unternehmer,≤100
108165514298122,Zukunft sichern,Zukunft Sichern,≤100
542605582431001,Christian Hirte,CDU Wartburgkreis,≤100
107085727344683,Mein Schlüssel zur Welt,Bundesministerium für Bildung und Forschung,≤100
331832984040,LichtBlick,LichtBlick,≤100
100356622303494,Frank Ullrich,Frank Karl Ullrich,≤100
1565754943752371,Robert Farle,Robert Farle,≤100
2010920999000602,Fridays for Future Deutschland,Together for Future e.V.,≤100
1443838832527925,B90/Die Grünen Erfurt,BÜNDNIS 90/DIE GRÜNEN,≤100
105900954976978,Cordelius Ilgmann,SPD Saalfeld-Rudolstadt,≤100
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,≤100
47694585682,DIE LINKE,DIE LINKE,≤100
212830898880956,Prof. Michael Kaufmann,Michael Heinz Kaufmann,≤100
113319324330513,Politcheck,Forum für politischen und gesellschaftlichen Informationsaustausch,≤100
290083287859449,Grüne Schmalkalden Meiningen Suhl,BÜNDNIS 90/DIE GRÜNEN,≤100
484950398505596,IRC Deutschland,IRC Deutschland,≤100
1825871520988552,Elisabeth Kaiser,Elisabeth Kaiser,≤100
120655374567,Ökologisch-Demokratische Partei (ÖDP),Ökologisch-Demokratische Partei (ÖDP),≤100
23216224900,Plan International Deutschland,Plan International Deutschland,≤100
112981306741840,Klimastreik - Zusammen mit Fridays For Future auf die Straßen,klima-streik.org,≤100
104032794633377,Mein BAföG,Bundesministerium für Bildung und Forschung,≤100
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,≤100
102921298782718,Bündnis90/Die Grünen Sömmerda,Bündnis90/Die Grünen Sömmerda,≤100
163581483776364,Konrad-Adenauer-Stiftung Politisches Bildungsforum Thüringen,Konrad-Adenauer-Stiftung e.V.,≤100
123523341045520,Die Familienunternehmer,Die Familienunternehmer,≤100
134229626612248,Tankred Schipanski,Tankred Schipanski,≤100
104228758621197,Hocker statt Höcke - Deutschland. Aber tolerant.,Rainer Opolka,≤100
87921510981,SPD Thüringen,SPD Thüringen,≤100
100910112295981,Heiko Knopf,Bündnis90/Die Grünen Kreisverband Jena,≤100
1312721828781856,Diskutier Mit Mir,Diskutier Mit Mir e.V.,≤100
134209407129787,Volt Deutschland,Volt Deutschland,≤100
283742725154417,Interactive Media Foundation,Interactive Media Foundation gGmbH,≤100
216483295424239,Torsten Schweiger MdB,Torsten Schweiger,≤100
118418024890466,Familienbetriebe Land und Forst e.V.,Familienbetriebe Land und Forst,≤100
478399422560922,KadeFungin,DR. KADE,≤100
170688644503,UNICEF Deutschland,UNICEF Deutschland,≤100
118776688142153,enviaM,envia Mitteldeutsche Energie AG,≤100
137267732953826,Berliner Zeitung,Berliner Verlag GmbH,≤100
161674141345516,Weltverbesserer,Die Techniker (TK),≤100
44511549119,Konrad-Adenauer-Stiftung,Konrad-Adenauer-Stiftung,≤100
453150811428411,Mastercard,Mastercard,≤100
81386795687,CSU (Christlich-Soziale Union),CSU (Christlich-Soziale Union),≤100
102608544969110,Posterisan,DR. KADE,≤100
116335026590900,Mülltrennung wirkt,die dualen Systeme,≤100
1249194705159064,Antje Tillmann,Antje Tillmann,≤100
121678260974,Initiative Neue Soziale Marktwirtschaft (INSM),Initiative Neue Soziale Marktwirtschaft (INSM),≤100
261985647756704,AfD im EU-Parlament,AfD im EU-Parlament,≤100
104015427966179,Steffen Hahn,Steffen Hahn,≤100
110949757892446,Wilhelm Gebhard - Ihr Bundestagskandidat,CDU Werra-Werra-Meißner,≤100
1443838832527925,B90/Die Grünen Erfurt,B90/Die Grünen Erfurt,≤100
614408642007931,Zurich,Zürich Beteiligungs AG,≤100
614408642007931,Zurich,Zürich Beteiligungs AG,≤100
417905399079008,The Honu Movement,Plastic Free Planet gemeinnützige GmbH,≤100
183292338524573,Nestlé,Nestlé Deutschland,≤100
165471750241718,Europa-Union Thüringen,Holger Holland,≤100
131470655621,Deutscher Hanfverband (DHV),Deutscher Hanfverband (DHV),≤100
223829854355699,Frosch,Frosch,≤100
1773438232981192,ThEx - Thüringer Zentrum für Existenzgründungen und Unternehmertum,ThEx - Thüringer Zentrum für Existenzgründungen und Unternehmertum,≤100
114186703597807,VIER PFOTEN,VIER PFOTEN,≤100
124490052865,Xbox DACH,These ads ran without a disclaimer,≤100
142916159077083,a tip: tap,Lisa Wenzel,≤100
248913988520756,Union Investment,Union Investment Privatfonds GmbH,≤100
400646766650321,Blinkist,Blinks Labs GmbH,≤100
108897001501212,LGBielefeld 2021,Universität Bielefeld,≤100
106704534860149,Göttingen - KV - DieBasis,Matthias Nickel,≤100
138187167349,"Sabine Dittmar, MdB","Sabine Dittmar, MdB",≤100
124651027557566,PHOENIX,phoenix,≤100
253592560263,Christoffel-Blindenmission (CBM),CBM Christoffel-Blindenmission Christian Blind Mission e.V.,≤100
593476900673774,ifaw,ifaw,≤100
485303194814631,Deutsche Post,Deutsche Post,≤100
178362315106,European Parliament,European Parliament,≤100
104970081393920,FAKTUlind,DR. KADE,≤100
158888744130107,Hubert Aiwanger Minister Bundesvors. Freie Wähler,Hubert Aiwanger,≤100
188533634558159,DIE LINKE. Altenburger Land,Torge Dermitzel,≤100
143504445664134,Christian Lindner,FDP,≤100
163139997033615,Die Linke Saale-Holzland-Kreis,Die LINKE. SHK,≤100
