Page ID,Page Name,Disclaimer,Amount Spent (EUR),Number of Ads in Library
47217143218,BÜNDNIS 90/DIE GRÜNEN,BÜNDNIS 90/DIE GRÜNEN,35703,97
103355385129734,The Climate Pledge,The Climate Pledge,18382,14
47930567748,SPD,SPD,18090,134
78502295414,CDU,CDU,13926,189
82734241364,Campact e.V.,Campact e.V.,11050,820
319040328150027,Facebook Politik und Gesellschaft,Facebook Politik und Gesellschaft,10551,5
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,6471,585
108824017345866,Facebook,Facebook Inc.,6027,27
21289227249,FDP,FDP,6005,691
105205171835668,Zervakis & Opdenhövel. Live.,ProSieben,5907,1
75159424764,Aktion Mensch,Aktion Mensch,5653,40
1655252804795367,Oatly,Oatly,4815,2
540404695989874,AfD,AfD,4293,51
400646766650321,Blinkist,Blinks Labs GmbH,3443,51
64694257920,ProSieben,ProSieben,2988,7
126952903983246,CDU Berlin,CDU Berlin,2337,140
123523341045520,Die Familienunternehmer,Die Familienunternehmer,2260,39
111033161266569,DeinMorgen,Die Jungen Unternehmer,2141,29
107085727344683,Mein Schlüssel zur Welt,Bundesministerium für Bildung und Forschung,2040,6
1508446642792459,Vattenfall Deutschland,Vattenfall Deutschland,2037,20
103558289679671,Bündnis 90/Die Grünen Berlin,Die Landesgeschäftsführung von Bündnis 90/Die Grünen Berlin,1958,88
614408642007931,Zurich,Zürich Beteiligungs AG,1877,1
350558562311,FDP Bayern,FDP Bayern,1851,77
81386795687,CSU (Christlich-Soziale Union),CSU (Christlich-Soziale Union),1826,12
134137749971478,SPD Berlin,SPD Berlin,1814,20
1675394899406675,Annalena Baerbock,BÜNDNIS 90/DIE GRÜNEN,1714,6
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,1632,47
1312721828781856,Diskutier Mit Mir,Diskutier Mit Mir e.V.,1591,6
108165514298122,Zukunft sichern,Zukunft Sichern,1566,57
2010920999000602,Fridays for Future Deutschland,Together for Future e.V.,1562,123
20672124724,BÜNDNIS 90/DIE GRÜNEN NRW,BÜNDNIS 90/DIE GRÜNEN NRW,1526,8
109478215738226,Armin Laschet,CDU,1518,2
370397683457658,Deutsche Wohnen & Co Enteignen,Deutsche Wohnen & Co Enteignen,1495,17
23216224900,Plan International Deutschland,Plan International Deutschland,1481,26
263503200272,Welthungerhilfe,Welthungerhilfe,1275,9
1672408719723194,Deutschland3000,funk,1275,8
249296718436,IG Metall,IG Metall,1266,4
47694585682,DIE LINKE,DIE LINKE,1236,17
197640170649147,funk,funk,1217,6
196999950359158,FDP Berlin,FDP Berlin,1217,125
120655374567,Ökologisch-Demokratische Partei (ÖDP),Ökologisch-Demokratische Partei (ÖDP),1209,64
92576009043,Jens Spahn,Jens Spahn,1187,69
178362315106,European Parliament,European Parliament,1177,37
114554831934355,Tierschutzbund,Deutscher Tierschutzbund e.V.,1170,30
282800387209,FDP NRW,FDP NRW,1110,49
116580098376181,Audible,These ads ran without a disclaimer,1094,3
187394117987834,Bündnis 90/Die Grünen Mecklenburg-Vorpommern,BÜNDNIS 90/DIE GRÜNEN Mecklenburg-Vorpommern,1077,83
376601206024823,DIE DA OBEN!,funk,1068,6
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,1036,58
1578640155687393,Sea-Watch,Sea-Watch,1005,15
113319324330513,Politcheck,Forum für politischen und gesellschaftlichen Informationsaustausch,1000,6
236934790401,UNO-Flüchtlingshilfe,UNO-Flüchtlingshilfe,973,10
154149027994068,ZDF,ZDF,956,3
227292860644574,Sebastian Czaja,FDP Berlin,950,178
104032794633377,Mein BAföG,Bundesministerium für Bildung und Forschung,925,4
103265132033300,Dranbleiben BW,"die wegmeister gmbh für das Ministerium für Soziales, Gesundheit und Integration Baden-Württemberg",885,15
135445149965726,Kai Whittaker,Kai Whittaker,884,22
134209407129787,Volt Deutschland,Volt Deutschland,817,41
331832984040,LichtBlick,LichtBlick,798,28
104342778292114,Kaspar Haller,Kaspar Haller,782,23
170688644503,UNICEF Deutschland,UNICEF Deutschland,750,24
453150811428411,Mastercard,Mastercard,707,3
1947378708884004,Initiative Frosch,Initiative Frosch,704,32
100717801668573,Gesunde Erde - Gesunde Menschen,Stiftung Gesunde Erde Gesunde Menschen gGmbH,684,5
108268845888673,Bundesministerium für Arbeit und Soziales,Bundesministerium für Arbeit und Soziales,679,8
395225134413161,Volt Berlin,Volt Berlin,668,64
2093351790978732,Lucid: Great Ideas Visualized,These ads ran without a disclaimer,658,1
208991275785989,Vonovia,Vonovia SE,653,62
123103607735306,PRO ASYL,PRO ASYL,647,8
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,646,12
156155281149864,FDP Köln,FDP Köln,619,61
147245511963527,DGB,Deutscher Gewerkschaftsbund (DGB),615,12
112981306741840,Klimastreik - Zusammen mit Fridays For Future auf die Straßen,klima-streik.org,608,3
124651027557566,PHOENIX,phoenix,593,4
103514875204240,Christoph Schork FDP - Bundestagskandidat,FDP Kreisverband Düsseldorf,579,16
133831053368524,SPD Dortmund,SPD Dortmund,574,1
161273245888,Save the Children Deutschland,Save the Children Deutschland,567,64
121678260974,Initiative Neue Soziale Marktwirtschaft (INSM),Initiative Neue Soziale Marktwirtschaft (INSM),542,27
117534528257937,Bund für Umwelt und Naturschutz Deutschland,Bund für Umwelt und Naturschutz Deutschland,514,38
266691460417403,Christoph Ploß,CDU Hamburg-Nord,510,35
241036373819,Ben & Jerry's,Ben & Jerry's,505,30
308675340042451,Stuttgart macht's rein.,Landeshauptstadt Stuttgart ,504,12
156304484388194,DIE LINKE. Berlin,DIE LINKE. Berlin,475,11
133306764192,NABU Bundesverband,NABU Bundesverband,457,50
139470429458087,SPD BRANDENBURG,SPD BRANDENBURG,443,1
218786540044,WWF Deutschland,WWF Deutschland,430,23
206465909483677,CDU Bonn,CDU Bonn,427,13
110976485656573,Junge Liberale JuLis,Junge Liberale,416,8
103015471773198,David Maier,David Maier,400,37
116000986793106,Klima,Climate Labs GmbH,397,1
12084075837,Jürgen Todenhöfer,Team Todenhöfer - Die Gerechtigkeitspartei,373,9
118418024890466,Familienbetriebe Land und Forst e.V.,Familienbetriebe Land und Forst,359,18
104228758621197,Hocker statt Höcke - Deutschland. Aber tolerant.,Rainer Opolka,358,10
123878004343494,GRÜNE Altona,Grüne Altona,355,2
100203099038374,Enkelkinderbriefe,Enekelkinderbriefe,354,6
202215676478081,FDP MV,FDP Mecklenburg-Vorpommern,349,64
1067821176570031,Paul Ziemiak,CDU Kreisverband Mark,343,5
139782149374162,Benjamin Strasser,Benjamin Strasser,337,12
1414345935455386,Florian Fuchs,Florian Fuchs,337,3
700577889971139,PENNY,PENNY,325,3
134080283313500,DIE LINKE Thüringen,DIE LINKE Thüringen,323,26
485303194814631,Deutsche Post,Deutsche Post,322,1
130273271119,SPD Hamburg,SPD Hamburg,318,18
105233098230457,Verena Hubertz,Verena Hubertz / SPD Bundestagskandidatin für Trier & Trier-Saarburg,318,7
44511549119,Konrad-Adenauer-Stiftung,Konrad-Adenauer-Stiftung,314,24
253592560263,Christoffel-Blindenmission (CBM),CBM Christoffel-Blindenmission Christian Blind Mission e.V.,305,9
205311826175998,DIE LINKE. Mecklenburg-Vorpommern,DIE LINKE. Mecklenburg-Vorpommern,299,14
1026865247418194,Daniel Föst,Daniel Föst,295,1
166140796751166,Bündnis 90/Die Grünen Nürnberg,BÜNDNIS 90/DIE GRÜNEN,291,14
1565754943752371,Robert Farle,Robert Farle,291,19
100528568765838,Timo Schisanowski,Timo Schisanowski,290,27
103919417972272,Unabhängiger Beauftragter für Fragen des sexuellen Kindesmissbrauchs,Unabhängiger Beauftragter für Fragen des sexuellen Kindesmissbrauchs,289,3
484950398505596,IRC Deutschland,IRC Deutschland,289,11
104145414310,Olaf Scholz,SPD,288,2
103265228734073,Stephan Mayer 2021,CSU-Bürgerbüro,288,70
107704830821545,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz","Senatsverwaltung für Umwelt, Verkehr und Klimaschutz",285,4
1110204782371616,Die Moderne Landwirtschaft,Forum Moderne Landwirtschaft e.V.,284,36
349452295159676,"Peter Stein, Bundestagsabgeordneter",Peter Stein,278,16
381177051962,Grüne München,BÜNDNIS 90/DIE GRÜNEN,277,22
154423267921909,followfood,followfood,276,2
561953460655717,Social Media Ads,Alexander Dietrich,275,36
1790920000965539,CDU CSU Europa,CDU/CSU-Gruppe in der EVP-Fraktion im Europäischen Parlament,273,31
449196900156,Volvo Car Deutschland,Volvo Car Germany GmbH,272,1
112562615494117,Bündnis 90/Die Grünen Friedrichshain-Kreuzberg,Bündnis 90/Die Grünen Xhain,266,7
846335975484709,The Generation Forest,The Generation Forest eG,263,1
261985647756704,AfD im EU-Parlament,AfD im EU-Parlament,262,8
2319126475013199,Zukunftsdialog,DGB Bundesvorstand,255,7
223829854355699,Frosch,Frosch,254,2
88331883353,BÜNDNIS 90/DIE GRÜNEN Rheinland-Pfalz,Bündnis 90/Die Grünen Rheinland-Pfalz,249,7
169065407139584,Tilt,European Greens,247,1
248913988520756,Union Investment,Union Investment Privatfonds GmbH,245,2
427215427374583,Alternative für Deutschland · AfD Köln,Alternative für Deutschland · AfD Köln,244,5
2012567329069330,Michael Sack,CDU Landesverband Mecklenburg-Vorpommern,242,29
558945014144891,Albert Weiler,Albert Weiler MdB,240,24
120479081330563,Körber-Stiftung,Körber-Stiftung,236,8
1609555372394092,17 Ziele,Engagement Global - Service für Entwicklungsinitiativen,231,8
1325396230840080,Die Urbane. Eine HipHop Partei,Die Urbane. Eine HipHop Partei,225,10
197843980339458,Macit Karaahmetoglu,Macit Karaahmetoglu,216,18
107411260903386,The Mother Nature App,The Mother Nature GmbH,215,10
1471721149560126,Falko Mohrs,Falko Mohrs,215,5
158888744130107,Hubert Aiwanger Minister Bundesvors. Freie Wähler,Hubert Aiwanger,215,12
101773823336428,Rüdiger Kruse,"Rüdiger Kruse, MdB",213,57
107113291705455,Knut Gerschau,FDP Hannover,213,12
86337829141,BÜNDNIS 90/DIE GRÜNEN Sachsen,BÜNDNIS 90/DIE GRÜNEN in Sachsen,213,3
102534893738681,Alexander Krauß MdB,Alexander Krauß MdB,213,8
538936319946884,GermanDream,GermanDream mit Facebook-Werbegutschrift,213,27
114051096811588,RUHR SPD,RuhrSPD,211,6
399610793419033,Thomas Gebhart,Thomas Gebhart,211,7
59052417687,Bundeszentrale für politische Bildung (bpb),Bundeszentrale für politische Bildung (bpb),210,2
498082906898583,Spotify,Spotify,208,4
169367889785454,Arbeitgeberverband Gesamtmetall,Arbeitgeberverband Gesamtmetall,208,173
100572773318575,Ärzte der Welt,Ärzte der Welt,206,28
1781902522022471,Westenergie,Westenergie AG,200,1
387862064617610,Grüne Hannover,BÜNDNIS 90/DIE GRÜNEN,199,32
273212876157375,Bündnis 90/ Die Grünen Kreisverband Böblingen,BÜNDNIS 90/DIE GRÜNEN,194,8
127143338110,missio,missio,190,13
135213656531484,CDU im Kreis Paderborn,CDU Kreisverband Paderborn,188,6
107076604063996,Xross Over,Betim Cenaj,187,16
