Page ID,Page Name,Disclaimer,Amount Spent (EUR)
103355385129734,The Climate Pledge,The Climate Pledge,2690
82734241364,Campact e.V.,Campact e.V.,2117
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,1702
78502295414,CDU,CDU,1489
178362315106,European Parliament,European Parliament,1413
21289227249,FDP,FDP,1115
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,550
143504445664134,Christian Lindner,FDP,481
108824017345866,Facebook,These ads ran without a disclaimer,412
47217143218,BÜNDNIS 90/DIE GRÜNEN,BÜNDNIS 90/DIE GRÜNEN,392
107898832590939,European Commission,European Commission,374
170688644503,UNICEF Deutschland,UNICEF Deutschland,372
23216224900,Plan International Deutschland,Plan International Deutschland,363
108165514298122,Zukunft sichern,Zukunft Sichern,350
106626487721376,Amazon Europe,Amazon Europe,349
249296718436,IG Metall,IG Metall,234
123523341045520,Die Familienunternehmer,Die Familienunternehmer,230
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,226
123921283433,Fraktion DIE LINKE. im Bundestag,Fraktion DIE LINKE. im Bundestag,213
331832984040,LichtBlick,LichtBlick,213
90035328642,PETA Deutschland,PETA Deutschland,210
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,209
1947378708884004,Initiative Frosch,Initiative Frosch,143
143389112451336,Grüne im Kreis Steinfurt,BÜNDNIS 90/DIE GRÜNEN,143
243128545750196,GRÜNE Düsseldorf,BÜNDNIS 90/DIE GRÜNEN,129
154149027994068,ZDF,ZDF,122
144380008933707,SPD-Fraktion im Bundestag,SPD-Bundestagsfraktion,113
135203769928944,GRÜNE Rhein-Erft-Kreis,BÜNDNIS 90/DIE GRÜNEN,106
1578640155687393,Sea-Watch,Sea-Watch,102
380349938694731,Mentor Verlag,Mentor Verlag,≤100
479280568919411,Grüne Lippe,BÜNDNIS 90/DIE GRÜNEN,≤100
101755125064696,AfD Fraktion Herne,AfD-Fraktion im Rat der Stadt Herne,≤100
154423267921909,followfood,followfood,≤100
440294219388547,Die Grünen Mönchengladbach,BÜNDNIS 90/DIE GRÜNEN,≤100
1189067121115331,Grüne Kreisverband Unna,BÜNDNIS 90/DIE GRÜNEN,≤100
292735514132617,GRÜNE im Kreis Herford,BÜNDNIS 90/DIE GRÜNEN,≤100
161273245888,Save the Children Deutschland,Save the Children Deutschland,≤100
112352081112400,Inyova Impact Investing - Germany,Inyova Impact Investing,≤100
478399422560922,KadeFungin,DR. KADE,≤100
154115737974817,Die Grünen Kreis Viersen,BÜNDNIS 90/DIE GRÜNEN,≤100
289342941106599,Grüne in Bochum,BÜNDNIS 90/DIE GRÜNEN,≤100
116335026590900,Mülltrennung wirkt,die dualen Systeme,≤100
263092007112375,BÜNDNIS 90/DIE GRÜNEN Rhein-Sieg,BÜNDNIS 90/DIE GRÜNEN,≤100
213350178783127,Grüne Düren,BÜNDNIS 90/DIE GRÜNEN,≤100
2188342231399828,HSI/Deutschland,HSI/Deutschland,≤100
417905399079008,The Honu Movement,Ocean Plastic Cleanup gemeinnützige GmbH,≤100
528133710580430,Bündnis 90/Die Grünen Kreis Mettmann,BÜNDNIS 90/DIE GRÜNEN,≤100
243720072497041,BÜNDNIS 90/DIE GRÜNEN Leverkusen,BÜNDNIS 90/DIE GRÜNEN,≤100
225396970851470,Grüne Paderborn,BÜNDNIS 90/DIE GRÜNEN,≤100
103514875204240,Christoph Schork FDP - Bundestagskandidat,FDP Kreisverband Düsseldorf,≤100
102608544969110,Posterisan,DR. KADE,≤100
342607209121004,Grüne Kreis Coesfeld,BÜNDNIS 90/DIE GRÜNEN,≤100
44511549119,Konrad-Adenauer-Stiftung,Konrad-Adenauer-Stiftung,≤100
1218561858288255,Motaris GmbH,Motaris GmbH,≤100
183292338524573,Nestlé,Nestlé Deutschland,≤100
538936319946884,GermanDream,GermanDream mit Facebook-Werbegutschrift,≤100
507915275901456,Stadt Dortmund,Stadt Dortmund,≤100
147245511963527,DGB,Deutscher Gewerkschaftsbund (DGB),≤100
484950398505596,IRC Deutschland,IRC Deutschland,≤100
327862874003443,Anja Karliczek,"Christlich Demokratische Union Deutschlands (CDU), Kreisverband Steinfurt",≤100
107411260903386,The Mother Nature App,The Mother Nature GmbH,≤100
133306764192,NABU Bundesverband,NABU Bundesverband,≤100
452577151498913,BD90 / Die Grünen KV Höxter,BÜNDNIS 90/DIE GRÜNEN,≤100
115207666693901,GRÜNE Kreis Recklinghausen,BÜNDNIS 90/DIE GRÜNEN,≤100
104970081393920,FAKTUlind,DR. KADE,≤100
1609555372394092,17 Ziele,Engagement Global - Service für Entwicklungsinitiativen,≤100
130534873659391,Greenpeace Energy,Greenpeace Energy e.G.,≤100
128440447895402,Jeder Tag zählt e.V.,Jeder Tag zählt e.V.,≤100
412708008752200,RaboDirect Deutschland,RaboDirect Deutschland,≤100
282800387209,FDP NRW,FDP NRW,≤100
359575580785883,GRÜNE Münster,Grüne Münster,≤100
