Page ID,Page Name,Disclaimer,Amount Spent (EUR)
47217143218,BÜNDNIS 90/DIE GRÜNEN,BÜNDNIS 90/DIE GRÜNEN,1900
78502295414,CDU,CDU,1347
540404695989874,AfD,AfD,309
207429192606075,Grüne Bremen,BÜNDNIS 90/DIE GRÜNEN,259
101889315269599,Wiebke Winter,CDU Kreisverband Bremen-Nord,207
47930567748,SPD,SPD,206
108568039165729,PARTEI MENSCH UMWELT TIERSCHUTZ,PARTEI MENSCH UMWELT TIERSCHUTZ,204
109478215738226,Armin Laschet,CDU,191
111033161266569,DeinMorgen,Die Jungen Unternehmer,181
199066060136423,Sarah Ryglewski,Sarah Janina Ryglewski,166
82734241364,Campact e.V.,Campact e.V.,160
569278623090292,Oliver Grundmann,Oliver Grundmann MdB,130
319040328150027,Facebook Politik und Gesellschaft,Facebook Politik und Gesellschaft,103
47694585682,DIE LINKE,DIE LINKE,≤100
331832984040,LichtBlick,LichtBlick,≤100
524965010906886,SPD Land Bremen,SPD LAND BREMEN,≤100
21289227249,FDP,FDP,≤100
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,≤100
196114277078358,DIE LINKE Land Bremen,DIE LINKE Land Bremen,≤100
329900923869212,FREIE Wähler Bremen,FREIE WÄHLER Landesvereinigung Bremen,≤100
75159424764,Aktion Mensch,Aktion Mensch,≤100
12084075837,Jürgen Todenhöfer,Team Todenhöfer - Die Gerechtigkeitspartei,≤100
106516184465027,DieBasis,Basisdemokratische Partei Deutschland,≤100
152934608113175,FDP Bremen,FDP Bremen,≤100
145515688966492,SPD Bremen-Stadt,SPD-Un­ter­be­zirk Bre­men-Stadt,≤100
560371954129652,TAG24,TAG24 NEWS Deutschland GmbH,≤100
115430518511470,Jusos Bremen,Jusos Bremen,≤100
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,≤100
510117665830401,Hilfetelefon Gewalt gegen Frauen,BAFzA,≤100
123523341045520,Die Familienunternehmer,Die Familienunternehmer,≤100
1655252804795367,Oatly,Oatly,≤100
102704932135373,Bennet Henking,Bennet Henking,≤100
1442955239271706,Grüne Bremerhaven,BÜNDNIS 90/DIE GRÜNEN,≤100
105499624748195,Funda Gür,SPD Delmenhorst,≤100
2010920999000602,Fridays for Future Deutschland,Together for Future e.V.,≤100
183372748341662,CDU Achim,Jurgen Gerhart Striedieck,≤100
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,≤100
107085727344683,Mein Schlüssel zur Welt,Bundesministerium für Bildung und Forschung,≤100
400646766650321,Blinkist,Blinks Labs GmbH,≤100
103558289679671,Bündnis 90/Die Grünen Berlin,Die Landesgeschäftsführung von Bündnis 90/Die Grünen Berlin,≤100
154149027994068,ZDF,ZDF,≤100
23216224900,Plan International Deutschland,Plan International Deutschland,≤100
110135771403531,Diesmalgrün,diesmalgrün,≤100
