Page ID,Page Name,Disclaimer,Amount Spent (EUR),Number of Ads in Library
82734241364,Campact e.V.,Campact e.V.,10836,273
78502295414,CDU,CDU,10750,95
768905426534529,Bundesregierung,Bundesregierung,10160,20
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,6801,723
108824017345866,Facebook,Facebook Inc.,5827,23
178362315106,European Parliament,European Parliament,5654,16
75159424764,Aktion Mensch,Aktion Mensch,4288,27
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,3202,14
21289227249,FDP,FDP,2277,59
107898832590939,European Commission,European Commission,2247,14
47217143218,BÜNDNIS 90/DIE GRÜNEN,BÜNDNIS 90/DIE GRÜNEN,2133,23
111033161266569,DeinMorgen,Die Jungen Unternehmer,1885,78
112369170621210,Deutschland spricht über 5G,Dialoginitiative "Deutschland spricht über 5G",1831,4
170688644503,UNICEF Deutschland,UNICEF Deutschland,1679,28
108165514298122,Zukunft sichern,Zukunft Sichern,1430,18
1312721828781856,Diskutier Mit Mir,Diskutier Mit Mir e.V.,1419,2
123523341045520,Die Familienunternehmer,Die Familienunternehmer,1329,26
134209407129787,Volt Deutschland,Volt Deutschland,1253,35
484950398505596,IRC Deutschland,IRC Deutschland,1157,7
23216224900,Plan International Deutschland,Plan International Deutschland,1115,10
134137749971478,SPD Berlin,SPD Berlin,1105,20
120655374567,Ökologisch-Demokratische Partei (ÖDP),Ökologisch-Demokratische Partei (ÖDP),1064,28
116580098376181,Audible,These ads ran without a disclaimer,1058,3
154149027994068,ZDF,ZDF,1052,3
249296718436,IG Metall,IG Metall,1044,4
540404695989874,AfD,AfD,1018,10
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,1009,53
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,988,25
331832984040,LichtBlick,LichtBlick,923,32
116000986793106,Klima,Climate Labs GmbH,742,2
350558562311,FDP Bayern,FDP Bayern,649,24
113319324330513,Politcheck,Forum für politischen und gesellschaftlichen Informationsaustausch,619,2
1578640155687393,Sea-Watch,Sea-Watch,582,11
351947321504088,GRÜNE Niedersachsen,Grüne Niedersachsen,538,4
47930567748,SPD,SPD,529,10
161273245888,Save the Children Deutschland,Save the Children Deutschland,522,20
283266582089,action medeor e.V.,action medeor e.V.,509,36
2093351790978732,Lucid: Great Ideas Visualized,These ads ran without a disclaimer,463,2
478399422560922,KadeFungin,DR. KADE,457,12
357565717909863,conny.legal,wenigermiete.de,451,49
114186703597807,VIER PFOTEN,VIER PFOTEN,402,16
614408642007931,Zurich,Zürich Beteiligungs AG,388,6
130273271119,SPD Hamburg,SPD Hamburg,387,27
380349938694731,Mentor Verlag,Mentor Verlag,380,2
169367889785454,Arbeitgeberverband Gesamtmetall,Arbeitgeberverband Gesamtmetall,350,141
2188342231399828,HSI/Deutschland,HSI/Deutschland,344,26
100778075078440,Innovationsland Deutschland,Bundesministerium für Bildung und Forschung,336,2
614408642007931,Zurich,Zürich Beteiligungs AG,335,4
126952903983246,CDU Berlin,CDU Berlin,334,136
1565754943752371,Robert Farle,Robert Farle,311,19
1745982485667400,Guido Reil,Guido Reil,303,3
253592560263,Christoffel-Blindenmission (CBM),CBM Christoffel-Blindenmission Christian Blind Mission e.V.,302,9
110976485656573,Junge Liberale JuLis,Junge Liberale,299,7
417905399079008,The Honu Movement,Ocean Plastic Cleanup gemeinnützige GmbH,298,28
154423267921909,followfood,followfood,263,2
150380582965,BVMW - Bundesverband mittelständische Wirtschaft,BVMW - Bundesverband mittelständische Wirtschaft,262,41
47694585682,DIE LINKE,DIE LINKE,257,10
261985647756704,AfD im EU-Parlament,AfD im EU-Parlament,244,8
100432425468007,Fahrrad_Berlin,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz",238,15
127143338110,missio,missio,233,35
401644396606709,Kai Wegner,CDU Berlin,226,18
41509493347,Diakonie Deutschland,Diakonie Deutschland,226,4
196999950359158,FDP Berlin,FDP Berlin,224,58
227292860644574,Sebastian Czaja,FDP Berlin,223,69
2010920999000602,Fridays for Future Deutschland,Together for Future e.V.,222,34
593476900673774,ifaw,ifaw,221,5
1947378708884004,Initiative Frosch,Initiative Frosch,218,18
158888744130107,Hubert Aiwanger Minister Bundesvors. Freie Wähler,Hubert Aiwanger,215,13
100822712149179,Katharina Pötter,Katharina Pötter,215,12
217879838339082,Bundesministerium für Wirtschaft und Energie,Bundesministerium für Wirtschaft und Energie,215,3
283742725154417,Interactive Media Foundation,Interactive Media Foundation gGmbH,214,3
538936319946884,GermanDream,GermanDream mit Facebook-Werbegutschrift,213,15
103558289679671,Bündnis 90/Die Grünen Berlin,Die Landesgeschäftsführung von Bündnis 90/Die Grünen Berlin,209,24
104342778292114,Kaspar Haller,Kaspar Haller,208,17
107411260903386,The Mother Nature App,The Mother Nature GmbH,207,8
113496690102800,energis Erlebe was Dein Zuhause kann,energis GmbH,207,9
202215676478081,FDP MV,FDP Mecklenburg-Vorpommern,207,27
112352081112400,Inyova Impact Investing - Germany,Inyova Impact Investing,203,21
109573920927141,Ichwillfair,Initiative für nachhaltige Agrarlieferketten,199,12
313744767921,der Freitag,der Freitag,195,15
308675340042451,Stuttgart macht's rein.,Landeshauptstadt Stuttgart ,185,4
143389112451336,Grüne im Kreis Steinfurt,BÜNDNIS 90/DIE GRÜNEN,181,51
100232532268354,Umfrage - Soziale Konflikte,Freie Universität Berlin,180,3
106261086094051,noz.de,Neue Osnabrücker Zeitung GmbH & Co. KG,174,14
