Page ID,Page Name,Disclaimer,Amount Spent (EUR)
331832984040,LichtBlick,LichtBlick,1058
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,884
194997973937131,LinkedIn,LinkedIn Germany GmbH,814
103355385129734,The Climate Pledge,The Climate Pledge,742
152033178165965,Deutsche Bahn Personenverkehr,Deutsche Bahn Personenverkehr,503
308675340042451,Stuttgart macht's rein.,Landeshauptstadt Stuttgart ,495
103265132033300,Dranbleiben BW,"die wegmeister gmbh für das Ministerium für Soziales, Gesundheit und Integration Baden-Württemberg",310
178362315106,European Parliament,European Parliament,297
678621418886428,Tag der Deutschen Einheit,Staatskanzlei und Ministerium für Kultur Sachsen-Anhalt,292
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,164
161273245888,Save the Children Deutschland,Save the Children Deutschland,133
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,132
484950398505596,IRC Deutschland,IRC Deutschland,128
23216224900,Plan International Deutschland,Plan International Deutschland,117
104824124853030,Isabel Cademartori,SPD Mannheim,106
82734241364,Campact e.V.,Campact e.V.,≤100
478399422560922,KadeFungin,DR. KADE,≤100
1096099377140176,karlsruhe.digital,Initiative karlsruhe.digital,≤100
494153183976139,Stadtwerke Esslingen,Stadtwerke Esslingen am Neckar GmbH & Co KG,≤100
208991275785989,Vonovia,Vonovia SE,≤100
100717801668573,Gesunde Erde - Gesunde Menschen,Stiftung Gesunde Erde Gesunde Menschen gGmbH,≤100
593476900673774,ifaw,ifaw,≤100
120479081330563,Körber-Stiftung,Körber-Stiftung,≤100
116000986793106,Klima,Climate Labs GmbH,≤100
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,≤100
1312721828781856,Diskutier Mit Mir,Diskutier Mit Mir e.V.,≤100
343364921106,Caritas international,Caritas international,≤100
102359014607026,Vorsicht. Rücksicht. Umsicht,die wegmeister gmbh für das Ministerium für Verkehr Baden-Württemberg,≤100
217879838339082,Bundesministerium für Wirtschaft und Energie,Bundesministerium für Wirtschaft und Energie,≤100
170688644503,UNICEF Deutschland,UNICEF Deutschland,≤100
273454591804,SOS-Kinderdorf Deutschland,SOS-Kinderdorf e.V.,≤100
103031897985651,Good For You Mag,These ads ran without a disclaimer,≤100
109834688073167,Volker Kieber,Volker Kieber,≤100
130534873659391,Green Planet Energy,Green Planet Energy eG,≤100
743553305741738,Frag ZEBRA,Landesanstalt für Medien NRW,≤100
161674141345516,Weltverbesserer,Die Techniker (TK),≤100
846335975484709,The Generation Forest,The Generation Forest eG,≤100
115710743642051,Dr. Ann-Veruschka Jurisch,Team - Dr. Ann-Veruschka Jurisch,≤100
263503200272,Welthungerhilfe,Welthungerhilfe,≤100
1609555372394092,17 Ziele,Engagement Global - Service für Entwicklungsinitiativen,≤100
718677004826671,Deutsche Umwelthilfe,Deutsche Umwelthilfe,≤100
642469353045950,Hans-Jürgen Goßner MdL,Hans-Jürgen Hilmar Goßner,≤100
109449963774645,Podimo,These ads ran without a disclaimer,≤100
104788511879755,Steuerberaterin Cordula Deller,Steuerkanzlei Deller,≤100
107411260903386,The Mother Nature App,The Mother Nature GmbH,≤100
614408642007931,Zurich,Zürich Beteiligungs AG,≤100
1947378708884004,Initiative Frosch,Initiative Frosch,≤100
217786668379580,350.org Deutschland,350.org Deutschland,≤100
128440447895402,Jeder Tag zählt e.V.,Jeder Tag zählt e.V.,≤100
294772850956765,Green Forest Fund e.V.,GREEN FOREST FUND e.V.,≤100
154423267921909,followfood,followfood,≤100
2188342231399828,HSI/Deutschland,HSI/Deutschland,≤100
553638424807619,ESS Kempfle - Photovoltaik & Energie Leipheim,ESS Kempfle GmbH,≤100
110325972343711,Bundesstiftung zur Aufarbeitung der SED-Diktatur,Bundesstiftung zur Aufarbeitung der SED-Diktatur,≤100
