Page ID,Page Name,Disclaimer,Amount Spent (EUR),Number of Ads in Library
103355385129734,The Climate Pledge,The Climate Pledge,11675,24
82734241364,Campact e.V.,Campact e.V.,8736,448
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,6778,686
178362315106,European Parliament,European Parliament,5970,9
78502295414,CDU,CDU,4482,85
21289227249,FDP,FDP,4309,60
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,2359,16
108824017345866,Facebook,These ads ran without a disclaimer,1961,1
143504445664134,Christian Lindner,FDP,1810,14
107898832590939,European Commission,European Commission,1755,32
170688644503,UNICEF Deutschland,UNICEF Deutschland,1730,36
108165514298122,Zukunft sichern,Zukunft Sichern,1612,19
106626487721376,Amazon Europe,Amazon Europe,1551,6
47217143218,BÜNDNIS 90/DIE GRÜNEN,BÜNDNIS 90/DIE GRÜNEN,1480,48
23216224900,Plan International Deutschland,Plan International Deutschland,1424,11
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,989,28
116580098376181,Audible,These ads ran without a disclaimer,981,2
249296718436,IG Metall,IG Metall,973,4
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,957,80
123921283433,Fraktion DIE LINKE. im Bundestag,Fraktion DIE LINKE. im Bundestag,923,24
90035328642,PETA Deutschland,PETA Deutschland,895,14
123523341045520,Die Familienunternehmer,Die Familienunternehmer,793,15
331832984040,LichtBlick,LichtBlick,772,25
116000986793106,Klima,Climate Labs GmbH,755,2
1947378708884004,Initiative Frosch,Initiative Frosch,601,23
164131966966839,FDP Schleswig-Holstein,FDP Schleswig-Holstein,598,23
154149027994068,ZDF,ZDF,536,1
112352081112400,Inyova Impact Investing - Germany,Inyova Impact Investing,495,37
380349938694731,Mentor Verlag,Mentor Verlag,493,3
1578640155687393,Sea-Watch,Sea-Watch,478,12
2093351790978732,Lucid: Great Ideas Visualized,These ads ran without a disclaimer,448,2
144380008933707,SPD-Fraktion im Bundestag,SPD-Bundestagsfraktion,396,5
116335026590900,Mülltrennung wirkt,die dualen Systeme,355,53
