Page ID,Page Name,Disclaimer,Amount Spent (EUR),Number of Ads in Library
103355385129734,The Climate Pledge,The Climate Pledge,11817,24
82734241364,Campact e.V.,Campact e.V.,9657,346
21289227249,FDP,FDP,7895,112
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,7655,711
106626487721376,Amazon Europe,Amazon Europe,7397,9
178362315106,European Parliament,European Parliament,6046,10
169463563099560,land.nrw,land.nrw,3187,1
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,2082,16
78502295414,CDU,CDU,1773,34
170688644503,UNICEF Deutschland,UNICEF Deutschland,1623,36
108165514298122,Zukunft sichern,Zukunft Sichern,1562,19
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,1420,41
47217143218,BÜNDNIS 90/DIE GRÜNEN,BÜNDNIS 90/DIE GRÜNEN,1374,44
23216224900,Plan International Deutschland,Plan International Deutschland,1287,11
143504445664134,Christian Lindner,FDP,1218,16
478399422560922,KadeFungin,DR. KADE,1138,16
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,1015,81
116580098376181,Audible,These ads ran without a disclaimer,1008,2
123921283433,Fraktion DIE LINKE. im Bundestag,Fraktion DIE LINKE. im Bundestag,935,31
331832984040,LichtBlick,LichtBlick,928,55
123523341045520,Die Familienunternehmer,Die Familienunternehmer,923,10
144380008933707,SPD-Fraktion im Bundestag,SPD-Bundestagsfraktion,837,10
1655252804795367,Oatly,Oatly,821,1
116000986793106,Klima,Climate Labs GmbH,785,2
13479664941,JUNGE FREIHEIT,These ads ran without a disclaimer,688,5
90035328642,PETA Deutschland,PETA Deutschland,678,14
1578640155687393,Sea-Watch,Sea-Watch,617,11
112352081112400,Inyova Impact Investing - Germany,Inyova Impact Investing,610,37
108824017345866,Facebook,These ads ran without a disclaimer,597,2
1947378708884004,Initiative Frosch,Initiative Frosch,589,21
768905426534529,Bundesregierung,Bundesregierung,579,1
350558562311,FDP Bayern,FDP Bayern,546,7
380349938694731,Mentor Verlag,Mentor Verlag,514,5
164131966966839,FDP Schleswig-Holstein,FDP Schleswig-Holstein,496,21
47930567748,SPD,SPD,493,4
161674141345516,Weltverbesserer,Die Techniker (TK),477,11
453150811428411,Mastercard,Mastercard,435,4
484950398505596,IRC Deutschland,IRC Deutschland,422,4
102608544969110,Posterisan,DR. KADE,420,21
614408642007931,Zurich,Zürich Beteiligungs AG,403,6
248913988520756,Union Investment,Union Investment Privatfonds GmbH,388,2
417905399079008,The Honu Movement,Ocean Plastic Cleanup gemeinnützige GmbH,387,16
2093351790978732,Lucid: Great Ideas Visualized,These ads ran without a disclaimer,387,2
100975935361774,Wissensstadt Berlin 2021,Kulturprojekte Berlin GmbH,363,12
116335026590900,Mülltrennung wirkt,die dualen Systeme,348,53
161273245888,Save the Children Deutschland,Save the Children Deutschland,303,11
183292338524573,Nestlé,Nestlé Deutschland,298,1
107898832590939,European Commission,European Commission,294,26
113066003408907,Pilecki-Institut,Pilecki-Institut Berlin,289,5
137267732953826,Berliner Zeitung,Berliner Verlag GmbH,265,8
154423267921909,followfood,followfood,253,2
370397683457658,Deutsche Wohnen & Co Enteignen,Deutsche Wohnen & Co Enteignen,246,2
106261086094051,noz.de,Neue Osnabrücker Zeitung GmbH & Co. KG,241,25
1110204782371616,Die Moderne Landwirtschaft,Forum Moderne Landwirtschaft e.V.,224,44
357565717909863,conny.legal,wenigermiete.de,218,13
107411260903386,The Mother Nature App,The Mother Nature GmbH,213,8
538936319946884,GermanDream,GermanDream mit Facebook-Werbegutschrift,213,15
313744767921,der Freitag,der Freitag,212,15
158888744130107,Hubert Aiwanger Minister Bundesvors. Freie Wähler,Hubert Aiwanger,208,5
110271520875262,Berlin TXL,Land Berlin vertreten durch die Tegel Projekt GmbH,202,21
100100816716837,Stadt Augsburg,Stadt Augsburg,197,52
223829854355699,Frosch,Frosch,197,2
133306764192,NABU Bundesverband,NABU Bundesverband,191,69
100211998283499,Wasserhelden,Wasserhelden,189,2
189617674514883,Rheinland-Pfalz,Rheinland-Pfalz,188,4
101285651990166,Planted,Planted HQ gGmbH,187,5
45872374946,GREENPEACE MAGAZIN,GREENPEACE MAGAZIN,186,8
127143338110,missio,missio,183,5
1565754943752371,Robert Farle,Robert Farle,182,15
128440447895402,Jeder Tag zählt e.V.,Jeder Tag zählt e.V.,176,3
387862064617610,Grüne Hannover,BÜNDNIS 90/DIE GRÜNEN,176,34
104970081393920,FAKTUlind,DR. KADE,175,6
2188342231399828,HSI/Deutschland,HSI/Deutschland,173,15
1609555372394092,17 Ziele,Engagement Global - Service für Entwicklungsinitiativen,168,4
1508446642792459,Vattenfall Deutschland,Vattenfall Deutschland,166,3
1790920000965539,CDU CSU Europa,CDU/CSU-Gruppe in der EVP-Fraktion im Europäischen Parlament,160,44
45978762184,Saarland.de,Saarland.de,158,4
182704598535,Open Doors Deutschland,Open Doors Deutschland,155,6
243128545750196,GRÜNE Düsseldorf,BÜNDNIS 90/DIE GRÜNEN,155,24
207429192606075,Grüne Bremen,BÜNDNIS 90/DIE GRÜNEN,154,20
143389112451336,Grüne im Kreis Steinfurt,BÜNDNIS 90/DIE GRÜNEN,149,40
100755981968185,Seija Knorr-Köning,Seija Knorr-Köning,145,52
921326477983554,Verband der Chemischen Industrie e.V.,Verband der Chemischen Industrie,140,53
130534873659391,Greenpeace Energy,Greenpeace Energy e.G.,140,24
334931334040,CDU-Fraktion im Thüringer Landtag,CDU-Fraktion im Thüringer Landtag,138,13
2135010219947091,MINTmagie,Bundesministerium für Bildung und Forschung,138,4
236934790401,UNO-Flüchtlingshilfe,UNO-Flüchtlingshilfe,136,14
104966247887525,Braindom,These ads ran without a disclaimer,135,6
126952903983246,CDU Berlin,CDU Berlin,133,21
227292860644574,Sebastian Czaja,FDP Berlin,133,68
196999950359158,FDP Berlin,FDP Berlin,133,58
117534528257937,Bund für Umwelt und Naturschutz Deutschland,Bund für Umwelt und Naturschutz Deutschland,128,41
412708008752200,RaboDirect Deutschland,RaboDirect Deutschland,128,1
117194528903,Bündnis 90 / Die Grünen Leipzig,BÜNDNIS 90/DIE GRÜNEN,127,32
170723476273472,Grüne Kreisverband Ludwigsburg,BÜNDNIS 90/DIE GRÜNEN,126,32
100232532268354,Umfrage - Soziale Konflikte,Freie Universität Berlin,125,6
611910082337980,VerbraucherCheck.net,Caesar Richard Reinhold Ludwig  Schütz,125,20
47694585682,DIE LINKE,DIE LINKE,123,8
145553058849870,Klimahaus Bremerhaven,Klimahaus Betriebsgesellschaft mbH,121,1
248528847673,shz.de - Nachrichten aus Schleswig-Holstein,sh:z Schleswig-Holsteinischer Zeitungsverlag GmbH & Co. KG,116,17
134080283313500,DIE LINKE Thüringen,DIE LINKE Thüringen,116,13
103514875204240,Christoph Schork FDP - Bundestagskandidat,FDP Kreisverband Düsseldorf,115,4
383045615057842,Thomas Dehler Stiftung,Sebastian Zajonz,114,14
170403846324261,svz.de - Nachrichten aus Mecklenburg-Vorpommern,Zeitungsverlag Schwerin GmbH & Co. KG,114,16
145944615464920,Polarstern Energie,Polarstern Energie,114,9
100432425468007,Fahrrad_Berlin,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz",113,5
261985647756704,AfD im EU-Parlament,AfD im EU-Parlament,113,7
185448971484872,GRÜNE Hamburg-Wandsbek,BÜNDNIS 90/DIE GRÜNEN,111,8
135203769928944,GRÜNE Rhein-Erft-Kreis,BÜNDNIS 90/DIE GRÜNEN,111,12
113462377450395,Adis Ahmetovic,SPD Hannover,107,47
458240880867678,Grüne Stuttgart,BÜNDNIS 90/DIE GRÜNEN,106,40
448079648735446,Alexander Freier-Winterwerb,Alexander Freier-Winterwerb,105,5
123878004343494,GRÜNE Altona,BÜNDNIS 90/DIE GRÜNEN,104,20
202215676478081,FDP MV,FDP Mecklenburg-Vorpommern,104,4
170357783014155,GRÜNE Landkreis München,BÜNDNIS 90/DIE GRÜNEN,103,4
222005461272345,AfD Hessen,AfD Hessen,103,1
314610442075420,TeamClimate,TeamClimate,101,16
148282971883063,Bündnis 90/ Die Grünen Kreisverband Esslingen,BÜNDNIS 90/DIE GRÜNEN,101,39
190444274351656,Bündnis 90 / Die Grünen Dresden,BÜNDNIS 90/DIE GRÜNEN,101,12
141612489183275,Hans-Böckler-Stiftung,Hans-Böckler-Stiftung,≤100,3
1676686442620170,AfD Lübeck,Andrea Gaidetzka,≤100,3
381177051962,Grüne München,BÜNDNIS 90/DIE GRÜNEN,≤100,20
133430763472093,Gabriela Heinrich,SPD Nürnberg,≤100,13
334720923925926,Dieter Homburg,Fachzentrum Finanzen,≤100,6
198862383502965,DGB-Jugend Niedersachsen - Bremen - Sachsen-Anhalt,DGB-Jugend Niedersachsen - Bremen - Sachsen-Anhalt,≤100,14
429601160521937,HUMAN BLOOD,HUMAN BLOOD,≤100,12
176482442364128,Gemeinnützige Hertie-Stiftung,Gemeinnützige Hertie-Stiftung,≤100,12
276040002549416,FREIE WÄHLER Bayern,Freie Wähler Bayern,≤100,2
1077260675704647,Wohnglück,Impleco GmbH,≤100,27
