Page ID,Page Name,Disclaimer,Amount Spent (EUR)
540404695989874,AfD,AfD,1040
82734241364,Campact e.V.,Campact e.V.,667
78502295414,CDU,CDU,484
47930567748,SPD,SPD,450
47694585682,DIE LINKE,DIE LINKE,433
319040328150027,Facebook Politik und Gesellschaft,Facebook Politik und Gesellschaft,410
331832984040,LichtBlick,LichtBlick,404
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,333
372359649492543,B'90/ DIE GRÜNEN Bad Dürkheim,Grüne KV Bad Dürkheim,267
312751442108983,SPD Ludwigshafen,SPD Ludwigshafen,264
106516184465027,DieBasis,Basisdemokratische Partei Deutschland,256
123523341045520,Die Familienunternehmer,Die Familienunternehmer,209
109050518199412,DieBasis Landesverband Rheinland-Pfalz,Basisdemokratische Partei Deutschland - Landesverband Rheinland Pfalz,197
75159424764,Aktion Mensch,Aktion Mensch,195
178032906642,CDU Rheinland-Pfalz,CDU Rheinland-Pfalz,179
105233098230457,Verena Hubertz,Verena Hubertz / SPD Bundestagskandidatin für Trier & Trier-Saarburg,172
133306764192,NABU Bundesverband,NABU Bundesverband,170
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,156
510117665830401,Hilfetelefon Gewalt gegen Frauen,BAFzA,154
107085727344683,Mein Schlüssel zur Welt,Bundesministerium für Bildung und Forschung,144
109478215738226,Armin Laschet,CDU,137
1606725526229201,Johannes Steiniger,Johannes Steiniger,133
103015471773198,David Maier,David Maier,119
111033161266569,DeinMorgen,Die Jungen Unternehmer,113
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,113
123332714357231,Europäische Kommission – Vertretung in Deutschland,Europäische Kommission – Vertretung in Deutschland,111
382418695453810,Jan Metzler,Jan Metzler,≤100
103763158414541,Elisabeth Krämer,Wahlkampfteam Elisabeth Krämer,≤100
349780828756016,Misbah Khan,Bündnis 90/Die Grünen RLP,≤100
23216224900,Plan International Deutschland,Plan International Deutschland,≤100
635959036592480,Andreas Steier,Andreas Steier,≤100
21289227249,FDP,FDP,≤100
88331883353,BÜNDNIS 90/DIE GRÜNEN Rheinland-Pfalz,Bündnis 90/Die Grünen Rheinland-Pfalz,≤100
2010920999000602,Fridays for Future Deutschland,Together for Future e.V.,≤100
1862755217333823,Josef Oster,Josef Oster,≤100
499359010093513,FREIE WÄHLER Rheinland Pfalz,FREIE WÄHLER Rheinland-Pfalz,≤100
178362315106,European Parliament,European Parliament,≤100
1190983027642287,Alternative für Deutschland Kreisverband Rhein - Pfalz - Kreis,AfD Rheinland-Pfalz,≤100
81386795687,CSU (Christlich-Soziale Union),CSU (Christlich-Soziale Union),≤100
189617674514883,Rheinland-Pfalz,Rheinland-Pfalz,≤100
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,≤100
110135771403531,Diesmalgrün,diesmalgrün,≤100
241036373819,Ben & Jerry's,Ben & Jerry's,≤100
236934790401,UNO-Flüchtlingshilfe,UNO-Flüchtlingshilfe,≤100
12084075837,Jürgen Todenhöfer,Team Todenhöfer - Die Gerechtigkeitspartei,≤100
201710366528032,Umweltinstitut München e.V.,Umweltinstitut München e.V.,≤100
253112118202381,Bündnis 90/Die Grünen Kreisverband Ludwigshafen,BÜNDNIS 90/ DIE GRÜNEN KV Ludwigshafen,≤100
1781902522022471,Westenergie,Westenergie AG,≤100
484950398505596,IRC Deutschland,IRC Deutschland,≤100
161273245888,Save the Children Deutschland,Save the Children Deutschland,≤100
104582875085114,Tim Kohley,"Tim Kohley, Wahlkampfbüro Tim Kohley",≤100
298621020195483,Julia Klöckner,CDU Kreisverbände Bad Kreuznach/ Birkenfeld,≤100
358301088575156,Christoph Schmitt,SPD,≤100
110976485656573,Junge Liberale JuLis,Junge Liberale,≤100
103558289679671,Bündnis 90/Die Grünen Berlin,Die Landesgeschäftsführung von Bündnis 90/Die Grünen Berlin,≤100
166174613410024,DIE LINKE. Schleswig-Holstein,Lorenz Gösta Beutin,≤100
223829854355699,Frosch,Frosch,≤100
110933657844321,WIR für Julia,Wir für Julia!,≤100
107076604063996,Xross Over,Betim Cenaj,≤100
169065407139584,Tilt,European Greens,≤100
104228758621197,Hocker statt Höcke - Deutschland. Aber tolerant.,Rainer Opolka,≤100
542885302424145,Günther Schartz,Günther Schartz,≤100
168076329941,Rhein-Zeitung,Rhein-Zeitung,≤100
170688644503,UNICEF Deutschland,UNICEF Deutschland,≤100
154514014589365,Bündnis 90/Die Grünen - Südliche Weinstraße,BÜNDNIS 90/DIE GRÜNEN,≤100
343364921106,Caritas international,Caritas international,≤100
161674141345516,Weltverbesserer,Die Techniker (TK),≤100
129092099330984,Guido Klein,Guido Klein,≤100
43899732459,fritz-kola,fritz-kola,≤100
124651027557566,PHOENIX,phoenix,≤100
912728475432834,LKR RheinlandPfalz,Liberal-Konservative Reformer,≤100
1655252804795367,Oatly,Oatly,≤100
1578640155687393,Sea-Watch,Sea-Watch,≤100
109268274798247,E-Fuels-Forum,CLASSIC Tankstellen GmbH & Co. KG,≤100
143504445664134,Christian Lindner,FDP,≤100
209697875758716,Die Jungen Unternehmer,Die Jungen Unternehmer,≤100
248913988520756,Union Investment,Union Investment Privatfonds GmbH,≤100
261985647756704,AfD im EU-Parlament,AfD im EU-Parlament,≤100
152125898297087,Bündnis 90 / Die Grünen Westerwald,BÜNDNIS 90/DIE GRÜNEN,≤100
219589951790034,Isabel Mackensen-Geis,Isabel Mackensen,≤100
400646766650321,Blinkist,Blinks Labs GmbH,≤100
120655374567,Ökologisch-Demokratische Partei (ÖDP),Ökologisch-Demokratische Partei (ÖDP),≤100
253112118202381,Bündnis 90/Die Grünen Kreisverband Ludwigshafen,BÜNDNIS 90/DIE GRÜNEN,≤100
314610442075420,TeamClimate,TeamClimate,≤100
116335168553264,Betriebsratsinitiative "Bürgerversicherung? Nein danke.",Betriebsratsinitiative "Bürgerversicherung? Nein danke!",≤100
846335975484709,The Generation Forest,The Generation Forest eG,≤100
724954954342174,Sandra Weeser,Sandra Weeser,≤100
108165514298122,Zukunft sichern,Zukunft Sichern,≤100
154149027994068,ZDF,ZDF,≤100
386021434908185,Michael Theurer,FDP Karlsruhe-Stadt,≤100
449196900156,Volvo Car Deutschland,Volvo Car Germany GmbH,≤100
127143338110,missio,missio,≤100
154514014589365,Bündnis 90/Die Grünen - Südliche Weinstraße,Bündnis 90/Die Grünen Kreisverband Südliche Weinstraße,≤100
102803038171875,DieBasis Bayern,dieBasis Landesverband Bayern,≤100
101124947919410,GermanZero,Germanzero,≤100
216347025147950,Mechthild Heil,CDU,≤100
162707793881819,AfD Rheinland-Pfalz,AfD Rheinland-Pfalz,≤100
587782541266189,CDU Rheingau-Taunus,CDU Rheingau-Taunus,≤100
353539974847979,IHK Koblenz,IHK Koblenz,≤100
100717801668573,Gesunde Erde - Gesunde Menschen,Stiftung Gesunde Erde Gesunde Menschen gGmbH,≤100
100247878995744,Wahlradar Gesundheit 2021,Wahlradar Gesundheit,≤100
131765320380,Tanja Machalet,Raoul Machalet,≤100
1609555372394092,17 Ziele,Engagement Global - Service für Entwicklungsinitiativen,≤100
116000986793106,Klima,Climate Labs GmbH,≤100
614408642007931,Zurich,Zürich Beteiligungs AG,≤100
725778940794291,Bündnis 90/Die Grünen Stadtratsfraktion Koblenz,Stadtratsfraktion Bündnis 90/Die Grünen Koblenz,≤100
120479081330563,Körber-Stiftung,Körber-Stiftung,≤100
193902536304,Aufbau Verlag,Aufbau Verlag GmbH & Co.KG,≤100
109068469124309,CDU Wiesbaden,CDU Wiesbaden,≤100
305854176191521,FDP Mannheim,FDP Mannheim,≤100
263503200272,Welthungerhilfe,Welthungerhilfe,≤100
337368156374937,Sebastian Hartmann - SPD,SPD Rhein-Sieg,≤100
467987053577610,Markus Uhl,Markus Uhl,≤100
149871337782,Piratenpartei,Piratenpartei Deutschland,≤100
1745982485667400,Guido Reil,Guido Reil,≤100
1664752267139084,Grüne Rheingau-Taunus,Bündnis 90/Die Grünen Rheingau-Taunus,≤100
1508446642792459,Vattenfall Deutschland,Vattenfall Deutschland,≤100
208991275785989,Vonovia,Vonovia SE,≤100
200229763665425,Rheinhessische,Rheinhessische Energie- und Wasserversorgungs-GmbH,≤100
498082906898583,Spotify,Spotify,≤100
476883992349027,V-Partei³,V-Partei³,≤100
611910082337980,VerbraucherCheck.net,Caesar Richard Reinhold Ludwig  Schütz,≤100
273454591804,SOS-Kinderdorf Deutschland,SOS-Kinderdorf e.V.,≤100
