Page ID,Page Name,Disclaimer,Amount Spent (EUR),Number of Ads in Library
540404695989874,AfD,AfD,20982,41
82734241364,Campact e.V.,Campact e.V.,12988,683
331832984040,LichtBlick,LichtBlick,8166,33
134137749971478,SPD Berlin,SPD Berlin,8009,10
47930567748,SPD,SPD,7628,145
81386795687,CSU (Christlich-Soziale Union),CSU (Christlich-Soziale Union),7540,9
319040328150027,Facebook Politik und Gesellschaft,Facebook Politik und Gesellschaft,7231,4
78502295414,CDU,CDU,6944,71
47694585682,DIE LINKE,DIE LINKE,5868,6
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,5661,740
47217143218,BÜNDNIS 90/DIE GRÜNEN,BÜNDNIS 90/DIE GRÜNEN,5000,2
106516184465027,DieBasis,Basisdemokratische Partei Deutschland,4390,61
123523341045520,Die Familienunternehmer,Die Familienunternehmer,4233,50
108824017345866,Facebook,Facebook Inc.,4081,27
75159424764,Aktion Mensch,Aktion Mensch,3357,29
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,3064,45
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,2640,13
510117665830401,Hilfetelefon Gewalt gegen Frauen,BAFzA,2538,9
156304484388194,DIE LINKE. Berlin,DIE LINKE. Berlin,2526,8
107085727344683,Mein Schlüssel zur Welt,Bundesministerium für Bildung und Forschung,2327,6
133306764192,NABU Bundesverband,NABU Bundesverband,2255,3
111033161266569,DeinMorgen,Die Jungen Unternehmer,2235,24
189184071108491,FDP Hamburg,Freie Demokratische Partei (FDP) Landesverband Hamburg,2059,17
109478215738226,Armin Laschet,CDU,2000,1
196999950359158,FDP Berlin,FDP Berlin,1788,111
2010920999000602,Fridays for Future Deutschland,Together for Future e.V.,1653,29
23216224900,Plan International Deutschland,Plan International Deutschland,1501,18
110135771403531,Diesmalgrün,diesmalgrün,1427,20
126952903983246,CDU Berlin,CDU Berlin,1353,121
178362315106,European Parliament,European Parliament,1332,16
101773823336428,Rüdiger Kruse,"Rüdiger Kruse, MdB",1190,6
189184071108491,FDP Hamburg,FDP Hamburg,1177,2
1508446642792459,Vattenfall Deutschland,Vattenfall Deutschland,1163,23
1655252804795367,Oatly,Oatly,1126,2
360048660677408,Robin Mesarosch,Robin Mesarosch,1124,12
241036373819,Ben & Jerry's,Ben & Jerry's,1119,6
