Page ID,Page Name,Disclaimer,Amount Spent (EUR)
47217143218,BÜNDNIS 90/DIE GRÜNEN,BÜNDNIS 90/DIE GRÜNEN,745
258679164938305,Maja Wallstein,SPD Cottbus,595
47930567748,SPD,SPD,575
78502295414,CDU,CDU,458
1399637916952318,CORRECTIV,CORRECTIV unterstützt durch Instagram,431
103558289679671,Bündnis 90/Die Grünen Berlin,Die Landesgeschäftsführung von Bündnis 90/Die Grünen Berlin,218
203575543022507,Dietlind Tiemann,Dr. Dietlind Tiemann,215
104145414310,Olaf Scholz,SPD,211
139470429458087,SPD BRANDENBURG,SPD BRANDENBURG,200
540404695989874,AfD,AfD,192
106516184465027,DieBasis,Basisdemokratische Partei Deutschland,190
82734241364,Campact e.V.,Campact e.V.,188
319040328150027,Facebook Politik und Gesellschaft,Facebook Politik und Gesellschaft,185
102707588547089,Sabine Buder,Dr. Sabine Buder,173
118585603105337,Sonja Eichwede,Sozialdemokratischen Partei Deutschlands (SPD),160
115602575294020,AfD Brandenburg,AfD Brandenburg,148
47694585682,DIE LINKE,DIE LINKE,137
379808979250786,BVB / Freie Wähler,BVB / FREIE WÄHLER,106
21289227249,FDP,FDP,≤100
75159424764,Aktion Mensch,Aktion Mensch,≤100
418684251574420,Gernot Schmidt,Odermedia GmbH,≤100
401370160009955,BÜNDNIS 90/ DIE GRÜNEN KV Potsdam,Bündnis 90/Die Grünen Potsdam,≤100
123523341045520,Die Familienunternehmer,Die Familienunternehmer,≤100
108826898029,Uwe Feiler,Uwe Feiler,≤100
12084075837,Jürgen Todenhöfer,Team Todenhöfer - Die Gerechtigkeitspartei,≤100
400646766650321,Blinkist,Blinks Labs GmbH,≤100
508980172628755,Dr. Saskia Ludwig,Dr. Saskia Ludwig,≤100
108165514298122,Zukunft sichern,Zukunft Sichern,≤100
105717991282071,Stefan Kunath,DIE LINKE,≤100
100432425468007,Fahrrad_Berlin,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz",≤100
1434045933475301,BÜNDNIS 90 / DIE GRÜNEN - Kreisverband Potsdam Mittelmark,BÜNDNIS 90/DIE GRÜNEN,≤100
538936319946884,GermanDream,GermanDream mit Facebook-Werbegutschrift,≤100
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,≤100
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,≤100
249296718436,IG Metall,IG Metall,≤100
423387691111888,Mathias Papendieck,Mathias Papendieck,≤100
109478215738226,Armin Laschet,CDU,≤100
779079738810445,FDP Potsdam-Mittelmark,FDP Potsdam-Mittelmark,≤100
233822753476345,Knut Abraham,Knut Abraham,≤100
2095662597197606,Bündnis 90/Die Grünen Kreisverband Barnim,BÜNDNIS 90/DIE GRÜNEN,≤100
111033161266569,DeinMorgen,Die Jungen Unternehmer,≤100
671088153327157,Grueneprignitz,BÜNDNIS 90/DIE GRÜNEN,≤100
234636206679771,Stefan Zierke,Stefan Zierke,≤100
2010920999000602,Fridays for Future Deutschland,Together for Future e.V.,≤100
185185478353375,Norbert Müller,Norbert Carl Müller,≤100
107085727344683,Mein Schlüssel zur Welt,Bundesministerium für Bildung und Forschung,≤100
401370160009955,BÜNDNIS 90/ DIE GRÜNEN KV Potsdam,BÜNDNIS 90/DIE GRÜNEN,≤100
156304484388194,DIE LINKE. Berlin,DIE LINKE. Berlin,≤100
23216224900,Plan International Deutschland,Plan International Deutschland,≤100
328849937744515,Michael Efler,Michael Efler,≤100
1675394899406675,Annalena Baerbock,BÜNDNIS 90/DIE GRÜNEN,≤100
110271520875262,Berlin TXL,Land Berlin vertreten durch die Tegel Projekt GmbH,≤100
453150811428411,Mastercard,Mastercard,≤100
1655252804795367,Oatly,Oatly,≤100
115459209104059,Freie Wähler Berlin,FREIE WÄHLER BERLIN,≤100
1578640155687393,Sea-Watch,Sea-Watch,≤100
247133728649040,Bündnis 90/ Die Grünen Uckermark,BÜNDNIS 90/DIE GRÜNEN,≤100
1867495213504775,Sylvia Lehmann,"Sylvia Lehmann, MdB",≤100
149368588572497,Grüner Kreisverband Oberhavel,BÜNDNIS 90/DIE GRÜNEN,≤100
1672408719723194,Deutschland3000,funk,≤100
114554831934355,Tierschutzbund,Deutscher Tierschutzbund e.V.,≤100
154149027994068,ZDF,ZDF,≤100
100539700021110,Bündnis 90/Die Grünen Oder-Spree,Bündnis 90/Die Grünen Oder-Spree,≤100
223119367812240,Dietlind Biesterfeld,Dietlind Juliane Biesterfeld,≤100
178122968958861,BÜNDNIS 90/DIE GRÜNEN Teltow-Fläming,BÜNDNIS 90/DIE GRÜNEN,≤100
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,≤100
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,≤100
392443231201087,Bündnis 90/Die Grünen Dahme-Spreewald,BÜNDNIS 90/DIE GRÜNEN,≤100
1409158162635160,Bündnis 90/ Die Grünen - Märkisch Oderland,BÜNDNIS 90/DIE GRÜNEN,≤100
203575543022507,Dietlind Tiemann,These ads ran without a disclaimer,≤100
510117665830401,Hilfetelefon Gewalt gegen Frauen,BAFzA,≤100
197640170649147,funk,funk,≤100
100539700021110,Bündnis 90/Die Grünen Oder-Spree,BÜNDNIS 90/DIE GRÜNEN,≤100
104262181128435,Klimaliste Berlin,Klimaliste Berlin,≤100
139085289609798,Sebastian Steineke,Sebastian Steineke Mitglied des Bundestages,≤100
170403846324261,svz.de - Nachrichten aus Mecklenburg-Vorpommern,Zeitungsverlag Schwerin GmbH & Co. KG,≤100
263503200272,Welthungerhilfe,Welthungerhilfe,≤100
130498004287785,SPD Märkisch-Oderland,SPD Unterbezirk Märkisch-Oderland,≤100
112981306741840,Klimastreik - Zusammen mit Fridays For Future auf die Straßen,klima-streik.org,≤100
110976485656573,Junge Liberale JuLis,Junge Liberale,≤100
376601206024823,DIE DA OBEN!,funk,≤100
186449144739240,Brandenburgische Landeszentrale für politische Bildung,Brandenburgische Landeszentrale für politische Bildung,≤100
178362315106,European Parliament,European Parliament,≤100
570458563072378,MAZ Havelland,MADSACK Market Solutions GmbH,≤100
331832984040,LichtBlick,LichtBlick,≤100
140889782312,Friedrich-Naumann-Stiftung für die Freiheit,Friedrich-Naumann-Stiftung für die Freiheit,≤100
120655374567,Ökologisch-Demokratische Partei (ÖDP),Ökologisch-Demokratische Partei (ÖDP),≤100
486593748390400,Mirko Buhr,Mirko Buhr,≤100
100442978957685,Mirko Dachroth,FDP Märkisch-Oderland,≤100
118849647749,Bündnis 90/Die Grünen BBG,Bündnis 90/Die Grünen Brandenburg,≤100
101124947919410,GermanZero,Germanzero,≤100
690975797779447,Freie Wähler Brandenburg,FREIE WÄHLER Landesvereinigung Brandenburg,≤100
152650658523697,Sepp Müller,Sepp Müller MdB,≤100
103359715374301,Dennis Richter,FDP Kreisverband Teltow-Fläming,≤100
261985647756704,AfD im EU-Parlament,AfD im EU-Parlament,≤100
