Page ID,Page Name,Disclaimer,Amount Spent (EUR),Number of Ads in Library
78502295414,CDU,CDU,16816,125
82734241364,Campact e.V.,Campact e.V.,13289,352
47217143218,BÜNDNIS 90/DIE GRÜNEN,BÜNDNIS 90/DIE GRÜNEN,9198,23
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,6912,740
108824017345866,Facebook,Facebook Inc.,5984,18
75159424764,Aktion Mensch,Aktion Mensch,5072,28
21289227249,FDP,FDP,4339,91
111033161266569,DeinMorgen,Die Jungen Unternehmer,4275,80
540404695989874,AfD,AfD,3973,29
768905426534529,Bundesregierung,Bundesregierung,2637,6
112369170621210,Deutschland spricht über 5G,Dialoginitiative "Deutschland spricht über 5G",2227,4
178362315106,European Parliament,European Parliament,2139,41
331832984040,LichtBlick,LichtBlick,1822,33
103558289679671,Bündnis 90/Die Grünen Berlin,Die Landesgeschäftsführung von Bündnis 90/Die Grünen Berlin,1764,28
350558562311,FDP Bayern,FDP Bayern,1479,32
113319324330513,Politcheck,Forum für politischen und gesellschaftlichen Informationsaustausch,1450,5
249296718436,IG Metall,IG Metall,1362,3
123523341045520,Die Familienunternehmer,Die Familienunternehmer,1359,25
116580098376181,Audible,These ads ran without a disclaimer,1338,3
134209407129787,Volt Deutschland,Volt Deutschland,1316,38
484950398505596,IRC Deutschland,IRC Deutschland,1284,10
134137749971478,SPD Berlin,SPD Berlin,1203,21
23216224900,Plan International Deutschland,Plan International Deutschland,1184,10
478399422560922,KadeFungin,DR. KADE,1125,12
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,1117,14
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,1055,25
282800387209,FDP NRW,FDP NRW,1024,41
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,1019,53
120655374567,Ökologisch-Demokratische Partei (ÖDP),Ökologisch-Demokratische Partei (ÖDP),974,29
104032794633377,Mein BAföG,Bundesministerium für Bildung und Forschung,938,4
154149027994068,ZDF,ZDF,928,3
170688644503,UNICEF Deutschland,UNICEF Deutschland,852,26
2093351790978732,Lucid: Great Ideas Visualized,These ads ran without a disclaimer,841,3
190633894286732,Diakonie Katastrophenhilfe,These ads ran without a disclaimer,795,1
108165514298122,Zukunft sichern,Zukunft Sichern,784,32
116000986793106,Klima,Climate Labs GmbH,738,2
1312721828781856,Diskutier Mit Mir,Diskutier Mit Mir e.V.,690,2
44511549119,Konrad-Adenauer-Stiftung,Konrad-Adenauer-Stiftung,576,114
236934790401,UNO-Flüchtlingshilfe,UNO-Flüchtlingshilfe,553,16
283266582089,action medeor e.V.,action medeor e.V.,548,37
614408642007931,Zurich,Zürich Beteiligungs AG,517,6
351947321504088,GRÜNE Niedersachsen,Grüne Niedersachsen,515,4
47930567748,SPD,SPD,508,10
161674141345516,Weltverbesserer,Die Techniker (TK),499,12
248913988520756,Union Investment,Union Investment Privatfonds GmbH,478,3
308675340042451,Stuttgart macht's rein.,Landeshauptstadt Stuttgart ,460,6
357565717909863,conny.legal,wenigermiete.de,449,49
81386795687,CSU (Christlich-Soziale Union),CSU (Christlich-Soziale Union),412,2
47694585682,DIE LINKE,DIE LINKE,407,11
114186703597807,VIER PFOTEN,VIER PFOTEN,404,16
116335026590900,Mülltrennung wirkt,die dualen Systeme,387,55
1578640155687393,Sea-Watch,Sea-Watch,383,11
161273245888,Save the Children Deutschland,Save the Children Deutschland,380,13
130273271119,SPD Hamburg,SPD Hamburg,376,20
196999950359158,FDP Berlin,FDP Berlin,368,69
143504445664134,Christian Lindner,FDP,368,9
100778075078440,Innovationsland Deutschland,Bundesministerium für Bildung und Forschung,364,2
137267732953826,Berliner Zeitung,Berliner Verlag GmbH,355,8
412708008752200,RaboDirect Deutschland,RaboDirect Deutschland,343,6
2188342231399828,HSI/Deutschland,HSI/Deutschland,342,26
217879838339082,Bundesministerium für Wirtschaft und Energie,Bundesministerium für Wirtschaft und Energie,319,4
150380582965,BVMW - Bundesverband mittelständische Wirtschaft,BVMW - Bundesverband mittelständische Wirtschaft,312,28
253592560263,Christoffel-Blindenmission (CBM),CBM Christoffel-Blindenmission Christian Blind Mission e.V.,302,12
1014057301965054,Thomas Heilmann,CDU Steglitz-Zehlendorf,299,3
100528568765838,Timo Schisanowski,Timo Schisanowski,294,16
1565754943752371,Robert Farle,Robert Farle,291,17
134080283313500,DIE LINKE Thüringen,DIE LINKE Thüringen,289,51
370397683457658,Deutsche Wohnen & Co Enteignen,Deutsche Wohnen & Co Enteignen,289,8
707217795955198,Wasa Deutschland,Wasa,286,4
485303194814631,Deutsche Post,Deutsche Post,280,1
113496690102800,energis Erlebe was Dein Zuhause kann,energis GmbH,275,11
399241730563,Quarks,Westdeutscher Rundfunk Köln,273,2
417905399079008,The Honu Movement,Ocean Plastic Cleanup gemeinnützige GmbH,272,19
108268845888673,Bundesministerium für Arbeit und Soziales,Bundesministerium für Arbeit und Soziales,269,2
202215676478081,FDP MV,FDP Mecklenburg-Vorpommern,257,36
154423267921909,followfood,followfood,257,2
1566424690272923,Volker Wissing,FDP,250,12
100432425468007,Fahrrad_Berlin,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz",247,9
147245511963527,DGB,Deutscher Gewerkschaftsbund (DGB),245,4
127143338110,missio,missio,240,30
126952903983246,CDU Berlin,CDU Berlin,239,45
102608544969110,Posterisan,DR. KADE,230,18
112352081112400,Inyova Impact Investing - Germany,Inyova Impact Investing,228,20
448079648735446,Alexander Freier-Winterwerb,Alexander Freier-Winterwerb,227,15
1947378708884004,Initiative Frosch,Initiative Frosch,227,18
135445149965726,Kai Whittaker,Kai Whittaker,226,22
2010920999000602,Fridays for Future Deutschland,Together for Future e.V.,222,30
109286924209093,Mafia Pride:Family,These ads ran without a disclaimer,220,6
169367889785454,Arbeitgeberverband Gesamtmetall,Arbeitgeberverband Gesamtmetall,218,152
158888744130107,Hubert Aiwanger Minister Bundesvors. Freie Wähler,Hubert Aiwanger,215,6
41509493347,Diakonie Deutschland,Diakonie Deutschland,215,3
104228758621197,Hocker statt Höcke - Deutschland. Aber tolerant.,Rainer Opolka,214,8
283742725154417,Interactive Media Foundation,Interactive Media Foundation gGmbH,214,2
124651027557566,PHOENIX,phoenix,214,6
104342778292114,Kaspar Haller,Kaspar Haller,214,16
538936319946884,GermanDream,GermanDream mit Facebook-Werbegutschrift,213,15
1745982485667400,Guido Reil,Guido Reil,208,3
110976485656573,Junge Liberale JuLis,Junge Liberale,206,5
109573920927141,Ichwillfair,Initiative für nachhaltige Agrarlieferketten,205,12
141345402562251,DGB Jugend,DGB Jugend,205,2
107411260903386,The Mother Nature App,The Mother Nature GmbH,205,8
1609555372394092,17 Ziele,Engagement Global - Service für Entwicklungsinitiativen,194,4
856337431156538,TIMEPARTNER,TimePartner Personalmanagement GmbH,191,2
380349938694731,Mentor Verlag,Mentor Verlag,188,2
100822712149179,Katharina Pötter,Katharina Pötter,187,12
314610442075420,TeamClimate,TeamClimate,182,35
106261086094051,noz.de,Neue Osnabrücker Zeitung GmbH & Co. KG,176,14
648606161910298,"Ministerium für Soziales, Gesundheit, Frauen und Familie","Ministerium für Soziales, Gesundheit, Frauen und Familie",174,2
128440447895402,Jeder Tag zählt e.V.,Jeder Tag zählt e.V.,173,3
114108751984281,Sparda-Bank Nürnberg,Sparda-Bank Nürnberg eG,169,33
169463563099560,land.nrw,land.nrw,169,4
969991799799891,Monika Grütters,CDU Reinickendorf | Monika Grütters,166,3
1110204782371616,Die Moderne Landwirtschaft,Forum Moderne Landwirtschaft e.V.,162,30
