Page ID,Page Name,Disclaimer,Amount Spent (EUR)
202215676478081,FDP MV,FDP Mecklenburg-Vorpommern,251
82734241364,Campact e.V.,Campact e.V.,151
78502295414,CDU,CDU,134
2012567329069330,Michael Sack,CDU Landesverband Mecklenburg-Vorpommern,≤100
170403846324261,svz.de - Nachrichten aus Mecklenburg-Vorpommern,Zeitungsverlag Schwerin GmbH & Co. KG,≤100
205311826175998,DIE LINKE. Mecklenburg-Vorpommern,DIE LINKE. Mecklenburg-Vorpommern,≤100
178362315106,European Parliament,European Parliament,≤100
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,≤100
1053646904666813,Simone Borchardt,CDU-Kreisverband Ludwigslust-Parchim,≤100
187394117987834,Bündnis 90/Die Grünen Mecklenburg-Vorpommern,BÜNDNIS 90/DIE GRÜNEN Mecklenburg-Vorpommern,≤100
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,≤100
138984159490667,nnn.de - Nachrichten aus Rostock und Umgebung,NNN Norddeutsche Neueste Nachrichten GmbH,≤100
182774075096943,Bündnis 90/Die Grünen Nordwestmecklenburg und Wismar,BÜNDNIS 90/DIE GRÜNEN,≤100
157027537691135,BÜNDNIS 90/DIE GRÜNEN Kreisverband Mecklenburgische Seenplatte,BÜNDNIS 90/DIE GRÜNEN,≤100
75159424764,Aktion Mensch,Aktion Mensch,≤100
107898832590939,European Commission,European Commission,≤100
484950398505596,IRC Deutschland,IRC Deutschland,≤100
47217143218,BÜNDNIS 90/DIE GRÜNEN,BÜNDNIS 90/DIE GRÜNEN,≤100
108165514298122,Zukunft sichern,Zukunft Sichern,≤100
181332111917221,BÜNDNIS 90/Die GRÜNEN Kreisverband Schwerin,BÜNDNIS 90/DIE GRÜNEN,≤100
221735951207012,Bündnis 90/Die Grünen Kreisverband Rostock,BÜNDNIS 90/DIE GRÜNEN,≤100
21289227249,FDP,FDP,≤100
103754425203193,Carsten Penzlin in den Landtag,Carsten Penzlin,≤100
540404695989874,AfD,AfD,≤100
100238765558919,Julian Barlen,SPD Rostock,≤100
1557427027906589,Sebastian Ehlers,CDU-Kreisverband Schwerin,≤100
113319324330513,Politcheck,Forum für politischen und gesellschaftlichen Informationsaustausch,≤100
108655634192831,Johannes Arlt - Die 1. Wahl,Johannes Arlt,≤100
102266292068286,Wissen - Immobilien,Immobil Marketing,≤100
116516342039001,Freie Wähler Mecklenburg-Vorpommern,Freie Wähler Mecklenburg-Vorpommern,≤100
331832984040,LichtBlick,LichtBlick,≤100
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,≤100
23216224900,Plan International Deutschland,Plan International Deutschland,≤100
102424668580172,Reem Alabali-Radovan,Reem Alabali-Radovan,≤100
120655374567,Ökologisch-Demokratische Partei (ÖDP),Ökologisch-Demokratische Partei (ÖDP),≤100
47694585682,DIE LINKE,DIE LINKE,≤100
111033161266569,DeinMorgen,Die Jungen Unternehmer,≤100
221735951207012,Bündnis 90/Die Grünen Kreisverband Rostock,"BÜNDNIS 90/DIE GRÜNEN, Kreisverband Rostock",≤100
580401892143117,AfD-Fraktion Mecklenburg-Vorpommern,AfD-Fraktion Mecklenburg-Vorpommern,≤100
1312721828781856,Diskutier Mit Mir,Diskutier Mit Mir e.V.,≤100
170688644503,UNICEF Deutschland,UNICEF Deutschland,≤100
154149027994068,ZDF,ZDF,≤100
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,≤100
351508904920591,CDU Kreisverband Vorpommern-Rügen,CDU Kreisverband Vorpommern-Rügen,≤100
90035328642,PETA Deutschland,PETA Deutschland,≤100
2162996057099719,Tom Brüggert,CDU Kreisverband Nordwestmecklenburg,≤100
145553058849870,Klimahaus Bremerhaven,Klimahaus Betriebsgesellschaft mbH,≤100
200444150095916,Bündnis 90/Die Grünen Vorpommern-Greifswald,Bündnis 90/Die Grünen KV Vorpommern-Greifswald,≤100
123523341045520,Die Familienunternehmer,Die Familienunternehmer,≤100
1745982485667400,Guido Reil,Guido Reil,≤100
261985647756704,AfD im EU-Parlament,AfD im EU-Parlament,≤100
102563095238252,Dietmar Speßhardt,Landtagskandidat Dietmar Speßhardt,≤100
47930567748,SPD,SPD,≤100
1471258759768876,"Franz-Robert Liskow, MdL",Franz-Robert Liskow MdL,≤100
478399422560922,KadeFungin,DR. KADE,≤100
417905399079008,The Honu Movement,Ocean Plastic Cleanup gemeinnützige GmbH,≤100
134429033899300,Moritz Harrer,Moritz Harrer,≤100
187222322198925,Freiparlamentarische Allianz,Freiparlamentarische Allianz,≤100
161273245888,Save the Children Deutschland,Save the Children Deutschland,≤100
488585561260565,Elisabeth Aßmann,Elisabeth Aßmann,≤100
107114771659420,Pia Borkenhagen,Pia Katharina Anna Borkenhagen,≤100
43899732459,fritz-kola,fritz-kola,≤100
108345778138419,SEBG - Solarenergie Boitzenburger Land,Solarenergie Boitzenburger Land GmbH,≤100
103343858375708,Martin Schmidt - Direktkandidat der AfD für Schwerin I - WK08,Martin Schmidt,≤100
102078341905536,Julia Präkel,CDU Kreisverband Vorpommern-Rügen,≤100
248913988520756,Union Investment,Union Investment Privatfonds GmbH,≤100
1578640155687393,Sea-Watch,Sea-Watch,≤100
215586348785812,Dirk Stamer,"Dirk Stamer, MdL",≤100
614408642007931,Zurich,Zürich Beteiligungs AG,≤100
106246149533201,SPD-Fraktion Rostock,Stefan Posselt,≤100
116335026590900,Mülltrennung wirkt,die dualen Systeme,≤100
1676686442620170,AfD Lübeck,Andrea Gaidetzka,≤100
593522277448852,Dr. Alexander Badrow,Alexander Badrow,≤100
380349938694731,Mentor Verlag,Mentor Verlag,≤100
541635382696298,Die Philadelphia Posaune,The Philadelphia Trumpet,≤100
593476900673774,ifaw,ifaw,≤100
217879838339082,Bundesministerium für Wirtschaft und Energie,Bundesministerium für Wirtschaft und Energie,≤100
720595767983984,Frank Junge,Frank Junge,≤100
110976485656573,Junge Liberale JuLis,Junge Liberale,≤100
161674141345516,Weltverbesserer,Die Techniker (TK),≤100
2010920999000602,Fridays for Future Deutschland,Together for Future e.V.,≤100
134209407129787,Volt Deutschland,Volt Deutschland,≤100
283742725154417,Interactive Media Foundation,Interactive Media Foundation gGmbH,≤100
105675171532273,Torsten Hanke,CDU,≤100
485875554825963,FDP Landkreis Rostock,FDP Landkreis Rostock,≤100
105167424902352,Christine Klingohr,SPD Ludwigslust-Parchim,≤100
1742346699383518,NEOPresse - Unabhängige Nachrichten,NEOPresse - Unabhängige Nachrichten,≤100
253592560263,Christoffel-Blindenmission (CBM),CBM Christoffel-Blindenmission Christian Blind Mission e.V.,≤100
614408642007931,Zurich,Zürich Beteiligungs AG,≤100
313744767921,der Freitag,der Freitag,≤100
494404927415323,SPD Landkreis Lüneburg,Brigitte Mertz,≤100
1493955104165802,Ann Christin von Allwörden,Ann Christin von Allwörden,≤100
107411260903386,The Mother Nature App,The Mother Nature GmbH,≤100
102608544969110,Posterisan,DR. KADE,≤100
104970081393920,FAKTUlind,DR. KADE,≤100
510117665830401,Hilfetelefon Gewalt gegen Frauen,BAFzA,≤100
107949401450491,Tim Klüssendorf,SPD Lübeck,≤100
115791799979438,DGB Nord,DGB Nord,≤100
104386411553681,Christiane Berg,CDU Kreisverband Nordwestmecklenburg,≤100
109573920927141,Ichwillfair,Initiative für nachhaltige Agrarlieferketten,≤100
2221049534807793,Bergener Freie Wähler,Matthies Knuth,≤100
179122433826806,TeamTodenhöfer Landesverband Mecklenburg-Vorpommern,Detlef Hertzsch,≤100
106815194718475,DGB Region Rostock-Schwerin,DGB Region Rostock-Schwerin,≤100
128440447895402,Jeder Tag zählt e.V.,Jeder Tag zählt e.V.,≤100
118776688142153,enviaM,envia Mitteldeutsche Energie AG,≤100
118097230041149,Civical,Civical GmbH,≤100
363842953730453,AfD Sachsen-Anhalt,AfD Sachsen-Anhalt,≤100
314610442075420,TeamClimate,TeamClimate,≤100
2135010219947091,MINTmagie,Bundesministerium für Bildung und Forschung,≤100
171174646826561,Dr. Stefan Posselt,Stefan Posselt,≤100
547476599489775,Nico Jahnke Landtagskandidat,Nico Jahnke,≤100
