Page ID,Page Name,Disclaimer,Amount Spent (EUR),Number of Ads in Library
103355385129734,The Climate Pledge,The Climate Pledge,12091,8
63415881040,Aktion Deutschland Hilft,Aktion Deutschland Hilft,9060,36
82734241364,Campact e.V.,Campact e.V.,7880,294
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,5659,535
169463563099560,land.nrw,land.nrw,4631,16
170688644503,UNICEF Deutschland,UNICEF Deutschland,2180,38
453150811428411,Mastercard,Mastercard,1836,6
540404695989874,AfD,AfD,1711,28
44511549119,Konrad-Adenauer-Stiftung,Konrad-Adenauer-Stiftung,1694,216
106626487721376,Amazon Europe,Amazon Europe,1502,6
123921283433,Fraktion DIE LINKE. im Bundestag,Fraktion DIE LINKE. im Bundestag,1362,51
1762360844053566,RECUP,RECUP,1349,65
116580098376181,Audible,These ads ran without a disclaimer,1172,2
331832984040,LichtBlick,LichtBlick,1131,48
23216224900,Plan International Deutschland,Plan International Deutschland,1125,17
178362315106,European Parliament,European Parliament,1053,6
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,1038,17
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,1027,95
170402506329517,AY YILDIZ,AY YILDIZ,918,4
248913988520756,Union Investment,Union Investment Privatfonds GmbH,766,1
144380008933707,SPD-Fraktion im Bundestag,SPD-Bundestagsfraktion,675,27
108268845888673,Bundesministerium für Arbeit und Soziales,Bundesministerium für Arbeit und Soziales,626,7
161674141345516,Weltverbesserer,Die Techniker (TK),584,11
1578640155687393,Sea-Watch,Sea-Watch,552,11
116335026590900,Mülltrennung wirkt,die dualen Systeme,517,57
490874321062716,Berlin Partner für Wirtschaft und Technologie,Berlin Partner für Wirtschaft und Technologie,490,30
102608544969110,Posterisan,DR. KADE,481,21
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,409,42
116000986793106,Klima,Climate Labs GmbH,397,2
90035328642,PETA Deutschland,PETA Deutschland,383,25
498082906898583,Spotify,Spotify,374,2
107898832590939,European Commission,European Commission,369,2
106441894501599,Zukunft prägen - Lehrer/-in werden,Bayerisches Staatsministerium für Unterricht und Kultus,360,16
2188342231399828,HSI/Deutschland,HSI/Deutschland,341,17
614408642007931,Zurich,Zürich Beteiligungs AG,313,7
161273245888,Save the Children Deutschland,Save the Children Deutschland,310,15
1110204782371616,Die Moderne Landwirtschaft,Forum Moderne Landwirtschaft e.V.,304,62
154423267921909,followfood,followfood,301,1
478399422560922,KadeFungin,DR. KADE,297,3
101285651990166,Planted,Planted HQ gGmbH,295,18
104970081393920,FAKTUlind,DR. KADE,267,6
116544291761495,Kindernothilfe E.V.,Kindernothilfe E.V.,263,85
1947378708884004,Initiative Frosch,Initiative Frosch,255,23
380349938694731,Mentor Verlag,Mentor Verlag,250,1
1982314815387746,EYD,Humanitarian Clothing GmbH,245,17
100975935361774,Wissensstadt Berlin 2021,Kulturprojekte Berlin GmbH,241,26
137267732953826,Berliner Zeitung,Berliner Verlag GmbH,237,8
2012567329069330,Michael Sack,CDU Landesverband Mecklenburg-Vorpommern,236,4
417905399079008,The Honu Movement,Ocean Plastic Cleanup gemeinnützige GmbH,231,15
1790920000965539,CDU CSU Europa,CDU/CSU-Gruppe in der EVP-Fraktion im Europäischen Parlament,222,37
538936319946884,GermanDream,GermanDream mit Facebook-Werbegutschrift,213,13
614408642007931,Zurich,Zürich Beteiligungs AG,212,4
45978762184,Saarland.de,Saarland.de,208,6
2135010219947091,MINTmagie,Bundesministerium für Bildung und Forschung,204,2
21289227249,FDP,FDP,199,14
135445149965726,Kai Whittaker,Kai Whittaker,196,8
127143338110,missio,missio,195,18
214065808453,SPD Saar,SPD Saar,193,5
100432425468007,Fahrrad_Berlin,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz",193,12
106261086094051,noz.de,Neue Osnabrücker Zeitung GmbH & Co. KG,184,16
334720923925926,Dieter Homburg,Fachzentrum Finanzen,179,12
109573920927141,Ichwillfair,Initiative für nachhaltige Agrarlieferketten,175,4
1609555372394092,17 Ziele,Engagement Global - Service für Entwicklungsinitiativen,173,2
128440447895402,Jeder Tag zählt e.V.,Jeder Tag zählt e.V.,162,3
133306764192,NABU Bundesverband,NABU Bundesverband,160,60
1565754943752371,Robert Farle,Robert Farle,158,14
313744767921,der Freitag,der Freitag,150,14
236934790401,UNO-Flüchtlingshilfe,UNO-Flüchtlingshilfe,149,7
1508446642792459,Vattenfall Deutschland,Vattenfall Deutschland,148,1
164131966966839,FDP Schleswig-Holstein,FDP Schleswig-Holstein,144,39
104966247887525,Braindom,These ads ran without a disclaimer,137,11
107411260903386,The Mother Nature App,The Mother Nature GmbH,136,11
412708008752200,RaboDirect Deutschland,RaboDirect Deutschland,130,2
2061551714066701,Rise and Shine Cinema,Rise and Shine Cinema,129,5
113462377450395,Adis Ahmetovic,SPD Hannover,127,29
921326477983554,Verband der Chemischen Industrie e.V.,Verband der Chemischen Industrie,122,53
765844936882239,Berliner Stadtwerke,Berliner Stadtwerke,121,2
490906667766035,Sven Schulze,Sven Schulze,121,8
11309713071,Gates Foundation,Essence,118,1
510117665830401,Hilfetelefon Gewalt gegen Frauen,BAFzA,117,1
1899243206850125,FitCoach,These ads ran without a disclaimer,116,1
182704598535,Open Doors Deutschland,Open Doors Deutschland,114,6
123292927706635,junge Welt,junge Welt,112,5
101526322159805,Opera News Europe,These ads ran without a disclaimer,111,3
100100816716837,Stadt Augsburg,Stadt Augsburg,108,8
113496690102800,energis Erlebe was Dein Zuhause kann,energis GmbH,106,7
132505256799678,Linksfraktion Berlin,Linksfraktion Berlin,106,4
248528847673,shz.de - Nachrichten aus Schleswig-Holstein,sh:z Schleswig-Holsteinischer Zeitungsverlag GmbH & Co. KG,105,10
346410012055,C. Bertelsmann Verlag,Penguin Random House Verlagsgruppe GmbH,105,6
196999950359158,FDP Berlin,FDP Berlin,103,58
227292860644574,Sebastian Czaja,FDP Berlin,103,69
165629350137468,Schaebens,Schaebens,103,13
1077260675704647,Wohnglück,Impleco GmbH,101,32
106653924258368,Vision Sea Life,Vision Sea Life,≤100,4
253592560263,Christoffel-Blindenmission (CBM),CBM Christoffel-Blindenmission Christian Blind Mission e.V.,≤100,12
593476900673774,ifaw,ifaw,≤100,18
158888744130107,Hubert Aiwanger Minister Bundesvors. Freie Wähler,Hubert Aiwanger,≤100,3
108550857143852,Environmental Justice Foundation Deutschland,Environmental Justice Foundation Charitable Trust Deutschland gGmbH,≤100,14
284185932533436,EDEKA Nordbayern-Sachsen-Thüringen,EDEKA Nordbayern-Sachsen-Thüringen Stiftung & Co. KG,≤100,1
352736338253081,Futurium,Futurium,≤100,2
156304484388194,DIE LINKE. Berlin,DIE LINKE. Berlin,≤100,6
143034515745865,SEAT,SEAT Deutschland,≤100,1
109460782417586,CDU in Niedersachsen,CDU in Niedersachsen,≤100,20
429601160521937,HUMAN BLOOD,HUMAN BLOOD,≤100,12
185101174836284,IG Metall Jugend,IG Metall Jugend,≤100,42
198862383502965,DGB-Jugend Niedersachsen - Bremen - Sachsen-Anhalt,DGB-Jugend Niedersachsen - Bremen - Sachsen-Anhalt,≤100,10
1745982485667400,Guido Reil,Guido Reil,≤100,2
147245511963527,DGB,Deutscher Gewerkschaftsbund (DGB),≤100,2
124232857644437,Rowohlt Verlag,Rowohlt Verlag,≤100,15
134483979119,Rosa-Luxemburg-Stiftung,Rosa-Luxemburg-Stiftung,≤100,6
1427901547344758,TIMEPARTNER,TimePartner Personalmanagement GmbH,≤100,3
856337431156538,TIMEPARTNER,TimePartner Personalmanagement GmbH,≤100,3
332923170220,ONE Deutschland,ONE Deutschland,≤100,1
375109771472,Freie Presse,Freie Presse,≤100,3
110441327941005,Wahltest,wegewerk GmbH,≤100,5
100653425499305,Gleichbehandeln,Ärzte der Welt e.V.,≤100,8
261985647756704,AfD im EU-Parlament,AfD im EU-Parlament,≤100,3
107379674925529,Diagnose Pan-ik-demie,Langen Müller Verlag GmbH,≤100,19
56497026719,SOS-Kinderdörfer weltweit,SOS-Kinderdörfer weltweit,≤100,28
170403846324261,svz.de - Nachrichten aus Mecklenburg-Vorpommern,Zeitungsverlag Schwerin GmbH & Co. KG,≤100,9
247762585237953,Delmenhorster Kreisblatt,DK Medien GmbH & Co. KG,≤100,15
117534528257937,Bund für Umwelt und Naturschutz Deutschland,Bund für Umwelt und Naturschutz Deutschland,≤100,21
341486659645594,FDP Fraktion Bundestag,FDP Fraktion Bundestag,≤100,5
108655285842827,BÜNDNIS 90/DIE GRÜNEN Baden-Württemberg,BÜNDNIS 90/DIE GRÜNEN Baden-Württemberg,≤100,2
448585188519271,Moritz Körner,Moritz Heimo Körner,≤100,1
100389502022479,Kai Koeser,SPD-Unterbezirk Stade,≤100,2
544899335596209,Swiss Life Deutschland,Swiss Life Deutschland,≤100,1
104112811507328,Manuel Gava,Manuel Gava,≤100,1
126516312764,Bundesverband WindEnergie e.V.,Bundesverband WindEnergie e. V.,≤100,2
2364034560297457,Christian Doleschal,Christian Doleschal,≤100,5
217879838339082,Bundesministerium für Wirtschaft und Energie,Bundesministerium für Wirtschaft und Energie,≤100,2
100722281931488,Jens Herrndorff,Jens Herrndorff | BÜNDNIS 90/DIE GRÜNEN,≤100,7
258796296044,Handicap International - Humanity & Inclusion,Handicap International - Humanity & Inclusion,≤100,20
102898544642459,ThePioneer,Media Pioneer Publishing AG,≤100,5
133430763472093,Gabriela Heinrich,SPD Nürnberg,≤100,12
430111700332957,"Ministerium für Wirtschaft, Arbeit, Energie und Verkehr","Ministerium für Wirtschaft, Arbeit, Energie und Verkehr",≤100,1
276040002549416,FREIE WÄHLER Bayern,Freie Wähler Bayern,≤100,1
484950398505596,IRC Deutschland,IRC Deutschland,≤100,3
130534873659391,Greenpeace Energy,Greenpeace Energy e.G.,≤100,24
134878753249043,Deutschlandstiftung Integration,Deutschlandstiftung Integration mit Facebook-Werbegutschrift,≤100,3
413826305343387,Krautreporter,Krautreporter,≤100,2
1855211144766647,Asylhelper by migrando,Graske Rechtsanwälte,≤100,1
1698700087037237,Alexander Throm,Alexander Throm,≤100,16
209697875758716,Die Jungen Unternehmer,Die Jungen Unternehmer,≤100,8
114554831934355,Tierschutzbund,Deutscher Tierschutzbund e.V.,≤100,6
611910082337980,VerbraucherCheck.net,Caesar Richard Reinhold Ludwig  Schütz,≤100,7
235730966607664,Claudio Griese,CDU Stadtverband Hameln,≤100,2
570799823015106,Bündnis für eine enkeltaugliche Landwirtschaft,Bündnis für eine enkeltaugliche Landwirtschaft e.V.,≤100,5
101889895217340,Peggy Schierenbeck,SPD im Landkreis Diepholz,≤100,4
120655374567,Ökologisch-Demokratische Partei (ÖDP),Ökologisch-Demokratische Partei (ÖDP),≤100,28
100504965573667,Daniel Töpfer - OB für Esslingen,Daniel Töpfer,≤100,11
1887652788003077,Neue Wege für Berlin,Neue Wege für Berlin e.V.,≤100,24
103797078423814,MietenstoppDe,Kampagne MIETENSTOPP,≤100,7
101594052173211,Christina Stumpp,Christina Stumpp,≤100,2
1864576667103855,Daniel Caspary,Daniel Caspary,≤100,8
114437745911175,SVO - Rundum bestens versorgt,SVO - Rundum bestens versorgt,≤100,2
300225473377094,indeon magazin,Medienhaus der Evangelischen Kirche in Hessen und Nassau GmbH,≤100,12
101931781978977,Martin Sattelkau,Martin Sattelkau,≤100,36
101889315269599,Wiebke Winter,CDU Kreisverband Bremen-Nord,≤100,14
343364921106,Caritas international,Caritas international,≤100,63
208091765974091,CSU Unterhaching,CSU Ortsverband Unterhaching,≤100,1
531504136955879,BVB / Freie Wähler - Fraktion im Landtag Brandenburg,BVB / FREIE WÄHLER Fraktion,≤100,2
314610442075420,TeamClimate,TeamClimate,≤100,7
108891527166036,Mathias Hertlein,Mathias Hertlein,≤100,2
163581483776364,Konrad-Adenauer-Stiftung Politisches Bildungsforum Thüringen,Konrad-Adenauer-Stiftung e.V.,≤100,4
555967851149781,Kreisjugendring Dachau,Kreisjugendring Dachau,≤100,1
76866574484,SPD Niedersachsen,SPD Niedersachsen,≤100,10
82055658434,CARE Deutschland e.V.,CARE Deutschland e.V.,≤100,9
561953460655717,Social Media Ads,Alexander Dietrich,≤100,6
832762216805769,Anna von Treuenfels-Frowein,Anna von Treuenfels-Frowein,≤100,2
109433360575682,Johannes Waldmann,SPD Unterbezirk Coesfeld,≤100,1
277095932300610,Unicef Deutschland Youth,UNICEF Deutschland,≤100,2
1668059520072610,LKR - Liberal-Konservative Reformer / Baden Württemberg,Günther Hückmann,≤100,12
383045615057842,Thomas Dehler Stiftung,Sebastian Zajonz,≤100,2
206584163580,Stiftung Mercator,Stiftung Mercator,≤100,6
364635510327135,FDP Wedel,FDP Ortsverband Wedel,≤100,5
64045221376,Stefan Kaufmann,Stefan Kaufmann MdB,≤100,1
941902472624783,LibMod - Zentrum Liberale Moderne,Zentrum Liberale Moderne,≤100,3
109233079118502,vbw – Die bayerische Wirtschaft,vbw – Die bayerische Wirtschaft,≤100,1
104145414310,Olaf Scholz,SPD,≤100,2
163504777056346,SPD Vahrenwald-List,SPD Ortsverein Vahrenwald-List,≤100,4
107276904474726,Steffen Krach,Steffen Krach,≤100,8
291644800982357,Florian Hahn,Florian Peter Hahn,≤100,3
121678260974,Initiative Neue Soziale Marktwirtschaft (INSM),Initiative Neue Soziale Marktwirtschaft (INSM),≤100,8
216311481960,Bill Gates,These ads ran without a disclaimer,≤100,2
387862064617610,Grüne Hannover,BÜNDNIS 90/DIE GRÜNEN Stadtverband Hannover,≤100,3
138984159490667,nnn.de - Nachrichten aus Rostock und Umgebung,NNN Norddeutsche Neueste Nachrichten GmbH,≤100,8
101229198906085,Uwe Semper - Bürgermeisterkandidat,SPD Hohenhameln,≤100,4
648606161910298,"Ministerium für Soziales, Gesundheit, Frauen und Familie","Ministerium für Soziales, Gesundheit, Frauen und Familie",≤100,5
193608491239022,Freifam,Freifam.de,≤100,1
