Page ID,Page Name,Disclaimer,Amount Spent (EUR),Number of Ads in Library
47217143218,BÜNDNIS 90/DIE GRÜNEN,BÜNDNIS 90/DIE GRÜNEN,38541,119
103355385129734,The Climate Pledge,The Climate Pledge,19218,14
78502295414,CDU,CDU,15512,55
82734241364,Campact e.V.,Campact e.V.,10638,374
319040328150027,Facebook Politik und Gesellschaft,Facebook Politik und Gesellschaft,10019,2
108824017345866,Facebook,Facebook Inc.,7049,27
21289227249,FDP,FDP,6218,645
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,5596,525
47930567748,SPD,SPD,5470,151
75159424764,Aktion Mensch,Aktion Mensch,5185,36
1675394899406675,Annalena Baerbock,BÜNDNIS 90/DIE GRÜNEN,4565,9
540404695989874,AfD,AfD,4291,63
1655252804795367,Oatly,Oatly,4110,2
400646766650321,Blinkist,Blinks Labs GmbH,3852,85
107085727344683,Mein Schlüssel zur Welt,Bundesministerium für Bildung und Forschung,2790,8
111033161266569,DeinMorgen,Die Jungen Unternehmer,2111,30
109478215738226,Armin Laschet,CDU,2000,1
47694585682,DIE LINKE,DIE LINKE,1928,27
123523341045520,Die Familienunternehmer,Die Familienunternehmer,1871,39
1508446642792459,Vattenfall Deutschland,Vattenfall Deutschland,1810,39
20672124724,BÜNDNIS 90/DIE GRÜNEN NRW,BÜNDNIS 90/DIE GRÜNEN NRW,1769,8
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,1721,45
484950398505596,IRC Deutschland,IRC Deutschland,1668,25
81386795687,CSU (Christlich-Soziale Union),CSU (Christlich-Soziale Union),1603,11
2010920999000602,Fridays for Future Deutschland,Together for Future e.V.,1529,120
108165514298122,Zukunft sichern,Zukunft Sichern,1519,58
370397683457658,Deutsche Wohnen & Co Enteignen,Deutsche Wohnen & Co Enteignen,1469,8
614408642007931,Zurich,Zürich Beteiligungs AG,1393,1
197640170649147,funk,funk,1371,6
350558562311,FDP Bayern,FDP Bayern,1333,71
1312721828781856,Diskutier Mit Mir,Diskutier Mit Mir e.V.,1320,4
134137749971478,SPD Berlin,SPD Berlin,1296,18
178362315106,European Parliament,European Parliament,1295,55
23216224900,Plan International Deutschland,Plan International Deutschland,1254,20
126952903983246,CDU Berlin,CDU Berlin,1253,103
249296718436,IG Metall,IG Metall,1250,4
120655374567,Ökologisch-Demokratische Partei (ÖDP),Ökologisch-Demokratische Partei (ÖDP),1221,93
196999950359158,FDP Berlin,FDP Berlin,1202,124
1672408719723194,Deutschland3000,funk,1161,11
154149027994068,ZDF,ZDF,1098,4
376601206024823,DIE DA OBEN!,funk,1084,6
116580098376181,Audible,These ads ran without a disclaimer,1063,3
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,1056,10
104032794633377,Mein BAföG,Bundesministerium für Bildung und Forschung,1035,4
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,1014,50
114554831934355,Tierschutzbund,Deutscher Tierschutzbund e.V.,1013,28
282800387209,FDP NRW,FDP NRW,974,52
236934790401,UNO-Flüchtlingshilfe,UNO-Flüchtlingshilfe,973,10
227292860644574,Sebastian Czaja,FDP Berlin,955,174
92576009043,Jens Spahn,Jens Spahn,948,81
103558289679671,Bündnis 90/Die Grünen Berlin,Die Landesgeschäftsführung von Bündnis 90/Die Grünen Berlin,945,72
134209407129787,Volt Deutschland,Volt Deutschland,927,25
187394117987834,Bündnis 90/Die Grünen Mecklenburg-Vorpommern,BÜNDNIS 90/DIE GRÜNEN Mecklenburg-Vorpommern,889,83
331832984040,LichtBlick,LichtBlick,881,26
102093952999,Reeperbahn Festival,Reeperbahn Festival,782,5
64694257920,ProSieben,ProSieben,770,7
2093351790978732,Lucid: Great Ideas Visualized,These ads ran without a disclaimer,728,1
100717801668573,Gesunde Erde - Gesunde Menschen,Stiftung Gesunde Erde Gesunde Menschen gGmbH,698,4
768905426534529,Bundesregierung,Bundesregierung,686,1
112981306741840,Klimastreik - Zusammen mit Fridays For Future auf die Straßen,klima-streik.org,677,3
241036373819,Ben & Jerry's,Ben & Jerry's,677,20
263503200272,Welthungerhilfe,Welthungerhilfe,634,9
156155281149864,FDP Köln,FDP Köln,633,47
170688644503,UNICEF Deutschland,UNICEF Deutschland,633,25
135445149965726,Kai Whittaker,Kai Whittaker,618,8
161273245888,Save the Children Deutschland,Save the Children Deutschland,600,73
1578640155687393,Sea-Watch,Sea-Watch,597,13
395225134413161,Volt Berlin,Volt Berlin,584,64
121678260974,Initiative Neue Soziale Marktwirtschaft (INSM),Initiative Neue Soziale Marktwirtschaft (INSM),536,27
41509493347,Diakonie Deutschland,Diakonie Deutschland,534,6
117534528257937,Bund für Umwelt und Naturschutz Deutschland,Bund für Umwelt und Naturschutz Deutschland,524,37
208991275785989,Vonovia,Vonovia SE,494,62
969991799799891,Monika Grütters,CDU Reinickendorf | Monika Grütters,471,5
104150167868286,eine für alle - Die Studierendenbefragung,Deutsches Studentenwerk e.V.,462,3
104228758621197,Hocker statt Höcke - Deutschland. Aber tolerant.,Rainer Opolka,441,9
183292338524573,Nestlé,Nestlé Deutschland,432,2
206465909483677,CDU Bonn,CDU Bonn,423,13
104145414310,Olaf Scholz,SPD,406,3
103015471773198,David Maier,David Maier,400,37
205311826175998,DIE LINKE. Mecklenburg-Vorpommern,DIE LINKE. Mecklenburg-Vorpommern,395,21
123878004343494,GRÜNE Altona,Grüne Altona,389,3
139470429458087,SPD BRANDENBURG,SPD BRANDENBURG,389,1
116000986793106,Klima,Climate Labs GmbH,387,1
308675340042451,Stuttgart macht's rein.,Landeshauptstadt Stuttgart ,385,10
130273271119,SPD Hamburg,SPD Hamburg,382,20
147245511963527,DGB,Deutscher Gewerkschaftsbund (DGB),379,7
34193464266,Freunde fürs Leben e.V.,Freunde fürs Leben e.V.,373,5
118418024890466,Familienbetriebe Land und Forst e.V.,Familienbetriebe Land und Forst,365,6
130534873659391,Greenpeace Energy,Greenpeace Energy e.G.,356,26
124651027557566,PHOENIX,phoenix,353,4
105233098230457,Verena Hubertz,Verena Hubertz / SPD Bundestagskandidatin für Trier & Trier-Saarburg,332,9
110976485656573,Junge Liberale JuLis,Junge Liberale,325,9
166140796751166,Bündnis 90/Die Grünen Nürnberg,BÜNDNIS 90/DIE GRÜNEN,320,28
1565754943752371,Robert Farle,Robert Farle,317,20
202215676478081,FDP MV,FDP Mecklenburg-Vorpommern,315,59
44511549119,Konrad-Adenauer-Stiftung,Konrad-Adenauer-Stiftung,309,13
218786540044,WWF Deutschland,WWF Deutschland,303,9
253592560263,Christoffel-Blindenmission (CBM),CBM Christoffel-Blindenmission Christian Blind Mission e.V.,303,6
349452295159676,"Peter Stein, Bundestagsabgeordneter",Peter Stein,303,17
88331883353,BÜNDNIS 90/DIE GRÜNEN Rheinland-Pfalz,Bündnis 90/Die Grünen Rheinland-Pfalz,293,7
1026865247418194,Daniel Föst,Daniel Föst,293,1
100528568765838,Timo Schisanowski,Timo Schisanowski,292,25
103265228734073,Stephan Mayer 2021,CSU-Bürgerbüro,292,70
485303194814631,Deutsche Post,Deutsche Post,290,1
120479081330563,Körber-Stiftung,Körber-Stiftung,289,8
718677004826671,Deutsche Umwelthilfe,Deutsche Umwelthilfe,276,4
154423267921909,followfood,followfood,273,2
223829854355699,Frosch,Frosch,270,2
453150811428411,Mastercard,Mastercard,264,3
112562615494117,Bündnis 90/Die Grünen Friedrichshain-Kreuzberg,Bündnis 90/Die Grünen Xhain,260,6
139782149374162,Benjamin Strasser,Benjamin Strasser,254,13
143504445664134,Christian Lindner,FDP,246,2
558945014144891,Albert Weiler,Albert Weiler MdB,243,27
134080283313500,DIE LINKE Thüringen,DIE LINKE Thüringen,239,28
381177051962,Grüne München,BÜNDNIS 90/DIE GRÜNEN,238,41
161674141345516,Weltverbesserer,Die Techniker (TK),237,9
169367889785454,Arbeitgeberverband Gesamtmetall,Arbeitgeberverband Gesamtmetall,235,197
1609555372394092,17 Ziele,Engagement Global - Service für Entwicklungsinitiativen,233,4
593476900673774,ifaw,ifaw,233,16
1760904514159207,Bündnis 90/Die Grünen Dortmund,Bündnis 90/Die Grünen Kreisverband Dortmund,229,2
103514875204240,Christoph Schork FDP - Bundestagskandidat,FDP Kreisverband Düsseldorf,226,10
158888744130107,Hubert Aiwanger Minister Bundesvors. Freie Wähler,Hubert Aiwanger,215,20
387862064617610,Grüne Hannover,BÜNDNIS 90/DIE GRÜNEN,214,64
101773823336428,Rüdiger Kruse,"Rüdiger Kruse, MdB",213,51
86337829141,BÜNDNIS 90/DIE GRÜNEN Sachsen,BÜNDNIS 90/DIE GRÜNEN in Sachsen,213,1
