Page ID,Page Name,Disclaimer,Amount Spent (EUR)
47217143218,BÜNDNIS 90/DIE GRÜNEN,BÜNDNIS 90/DIE GRÜNEN,4614
189184071108491,FDP Hamburg,Freie Demokratische Partei (FDP) Landesverband Hamburg,1890
108824017345866,Facebook,Facebook Inc.,1847
78502295414,CDU,CDU,1529
189184071108491,FDP Hamburg,FDP Hamburg,1406
134296905455337,Support Odin Janoske-Kizildag,Odin Janoske-Kizildag,1061
123878004343494,GRÜNE Altona,Grüne Altona,1054
319040328150027,Facebook Politik und Gesellschaft,Facebook Politik und Gesellschaft,724
47930567748,SPD,SPD,643
266691460417403,Christoph Ploß,CDU Hamburg-Nord,539
82734241364,Campact e.V.,Campact e.V.,482
111033161266569,DeinMorgen,Die Jungen Unternehmer,438
1508446642792459,Vattenfall Deutschland,Vattenfall Deutschland,438
130273271119,SPD Hamburg,SPD Hamburg,347
540404695989874,AfD,AfD,320
331832984040,LichtBlick,LichtBlick,279
106516184465027,DieBasis,Basisdemokratische Partei Deutschland,266
922013954486012,StrassenBLUES,StrassenBLUES,265
169373009772164,Dorothee Martin,Dorothee Martin,256
143504445664134,Christian Lindner,FDP,254
1655252804795367,Oatly,Oatly,216
21289227249,FDP,FDP,206
1563759740356396,AfD Bezirk Hamburg-Eimsbüttel,AfD Bezirk Hamburg-Eimsbüttel,200
2010920999000602,Fridays for Future Deutschland,Together for Future e.V.,195
111794027823611,Falko Droßmann,Falko Droßmann,177
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,160
185448971484872,GRÜNE Hamburg-Wandsbek,BÜNDNIS 90/DIE GRÜNEN,152
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,134
47694585682,DIE LINKE,DIE LINKE,130
134209407129787,Volt Deutschland,Volt Deutschland,127
123878004343494,GRÜNE Altona,BÜNDNIS 90/DIE GRÜNEN,121
109478215738226,Armin Laschet,CDU,118
75159424764,Aktion Mensch,Aktion Mensch,111
142024479142638,GRÜNE Hamburg-Nord,BÜNDNIS 90/DIE GRÜNEN,108
178737855499666,GRÜNE Hamburg-Mitte,BÜNDNIS 90/DIE GRÜNEN,107
12084075837,Jürgen Todenhöfer,Team Todenhöfer - Die Gerechtigkeitspartei,105
182825388398405,GRÜNE Eimsbüttel,BÜNDNIS 90/DIE GRÜNEN,104
601163706652420,Niels Annen,SPD Eimsbüttel,102
1517688175031426,Franziska Hoppermann,CDU Kreisverband Wandsbek,101
538936319946884,GermanDream,GermanDream mit Facebook-Werbegutschrift,≤100
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,≤100
1578640155687393,Sea-Watch,Sea-Watch,≤100
560371954129652,TAG24,TAG24 NEWS Deutschland GmbH,≤100
123523341045520,Die Familienunternehmer,Die Familienunternehmer,≤100
400646766650321,Blinkist,Blinks Labs GmbH,≤100
1574631166085832,Wieland Schinnenburg,Wieland Schinnenburg,≤100
484950398505596,IRC Deutschland,IRC Deutschland,≤100
510117665830401,Hilfetelefon Gewalt gegen Frauen,BAFzA,≤100
160969310615680,GRÜNE Harburg,BÜNDNIS 90/DIE GRÜNEN,≤100
249296718436,IG Metall,IG Metall,≤100
23216224900,Plan International Deutschland,Plan International Deutschland,≤100
236934790401,UNO-Flüchtlingshilfe,UNO-Flüchtlingshilfe,≤100
241036373819,Ben & Jerry's,Ben & Jerry's,≤100
107085727344683,Mein Schlüssel zur Welt,Bundesministerium für Bildung und Forschung,≤100
208991275785989,Vonovia,Vonovia SE,≤100
175913025887969,Matthias Bartke,Matthias Bartke,≤100
154149027994068,ZDF,ZDF,≤100
289122593376,DIE LINKE Eimsbüttel,DIE LINKE. BV Eimsbüttel,≤100
114554831934355,Tierschutzbund,Deutscher Tierschutzbund e.V.,≤100
161273245888,Save the Children Deutschland,Save the Children Deutschland,≤100
104827265060934,Emilia "Milla" Fester,GRÜNE JUGEND Hamburg,≤100
101094999966880,Christoph de Vries,Christoph Bernhard De Vries,≤100
140505636004543,Die LINKE.Wandsbek,DIE LINKE. Wandsbek,≤100
176731092354724,Grüne Bergedorf,BÜNDNIS 90/DIE GRÜNEN,≤100
263503200272,Welthungerhilfe,Welthungerhilfe,≤100
133306764192,NABU Bundesverband,NABU Bundesverband,≤100
101174098562516,Manfred Eertmoed - Ihr Bürgermeisterkandidat,Manfred Eertmoed,≤100
43899732459,fritz-kola,fritz-kola,≤100
1325396230840080,Die Urbane. Eine HipHop Partei,Die Urbane. Eine HipHop Partei,≤100
108817154806593,FDP Alstertal-Walddörfer,FDP Alstertal-Walddörfer,≤100
130391693652056,DIE LINKE Hamburg,DIE LINKE Hamburg,≤100
1672408719723194,Deutschland3000,funk,≤100
314610442075420,TeamClimate,TeamClimate,≤100
178362315106,European Parliament,European Parliament,≤100
41509493347,Diakonie Deutschland,Diakonie Deutschland,≤100
179649492694260,AfD Hamburg-Bergedorf,Eugen Seiler,≤100
169065407139584,Tilt,European Greens,≤100
170688644503,UNICEF Deutschland,UNICEF Deutschland,≤100
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,≤100
461041840901568,MLPD,Marxitisch-Leninistische Partei Deutschlands,≤100
123608251805,Marcus Weinberg,Marcus Weinberg,≤100
110135771403531,Diesmalgrün,diesmalgrün,≤100
46098347293,Junge Union Deutschlands,Junge Union Deutschlands,≤100
376601206024823,DIE DA OBEN!,funk,≤100
147245511963527,DGB,Deutscher Gewerkschaftsbund (DGB),≤100
197640170649147,funk,funk,≤100
104228758621197,Hocker statt Höcke - Deutschland. Aber tolerant.,Rainer Opolka,≤100
160969310615680,GRÜNE Harburg,BÜNDNIS 90/DIE GRÜNEN Kreisverband Harburg,≤100
340332092731147,Svenja Stadler,SPD Landkreis Harburg,≤100
360162814034907,Dr. Michael von Abercron,CDU Kreisverband Pinneberg,≤100
1107783932672025,Die LINKE.Hamburg-Mitte,Bezirksverband DIE LINKE Hamburg-Mitte,≤100
107076604063996,Xross Over,Betim Cenaj,≤100
103558289679671,Bündnis 90/Die Grünen Berlin,Die Landesgeschäftsführung von Bündnis 90/Die Grünen Berlin,≤100
99030159508,"Gero Storjohann, MdB",Gero Storjohann,≤100
1004883576238809,GoodJobs,GoodJobs,≤100
218786540044,WWF Deutschland,WWF Deutschland,≤100
124651027557566,PHOENIX,phoenix,≤100
108165514298122,Zukunft sichern,Zukunft Sichern,≤100
101124947919410,GermanZero,Germanzero,≤100
251214968313715,SPD Eimsbüttel,SPD Eimsbüttel,≤100
110976485656573,Junge Liberale JuLis,Junge Liberale,≤100
120479081330563,Körber-Stiftung,Körber-Stiftung,≤100
1864377573854528,Grüne Segeberg,BÜNDNIS 90/DIE GRÜNEN,≤100
343364921106,Caritas international,Caritas international,≤100
182588003457,SPD Wandsbek,SPD Kreis Wandsbek,≤100
108166834334868,Donate for Future,Donate for Future e.V.,≤100
145553058849870,Klimahaus Bremerhaven,Klimahaus Betriebsgesellschaft mbH,≤100
120655374567,Ökologisch-Demokratische Partei (ÖDP),Ökologisch-Demokratische Partei (ÖDP),≤100
112369170621210,Deutschland spricht über 5G,Dialoginitiative "Deutschland spricht über 5G",≤100
145944615464920,Polarstern Energie,Polarstern Energie,≤100
118418024890466,Familienbetriebe Land und Forst e.V.,Familienbetriebe Land und Forst,≤100
1573522012860933,Grüne Herzogtum Lauenburg,Bündnis 90/Die Grünen  Kreisverband Hzgt. Lauenburg,≤100
81386795687,CSU (Christlich-Soziale Union),CSU (Christlich-Soziale Union),≤100
113128444150202,Philipp Rösch,Philipp Rösch,≤100
1608463192727453,BÜNDNIS 90/DIE GRÜNEN Schleswig-Holstein,BÜNDNIS 90/DIE GRÜNEN Schleswig-Holstein,≤100
100174115089876,Thomas Peters,Dr. Thomas Peters,≤100
127143338110,missio,missio,≤100
59052417687,Bundeszentrale für politische Bildung (bpb),Bundeszentrale für politische Bildung (bpb),≤100
161674141345516,Weltverbesserer,Die Techniker (TK),≤100
718677004826671,Deutsche Umwelthilfe,Deutsche Umwelthilfe,≤100
253592560263,Christoffel-Blindenmission (CBM),CBM Christoffel-Blindenmission Christian Blind Mission e.V.,≤100
102717265242302,Bengt Bergt,SPD Kreisvorstand Segeberg,≤100
938369522870592,Roland Hefter,Karl Roland Hefter,≤100
112981306741840,Klimastreik - Zusammen mit Fridays For Future auf die Straßen,klima-streik.org,≤100
103279778563396,Nils Bollenbach,Bündnis 90 / Die Grünen Stormarn,≤100
248913988520756,Union Investment,Union Investment Privatfonds GmbH,≤100
209697875758716,Die Jungen Unternehmer,Die Jungen Unternehmer,≤100
476883992349027,V-Partei³,V-Partei³,≤100
101285651990166,Planted,Planted HQ gGmbH,≤100
846335975484709,The Generation Forest,The Generation Forest eG,≤100
168698219836872,Bündnis 90/Die Grünen Lüneburg,BÜNDNIS 90/DIE GRÜNEN,≤100
188526501229083,GRÜNE Kreis Pinneberg,BÜNDNIS 90/DIE GRÜNEN,≤100
205558219985862,Enyway,enyway,≤100
116335026590900,Mülltrennung wirkt,die dualen Systeme,≤100
614408642007931,Zurich,Zürich Beteiligungs AG,≤100
100247878995744,Wahlradar Gesundheit 2021,Wahlradar Gesundheit,≤100
193902536304,Aufbau Verlag,Aufbau Verlag GmbH & Co.KG,≤100
116335168553264,Betriebsratsinitiative "Bürgerversicherung? Nein danke.",Betriebsratsinitiative "Bürgerversicherung? Nein danke!",≤100
223829854355699,Frosch,Frosch,≤100
1412245292410253,Güngör Yilmaz,Güngör Yilmaz,≤100
569278623090292,Oliver Grundmann,Oliver Grundmann MdB,≤100
328102567311712,HAMBURG ENERGIE,HAMBURG ENERGIE,≤100
107411260903386,The Mother Nature App,The Mother Nature GmbH,≤100
380349938694731,Mentor Verlag,Mentor Verlag,≤100
2319126475013199,Zukunftsdialog,DGB Bundesvorstand,≤100
1176675472454246,CAPinside.com,CAPinside GmbH,≤100
8340223883,Avaaz,Avaaz,≤100
102602601456767,Winqs Sports,Winqs Sports UG,≤100
100809408696481,finanzen.de viva,finanzen.de,≤100
910790398984963,AfD Schleswig-Holstein,AfD - Landesverband Schleswig-Holstein,≤100
306709362693670,Arbeitsgemeinschaft der Evangelischen Jugend in Deutschland e.V. (aej),Arbeitsgemeinschaft der Evangelischen Jugend in Deutschland e.V.,≤100
332923170220,ONE Deutschland,ONE Deutschland,≤100
1609555372394092,17 Ziele,Engagement Global - Service für Entwicklungsinitiativen,≤100
593476900673774,ifaw,ifaw,≤100
117534528257937,Bund für Umwelt und Naturschutz Deutschland,Bund für Umwelt und Naturschutz Deutschland,≤100
1947378708884004,Initiative Frosch,Initiative Frosch,≤100
137344243082841,Grüne Stormarn,Bündnis 90 / Die Grünen Stormarn,≤100
316028505828375,Talking Europe,Diskutier Mit Mir e.V.,≤100
119259598130965,Bildungsstätte Anne Frank,Bildungsstätte Anne Frank,≤100
498082906898583,Spotify,Spotify,≤100
100717801668573,Gesunde Erde - Gesunde Menschen,Stiftung Gesunde Erde Gesunde Menschen gGmbH,≤100
1581682638512304,Pulse of Europe,Pulse of Europe,≤100
1731645863754195,GRÜNE Elbmarsch,Grüne Elbmarsch,≤100
207140675996970,Sky Deutschland,These ads ran without a disclaimer,≤100
107792939279178,Deichtorhallen Hamburg,Deichtorhallen Hamburg,≤100
64694257920,ProSieben,ProSieben,≤100
449196900156,Volvo Car Deutschland,Volvo Car Germany GmbH,≤100
120624218011424,Michael Gwosdz,Michael Gwosdz,≤100
128440447895402,Jeder Tag zählt e.V.,Jeder Tag zählt e.V.,≤100
380760608622106,Jusos in der SPD Landkreis Harburg,SPD Unterbezirk Landkreis Harburg,≤100
113497303361948,Thomas Lindner,Thomas Lindner,≤100
273454591804,SOS-Kinderdorf Deutschland,SOS-Kinderdorf Deutschland,≤100
34193464266,Freunde fürs Leben e.V.,Freunde fürs Leben e.V.,≤100
109268274798247,E-Fuels-Forum,CLASSIC Tankstellen GmbH & Co. KG,≤100
130534873659391,Green Planet Energy,Greenpeace Energy e.G.,≤100
131470655621,Deutscher Hanfverband (DHV),Deutscher Hanfverband (DHV),≤100
273454591804,SOS-Kinderdorf Deutschland,SOS-Kinderdorf e.V.,≤100
100653425499305,Gleichbehandeln,Ärzte der Welt e.V.,≤100
293789556283,GEMEINSAM FÜR AFRIKA,GEMEINSAM FÜR AFRIKA,≤100
197647650755276,Diakonie Schleswig-Holstein,Diakonie Schleswig-Holstein,≤100
204327886385912,FREIE WÄHLER Bundesvereinigung,FREIE WÄHLER Bundesvereinigung,≤100
114308060119379,Die Wohnungswirtschaft,GdW Bundesverband deutscher Wohnungs- und Immobilienunternehmen e.V.,≤100
113319324330513,Politcheck,Forum für politischen und gesellschaftlichen Informationsaustausch,≤100
154423267921909,followfood,followfood,≤100
103919417972272,Unabhängiger Beauftragter für Fragen des sexuellen Kindesmissbrauchs,Unabhängiger Beauftragter für Fragen des sexuellen Kindesmissbrauchs,≤100
1852255858387971,Stahl-Online,Stahl-Online,≤100
164014383647221,BARMER,BARMER,≤100
427215427374583,Alternative für Deutschland · AfD Köln,Alternative für Deutschland · AfD Köln,≤100
164513593594332,Deutsche Aidshilfe,Deutsche Aidshilfe,≤100
100203099038374,Enkelkinderbriefe,Enekelkinderbriefe,≤100
443522133126069,AfD-Fraktion Bezirk Eimsbüttel,AfD-Fraktion Bezirk Eimsbüttel,≤100
704854642863982,Lorenz Gösta Beutin,Lorenz Gösta Beutin,≤100
102165153185143,Lesben- und Schwulenverband - LSVD,Lesben- und Schwulenverband (LSVD),≤100
261985647756704,AfD im EU-Parlament,AfD im EU-Parlament,≤100
100389502022479,Kai Koeser,SPD-Unterbezirk Stade,≤100
107268848302529,Elli - A brand of the Volkswagen Group,Volkswagen Group Charging GmbH,≤100
1521441337990771,PantaRay,PantaRay.TV,≤100
1399389286871402,AfD  Ortsverband Neu Wulmstorf,Wolfgang Joachim König,≤100
176482442364128,Gemeinnützige Hertie-Stiftung,Gemeinnützige Hertie-Stiftung,≤100
101368532025331,Ayman Zebian Kandidat 20 Bundestag Wahl 2021,Ayman Zebian,≤100
417905399079008,The Honu Movement,Ocean Plastic Cleanup gemeinnützige GmbH,≤100
45872374946,GREENPEACE MAGAZIN,GREENPEACE MAGAZIN,≤100
690975797779447,Freie Wähler Brandenburg,FREIE WÄHLER Landesvereinigung Brandenburg,≤100
162707793881819,AfD Rheinland-Pfalz,AfD Rheinland-Pfalz,≤100
106516184465027,DieBasis,dieBasis Basisdemokratische Partei Deutschland,≤100
130534873659391,Green Planet Energy,Green Planet Energy eG,≤100
1477001542609330,Lass dich nieder,Kassenärztliche Bundesvereinigung KdöR,≤100
107514721572444,Stop Fake Renewables,Stop Fake Renewables,≤100
413826305343387,Krautreporter,Krautreporter,≤100
130039690359915,Aktionsgemeinschaft Solidarische Welt,Aktionsgemeinschaft Solidarische Welt,≤100
180703865199,Universität zu Köln,Universität zu Köln,≤100
850743671661412,Kirche im NDR,Kirche im NDR,≤100
700577889971139,PENNY,PENNY,≤100
276040002549416,FREIE WÄHLER Bayern,Freie Wähler Bayern,≤100
837029206665363,Tabakquartier Bremen,Tabakquartier,≤100
223782884301813,LiSL Deutschland,Michael Kauch,≤100
283742725154417,Interactive Media Foundation,Interactive Media Foundation gGmbH,≤100
161249658045,Green City e.V.,Green City e.V.,≤100
728124720561306,FDP Eimsbüttel,Burkhardt Müller-Sönksen,≤100
110030536640,Junge Liberale JuLis Schleswig-Holstein,Junge Liberale Schleswig-Holstein e. V.,≤100
112743275430520,International Campaign for Tibet Deutschland e.V.,International Campaign for Tibet Deutschland e.V.,≤100
1383112455094356,Bündnis 90/Die Grünen Ammersbek,Bündnis 90/DIE GRÜNEN Ammersbek,≤100
561953460655717,Social Media Ads,Alexander Dietrich,≤100
1509790395958123,Aktion gegen den Hunger,Aktion gegen den Hunger,≤100
1067366109963269,Altersdiskriminierung durch KFZ-Versicherungen?,Franz Rainer Schäffer,≤100
282637388468069,AJC Berlin,AJC Berlin,≤100
363726190426113,Stop Phubbing Deutschland,These ads ran without a disclaimer,≤100
259870778893,ARAG Versicherungen,ARAG SE,≤100
1676686442620170,AfD Lübeck,Andrea Gaidetzka,≤100
1766520453638506,Brits in Germany,Foreign and Commonwealth Office,≤100
102803038171875,DieBasis Bayern,dieBasis Landesverband Bayern,≤100
212953070748600,Progresso Maschine,Progresso Maschine,≤100
52888328642,"Oliver Luksic, MdB","Oliver Luksic, MdB",≤100
1409631672620315,Markus Frohnmaier - AfD,Markus Frohnmaier - AfD,≤100
28312410177,World Food Programme,These ads ran without a disclaimer,≤100
100580404670113,GoodBuy,GoodBuy GmbH,≤100
832762216805769,Anna von Treuenfels-Frowein,Anna von Treuenfels-Frowein,≤100
686704844857163,Malte Jörn Krafft - Ihr Bürgermeister für die Elbmarsch,BÜNDNIS 90/DIE GRÜNEN OV Winsen-Elbmarsch,≤100
115791799979438,DGB Nord,DGB Nord,≤100
499613946840551,Partei der Humanisten,Partei der Humanisten,≤100
101326131878243,GP Prüfservice,Marcus Pauli,≤100
499359010093513,FREIE WÄHLER Rheinland Pfalz,FREIE WÄHLER Rheinland-Pfalz,≤100
101406431954337,Klimawahl2021,Franz Mensch Klima Stiftung gGmbH,≤100
