Page ID,Page Name,Disclaimer,Amount Spent (EUR),Number of Ads in Library
103355385129734,The Climate Pledge,The Climate Pledge,12529,24
82734241364,Campact e.V.,Campact e.V.,9864,456
21289227249,FDP,FDP,7186,97
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,6843,700
178362315106,European Parliament,European Parliament,5965,18
78502295414,CDU,CDU,4482,77
47217143218,BÜNDNIS 90/DIE GRÜNEN,BÜNDNIS 90/DIE GRÜNEN,2637,9
123921283433,Fraktion DIE LINKE. im Bundestag,Fraktion DIE LINKE. im Bundestag,2627,22
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,2369,14
107898832590939,European Commission,European Commission,2342,35
768905426534529,Bundesregierung,Bundesregierung,1775,2
249296718436,IG Metall,IG Metall,1707,4
108165514298122,Zukunft sichern,Zukunft Sichern,1553,19
106626487721376,Amazon Europe,Amazon Europe,1518,6
23216224900,Plan International Deutschland,Plan International Deutschland,1500,11
170688644503,UNICEF Deutschland,UNICEF Deutschland,1330,34
143504445664134,Christian Lindner,FDP,1279,28
108824017345866,Facebook,Facebook Inc.,1115,23
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,1037,84
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,1024,29
116580098376181,Audible,These ads ran without a disclaimer,995,2
90035328642,PETA Deutschland,PETA Deutschland,969,24
331832984040,LichtBlick,LichtBlick,886,26
123523341045520,Die Familienunternehmer,Die Familienunternehmer,821,17
116000986793106,Klima,Climate Labs GmbH,737,2
540404695989874,AfD,AfD,704,18
44511549119,Konrad-Adenauer-Stiftung,Konrad-Adenauer-Stiftung,632,130
1947378708884004,Initiative Frosch,Initiative Frosch,600,24
147245511963527,DGB,Deutscher Gewerkschaftsbund (DGB),564,7
484950398505596,IRC Deutschland,IRC Deutschland,545,3
154149027994068,ZDF,ZDF,544,1
164131966966839,FDP Schleswig-Holstein,FDP Schleswig-Holstein,519,21
380349938694731,Mentor Verlag,Mentor Verlag,510,3
1566424690272923,Volker Wissing,FDP,505,8
478399422560922,KadeFungin,DR. KADE,480,9
144380008933707,SPD-Fraktion im Bundestag,SPD-Bundestagsfraktion,475,7
2093351790978732,Lucid: Great Ideas Visualized,These ads ran without a disclaimer,455,2
1578640155687393,Sea-Watch,Sea-Watch,451,11
453150811428411,Mastercard,Mastercard,445,2
322461041522123,Stadt der Städte,These ads ran without a disclaimer,419,2
103919417972272,Unabhängiger Beauftragter für Fragen des sexuellen Kindesmissbrauchs,Unabhängiger Beauftragter für Fragen des sexuellen Kindesmissbrauchs,398,2
120655374567,Ökologisch-Demokratische Partei (ÖDP),Ökologisch-Demokratische Partei (ÖDP),388,40
417905399079008,The Honu Movement,Ocean Plastic Cleanup gemeinnützige GmbH,386,16
350558562311,FDP Bayern,FDP Bayern,365,8
116335026590900,Mülltrennung wirkt,die dualen Systeme,349,53
331085703648232,Deutscher Verkehrssicherheitsrat - DVR,Deutscher Verkehrssicherheitsrat e.V.,345,4
161273245888,Save the Children Deutschland,Save the Children Deutschland,313,13
2188342231399828,HSI/Deutschland,HSI/Deutschland,307,29
357565717909863,conny.legal,wenigermiete.de,299,32
161674141345516,Weltverbesserer,Die Techniker (TK),291,9
102608544969110,Posterisan,DR. KADE,288,23
412708008752200,RaboDirect Deutschland,RaboDirect Deutschland,286,3
183292338524573,Nestlé,Nestlé Deutschland,281,1
1565754943752371,Robert Farle,Robert Farle,280,19
614408642007931,Zurich,Zürich Beteiligungs AG,266,8
1790920000965539,CDU CSU Europa,CDU/CSU-Gruppe in der EVP-Fraktion im Europäischen Parlament,262,60
204327886385912,FREIE WÄHLER Bundesvereinigung,FREIE WÄHLER Bundesvereinigung,262,12
154423267921909,followfood,followfood,260,2
108268845888673,Bundesministerium für Arbeit und Soziales,Bundesministerium für Arbeit und Soziales,243,3
106261086094051,noz.de,Neue Osnabrücker Zeitung GmbH & Co. KG,228,24
332923170220,ONE Deutschland,ONE Deutschland,223,4
189617674514883,Rheinland-Pfalz,Rheinland-Pfalz,215,5
