Page ID,Page Name,Disclaimer,Amount Spent (EUR),Number of Ads in Library
47217143218,BÜNDNIS 90/DIE GRÜNEN,BÜNDNIS 90/DIE GRÜNEN,34070,81
103355385129734,The Climate Pledge,The Climate Pledge,19571,14
47930567748,SPD,SPD,16352,168
319040328150027,Facebook Politik und Gesellschaft,Facebook Politik und Gesellschaft,10717,4
78502295414,CDU,CDU,10442,96
82734241364,Campact e.V.,Campact e.V.,9897,410
21289227249,FDP,FDP,6194,689
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,5933,597
75159424764,Aktion Mensch,Aktion Mensch,5828,40
1655252804795367,Oatly,Oatly,5747,2
108824017345866,Facebook,Facebook Inc.,4980,27
540404695989874,AfD,AfD,4292,52
178362315106,European Parliament,European Parliament,3934,40
400646766650321,Blinkist,Blinks Labs GmbH,3572,80
109478215738226,Armin Laschet,CDU,2482,2
1675394899406675,Annalena Baerbock,BÜNDNIS 90/DIE GRÜNEN,2342,6
123523341045520,Die Familienunternehmer,Die Familienunternehmer,2300,39
107085727344683,Mein Schlüssel zur Welt,Bundesministerium für Bildung und Forschung,2127,6
1508446642792459,Vattenfall Deutschland,Vattenfall Deutschland,1957,20
614408642007931,Zurich,Zürich Beteiligungs AG,1952,1
126952903983246,CDU Berlin,CDU Berlin,1911,133
81386795687,CSU (Christlich-Soziale Union),CSU (Christlich-Soziale Union),1778,13
111033161266569,DeinMorgen,Die Jungen Unternehmer,1703,52
1947378708884004,Initiative Frosch,Initiative Frosch,1655,30
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,1593,46
108165514298122,Zukunft sichern,Zukunft Sichern,1588,59
47694585682,DIE LINKE,DIE LINKE,1570,20
2010920999000602,Fridays for Future Deutschland,Together for Future e.V.,1534,122
23216224900,Plan International Deutschland,Plan International Deutschland,1497,21
134137749971478,SPD Berlin,SPD Berlin,1480,16
1312721828781856,Diskutier Mit Mir,Diskutier Mit Mir e.V.,1459,6
350558562311,FDP Bayern,FDP Bayern,1454,74
20672124724,BÜNDNIS 90/DIE GRÜNEN NRW,BÜNDNIS 90/DIE GRÜNEN NRW,1424,8
1672408719723194,Deutschland3000,funk,1335,7
249296718436,IG Metall,IG Metall,1316,4
197640170649147,funk,funk,1315,6
282800387209,FDP NRW,FDP NRW,1295,51
196999950359158,FDP Berlin,FDP Berlin,1199,124
370397683457658,Deutsche Wohnen & Co Enteignen,Deutsche Wohnen & Co Enteignen,1189,4
120655374567,Ökologisch-Demokratische Partei (ÖDP),Ökologisch-Demokratische Partei (ÖDP),1141,90
116580098376181,Audible,These ads ran without a disclaimer,1133,3
376601206024823,DIE DA OBEN!,funk,1110,6
114554831934355,Tierschutzbund,Deutscher Tierschutzbund e.V.,1108,28
187394117987834,Bündnis 90/Die Grünen Mecklenburg-Vorpommern,BÜNDNIS 90/DIE GRÜNEN Mecklenburg-Vorpommern,1053,84
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,1034,53
103558289679671,Bündnis 90/Die Grünen Berlin,Die Landesgeschäftsführung von Bündnis 90/Die Grünen Berlin,1024,143
104032794633377,Mein BAföG,Bundesministerium für Bildung und Forschung,986,4
236934790401,UNO-Flüchtlingshilfe,UNO-Flüchtlingshilfe,957,10
227292860644574,Sebastian Czaja,FDP Berlin,946,178
1578640155687393,Sea-Watch,Sea-Watch,898,13
92576009043,Jens Spahn,Jens Spahn,848,86
331832984040,LichtBlick,LichtBlick,778,28
2093351790978732,Lucid: Great Ideas Visualized,These ads ran without a disclaimer,725,1
135445149965726,Kai Whittaker,Kai Whittaker,701,19
395225134413161,Volt Berlin,Volt Berlin,695,64
104342778292114,Kaspar Haller,Kaspar Haller,693,27
241036373819,Ben & Jerry's,Ben & Jerry's,681,15
156155281149864,FDP Köln,FDP Köln,658,63
170688644503,UNICEF Deutschland,UNICEF Deutschland,642,24
112981306741840,Klimastreik - Zusammen mit Fridays For Future auf die Straßen,klima-streik.org,638,3
263503200272,Welthungerhilfe,Welthungerhilfe,637,9
161273245888,Save the Children Deutschland,Save the Children Deutschland,608,67
134209407129787,Volt Deutschland,Volt Deutschland,607,54
147245511963527,DGB,Deutscher Gewerkschaftsbund (DGB),593,10
64694257920,ProSieben,ProSieben,585,6
208991275785989,Vonovia,Vonovia SE,585,62
484950398505596,IRC Deutschland,IRC Deutschland,561,11
308675340042451,Stuttgart macht's rein.,Landeshauptstadt Stuttgart ,556,12
121678260974,Initiative Neue Soziale Marktwirtschaft (INSM),Initiative Neue Soziale Marktwirtschaft (INSM),537,27
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,533,7
41509493347,Diakonie Deutschland,Diakonie Deutschland,493,4
183292338524573,Nestlé,Nestlé Deutschland,470,2
104150167868286,eine für alle - Die Studierendenbefragung,Deutsches Studentenwerk e.V.,465,3
100717801668573,Gesunde Erde - Gesunde Menschen,Stiftung Gesunde Erde Gesunde Menschen gGmbH,462,5
117534528257937,Bund für Umwelt und Naturschutz Deutschland,Bund für Umwelt und Naturschutz Deutschland,459,36
123103607735306,PRO ASYL,PRO ASYL,441,11
124651027557566,PHOENIX,phoenix,429,4
206465909483677,CDU Bonn,CDU Bonn,426,13
139470429458087,SPD BRANDENBURG,SPD BRANDENBURG,420,1
133306764192,NABU Bundesverband,NABU Bundesverband,411,50
116000986793106,Klima,Climate Labs GmbH,410,1
110976485656573,Junge Liberale JuLis,Junge Liberale,408,8
218786540044,WWF Deutschland,WWF Deutschland,401,21
103015471773198,David Maier,David Maier,400,37
123878004343494,GRÜNE Altona,Grüne Altona,393,2
12084075837,Jürgen Todenhöfer,Team Todenhöfer - Die Gerechtigkeitspartei,372,10
205311826175998,DIE LINKE. Mecklenburg-Vorpommern,DIE LINKE. Mecklenburg-Vorpommern,358,18
90035328642,PETA Deutschland,These ads ran without a disclaimer,347,4
103514875204240,Christoph Schork FDP - Bundestagskandidat,FDP Kreisverband Düsseldorf,343,17
102093952999,Reeperbahn Festival,Reeperbahn Festival,326,5
130273271119,SPD Hamburg,SPD Hamburg,323,18
105233098230457,Verena Hubertz,Verena Hubertz / SPD Bundestagskandidatin für Trier & Trier-Saarburg,316,8
118418024890466,Familienbetriebe Land und Forst e.V.,Familienbetriebe Land und Forst,312,18
202215676478081,FDP MV,FDP Mecklenburg-Vorpommern,311,58
1414345935455386,Florian Fuchs,Florian Fuchs,308,3
349452295159676,"Peter Stein, Bundestagsabgeordneter",Peter Stein,305,19
1026865247418194,Daniel Föst,Daniel Föst,303,1
104145414310,Olaf Scholz,SPD,301,3
107704830821545,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz","Senatsverwaltung für Umwelt, Verkehr und Klimaschutz",300,4
485303194814631,Deutsche Post,Deutsche Post,299,1
253592560263,Christoffel-Blindenmission (CBM),CBM Christoffel-Blindenmission Christian Blind Mission e.V.,296,9
103265228734073,Stephan Mayer 2021,CSU-Bürgerbüro,295,70
1565754943752371,Robert Farle,Robert Farle,293,19
173949587746947,dieBasis Kreisverband Karlsruhe,Kreisverband dieBasis Karlsruhe Stadt,292,4
100528568765838,Timo Schisanowski,Timo Schisanowski,292,25
139782149374162,Benjamin Strasser,Benjamin Strasser,290,12
154149027994068,ZDF,ZDF,287,4
561953460655717,Social Media Ads,Alexander Dietrich,283,43
1110204782371616,Die Moderne Landwirtschaft,Forum Moderne Landwirtschaft e.V.,283,30
134080283313500,DIE LINKE Thüringen,DIE LINKE Thüringen,280,39
101124947919410,GermanZero,Germanzero,278,51
166140796751166,Bündnis 90/Die Grünen Nürnberg,BÜNDNIS 90/DIE GRÜNEN,275,14
120479081330563,Körber-Stiftung,Körber-Stiftung,274,8
154423267921909,followfood,followfood,270,2
34193464266,Freunde fürs Leben e.V.,Freunde fürs Leben e.V.,266,5
107379674925529,Diagnose Pan-ik-demie,Langen Müller Verlag GmbH,265,12
156304484388194,DIE LINKE. Berlin,DIE LINKE. Berlin,264,10
103265132033300,Dranbleiben BW,"die wegmeister gmbh für das Ministerium für Soziales, Gesundheit und Integration Baden-Württemberg",258,8
846335975484709,The Generation Forest,The Generation Forest eG,255,1
88331883353,BÜNDNIS 90/DIE GRÜNEN Rheinland-Pfalz,Bündnis 90/Die Grünen Rheinland-Pfalz,250,7
108268845888673,Bundesministerium für Arbeit und Soziales,Bundesministerium für Arbeit und Soziales,242,7
558945014144891,Albert Weiler,Albert Weiler MdB,238,25
169367889785454,Arbeitgeberverband Gesamtmetall,Arbeitgeberverband Gesamtmetall,235,209
223829854355699,Frosch,Frosch,227,2
1609555372394092,17 Ziele,Engagement Global - Service für Entwicklungsinitiativen,224,4
248913988520756,Union Investment,Union Investment Privatfonds GmbH,223,1
