Page ID,Page Name,Disclaimer,Amount Spent (EUR),Number of Ads in Library
103355385129734,The Climate Pledge,The Climate Pledge,20323,14
78502295414,CDU,CDU,16608,29
47217143218,BÜNDNIS 90/DIE GRÜNEN,BÜNDNIS 90/DIE GRÜNEN,16067,102
82734241364,Campact e.V.,Campact e.V.,10940,321
319040328150027,Facebook Politik und Gesellschaft,Facebook Politik und Gesellschaft,9143,4
108824017345866,Facebook,Facebook Inc.,8842,27
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,5852,478
21289227249,FDP,FDP,5691,599
75159424764,Aktion Mensch,Aktion Mensch,5356,37
540404695989874,AfD,AfD,4291,45
64694257920,ProSieben,ProSieben,3792,7
1675394899406675,Annalena Baerbock,BÜNDNIS 90/DIE GRÜNEN,3203,9
47930567748,SPD,SPD,3068,86
47694585682,DIE LINKE,DIE LINKE,2453,33
107085727344683,Mein Schlüssel zur Welt,Bundesministerium für Bildung und Forschung,2371,6
400646766650321,Blinkist,Blinks Labs GmbH,2078,62
1508446642792459,Vattenfall Deutschland,Vattenfall Deutschland,2047,22
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,2012,11
20672124724,BÜNDNIS 90/DIE GRÜNEN NRW,BÜNDNIS 90/DIE GRÜNEN NRW,1979,16
2010920999000602,Fridays for Future Deutschland,Together for Future e.V.,1965,180
123523341045520,Die Familienunternehmer,Die Familienunternehmer,1500,25
108165514298122,Zukunft sichern,Zukunft Sichern,1477,59
331832984040,LichtBlick,LichtBlick,1467,28
81386795687,CSU (Christlich-Soziale Union),CSU (Christlich-Soziale Union),1453,10
23216224900,Plan International Deutschland,Plan International Deutschland,1286,18
113319324330513,Politcheck,Forum für politischen und gesellschaftlichen Informationsaustausch,1266,6
120655374567,Ökologisch-Demokratische Partei (ÖDP),Ökologisch-Demokratische Partei (ÖDP),1254,89
484950398505596,IRC Deutschland,IRC Deutschland,1243,9
350558562311,FDP Bayern,FDP Bayern,1228,66
178362315106,European Parliament,European Parliament,1221,72
154149027994068,ZDF,ZDF,1208,4
103558289679671,Bündnis 90/Die Grünen Berlin,Die Landesgeschäftsführung von Bündnis 90/Die Grünen Berlin,1203,76
116580098376181,Audible,These ads ran without a disclaimer,1187,3
104032794633377,Mein BAföG,Bundesministerium für Bildung und Forschung,1111,4
134137749971478,SPD Berlin,SPD Berlin,1109,16
1312721828781856,Diskutier Mit Mir,Diskutier Mit Mir e.V.,1080,7
376601206024823,DIE DA OBEN!,funk,1050,6
134209407129787,Volt Deutschland,Volt Deutschland,1036,37
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,1030,54
92576009043,Jens Spahn,Jens Spahn,1015,70
370397683457658,Deutsche Wohnen & Co Enteignen,Deutsche Wohnen & Co Enteignen,1007,6
236934790401,UNO-Flüchtlingshilfe,UNO-Flüchtlingshilfe,971,10
114554831934355,Tierschutzbund,Deutscher Tierschutzbund e.V.,965,27
1672408719723194,Deutschland3000,funk,914,10
205311826175998,DIE LINKE. Mecklenburg-Vorpommern,DIE LINKE. Mecklenburg-Vorpommern,864,51
126952903983246,CDU Berlin,CDU Berlin,850,114
196999950359158,FDP Berlin,FDP Berlin,790,203
170688644503,UNICEF Deutschland,UNICEF Deutschland,772,25
282800387209,FDP NRW,FDP NRW,765,35
2093351790978732,Lucid: Great Ideas Visualized,These ads ran without a disclaimer,750,1
34193464266,Freunde fürs Leben e.V.,Freunde fürs Leben e.V.,715,4
112981306741840,Klimastreik - Zusammen mit Fridays For Future auf die Straßen,klima-streik.org,695,3
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,684,36
227292860644574,Sebastian Czaja,FDP Berlin,666,190
100822712149179,Katharina Pötter,Katharina Pötter,638,12
161273245888,Save the Children Deutschland,Save the Children Deutschland,618,89
1578640155687393,Sea-Watch,Sea-Watch,553,11
100717801668573,Gesunde Erde - Gesunde Menschen,Stiftung Gesunde Erde Gesunde Menschen gGmbH,546,4
135445149965726,Kai Whittaker,Kai Whittaker,536,8
156155281149864,FDP Köln,FDP Köln,513,41
117534528257937,Bund für Umwelt und Naturschutz Deutschland,Bund für Umwelt und Naturschutz Deutschland,500,39
109478215738226,Armin Laschet,CDU,500,1
453150811428411,Mastercard,Mastercard,499,5
183292338524573,Nestlé,Nestlé Deutschland,492,2
130273271119,SPD Hamburg,SPD Hamburg,489,33
614408642007931,Zurich,Zürich Beteiligungs AG,486,1
110976485656573,Junge Liberale JuLis,Junge Liberale,470,9
1014057301965054,Thomas Heilmann,CDU Steglitz-Zehlendorf,466,4
124651027557566,PHOENIX,phoenix,465,7
161674141345516,Weltverbesserer,Die Techniker (TK),453,11
123878004343494,GRÜNE Altona,Grüne Altona,450,3
104150167868286,eine für alle - Die Studierendenbefragung,Deutsches Studentenwerk e.V.,444,3
308675340042451,Stuttgart macht's rein.,Landeshauptstadt Stuttgart ,437,10
134080283313500,DIE LINKE Thüringen,DIE LINKE Thüringen,409,30
41509493347,Diakonie Deutschland,Diakonie Deutschland,408,4
202215676478081,FDP MV,FDP Mecklenburg-Vorpommern,407,64
116000986793106,Klima,Climate Labs GmbH,402,1
103015471773198,David Maier,David Maier,400,37
395225134413161,Volt Berlin,Volt Berlin,384,24
44511549119,Konrad-Adenauer-Stiftung,Konrad-Adenauer-Stiftung,369,55
118418024890466,Familienbetriebe Land und Forst e.V.,Familienbetriebe Land und Forst,363,6
104213091452111,Ulrich Gathmann,CDU Oldenburg-Stadt,362,4
119259598130965,Bildungsstätte Anne Frank,Bildungsstätte Anne Frank,347,15
248913988520756,Union Investment,Union Investment Privatfonds GmbH,341,2
718677004826671,Deutsche Umwelthilfe,Deutsche Umwelthilfe,328,6
88331883353,BÜNDNIS 90/DIE GRÜNEN Rheinland-Pfalz,Bündnis 90/Die Grünen Rheinland-Pfalz,322,8
1110204782371616,Die Moderne Landwirtschaft,Forum Moderne Landwirtschaft e.V.,313,30
253592560263,Christoffel-Blindenmission (CBM),CBM Christoffel-Blindenmission Christian Blind Mission e.V.,302,5
154423267921909,followfood,followfood,301,2
1026865247418194,Daniel Föst,Daniel Föst,299,1
103265228734073,Stephan Mayer 2021,CSU-Bürgerbüro,299,70
100528568765838,Timo Schisanowski,Timo Schisanowski,299,19
223829854355699,Frosch,Frosch,291,2
197843980339458,Macit Karaahmetoglu,Macit Karaahmetoglu,280,25
166830066695333,Grüne Heidelberg,Bündnis 90/Die Grünen Heidelberg,279,13
485303194814631,Deutsche Post,Deutsche Post,277,1
558945014144891,Albert Weiler,Albert Weiler MdB,274,26
593476900673774,ifaw,ifaw,272,12
1565754943752371,Robert Farle,Robert Farle,271,16
187394117987834,Bündnis 90/Die Grünen Mecklenburg-Vorpommern,BÜNDNIS 90/DIE GRÜNEN Mecklenburg-Vorpommern,267,26
1609555372394092,17 Ziele,Engagement Global - Service für Entwicklungsinitiativen,256,4
263503200272,Welthungerhilfe,Welthungerhilfe,255,6
130534873659391,Greenpeace Energy,Greenpeace Energy e.G.,254,25
218786540044,WWF Deutschland,WWF Deutschland,252,8
114186703597807,VIER PFOTEN,VIER PFOTEN,250,16
143504445664134,Christian Lindner,FDP,244,2
104342778292114,Kaspar Haller,Kaspar Haller,225,16
261985647756704,AfD im EU-Parlament,AfD im EU-Parlament,221,7
102093952999,Reeperbahn Festival,These ads ran without a disclaimer,217,4
156304484388194,DIE LINKE. Berlin,DIE LINKE. Berlin,217,12
104642715278376,Julius Frilling - FDP Südliches Emsland & Lingen,Julius Johannes Frilling,216,7
158888744130107,Hubert Aiwanger Minister Bundesvors. Freie Wähler,Hubert Aiwanger,215,20
538936319946884,GermanDream,GermanDream mit Facebook-Werbegutschrift,213,27
102534893738681,Alexander Krauß MdB,Alexander Krauß MdB,213,11
120479081330563,Körber-Stiftung,Körber-Stiftung,213,2
86337829141,BÜNDNIS 90/DIE GRÜNEN Sachsen,BÜNDNIS 90/DIE GRÜNEN in Sachsen,212,1
102768571653125,Dr. Ehsan Kangarani,CDU Göttingen,212,14
101773823336428,Rüdiger Kruse,"Rüdiger Kruse, MdB",212,52
107411260903386,The Mother Nature App,The Mother Nature GmbH,211,11
560371954129652,TAG24,TAG24 NEWS Deutschland GmbH,211,13
381177051962,Grüne München,BÜNDNIS 90/DIE GRÜNEN,211,27
104228758621197,Hocker statt Höcke - Deutschland. Aber tolerant.,Rainer Opolka,209,8
189184071108491,FDP Hamburg,FDP Hamburg,208,1
1768812013390432,Kleiner Fünf,Kleiner Fünf,207,17
105233098230457,Verena Hubertz,Verena Hubertz / SPD Bundestagskandidatin für Trier & Trier-Saarburg,207,5
76866574484,SPD Niedersachsen,SPD Niedersachsen,207,10
100572773318575,Ärzte der Welt,Ärzte der Welt,206,34
1760904514159207,Bündnis 90/Die Grünen Dortmund,Bündnis 90/Die Grünen Kreisverband Dortmund,202,2
192914530744779,Stephan Weil,SPD Niedersachsen,200,8
164131966966839,FDP Schleswig-Holstein,FDP Schleswig-Holstein,191,19
561953460655717,Social Media Ads,Alexander Dietrich,188,47
100812792050185,Claudio Provenzano,SPD Garbsen,186,24
108897001501212,LGBielefeld 2021,Universität Bielefeld,179,40
108826898029,Uwe Feiler,Uwe Feiler,177,4
103514875204240,Christoph Schork FDP - Bundestagskandidat,FDP Kreisverband Düsseldorf,175,7
243128545750196,GRÜNE Düsseldorf,BÜNDNIS 90/DIE GRÜNEN,175,12
10150139727730045,CDU Hannover,CDU Hannover Stadt,173,17
128440447895402,Jeder Tag zählt e.V.,Jeder Tag zählt e.V.,171,3
110374681131307,Marcel Riethig - Mut.Macher.,Jens Martin Baumgartner,169,1
110527321228668,Stevie Evers - Bürgermeister für Bunde,Stevie Manuel Evers,168,10
258191139993,GRÜNE Bayern,GRÜNE Bayern,165,40
101124947919410,GermanZero,Germanzero,164,40
101426038525957,Annika Klose,Annika Klose,162,5
510117665830401,Hilfetelefon Gewalt gegen Frauen,BAFzA,162,1
124207927630198,WDR,WDR,160,6
1409631672620315,Markus Frohnmaier - AfD,Markus Frohnmaier - AfD,156,3
170723476273472,Grüne Kreisverband Ludwigsburg,BÜNDNIS 90/DIE GRÜNEN,156,32
207429192606075,Grüne Bremen,BÜNDNIS 90/DIE GRÜNEN,156,13
166021496808171,Annegret Kramp-Karrenbauer,Kramp-Karrenbauer,156,6
247604555352058,SPD Verden,SPD Ortsverein Verden,154,6
107268848302529,Elli - A brand of the Volkswagen Group,Volkswagen Group Charging GmbH,154,4
1248546532016733,Empirische Sozialforschung - Uni Bielefeld,Universität Bielefeld,154,34
313744767921,der Freitag,der Freitag,153,5
2188342231399828,HSI/Deutschland,HSI/Deutschland,152,8
484950398505596,IRC Deutschland,International Rescue Committee - IRC Deutschland,151,10
202891703059373,SPD Frankfurt,SPD Frankfurt am Main,151,2
101285651990166,Planted,Planted HQ gGmbH,151,12
110957681254151,Neza Yildirim,Neza Yildirim SPD,150,3
638247852865845,Karl Lauterbach,Prof. Dr. Karl Lauterbach,150,1
342458239119665,Bündnis 90/Die Grünen Reinickendorf,Bündnis 90/Die Grünen Reinickendorf,150,3
102707588547089,Sabine Buder,Dr. Sabine Buder,149,17
145553058849870,Klimahaus Bremerhaven,Klimahaus Betriebsgesellschaft mbH,149,1
