Page ID,Page Name,Disclaimer,Amount Spent (EUR)
103355385129734,The Climate Pledge,The Climate Pledge,161
82734241364,Campact e.V.,Campact e.V.,141
170403846324261,svz.de - Nachrichten aus Mecklenburg-Vorpommern,Zeitungsverlag Schwerin GmbH & Co. KG,≤100
205311826175998,DIE LINKE. Mecklenburg-Vorpommern,DIE LINKE. Mecklenburg-Vorpommern,≤100
178362315106,European Parliament,European Parliament,≤100
138984159490667,nnn.de - Nachrichten aus Rostock und Umgebung,NNN Norddeutsche Neueste Nachrichten GmbH,≤100
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,≤100
21289227249,FDP,FDP,≤100
744055308985961,CDU-Fraktion im Landtag Mecklenburg-Vorpommern,CDU Fraktion im Landtag von Mecklenburg-Vorpommern,≤100
202215676478081,FDP MV,FDP Mecklenburg-Vorpommern,≤100
2012567329069330,Michael Sack,CDU Landesverband Mecklenburg-Vorpommern,≤100
78502295414,CDU,CDU,≤100
182774075096943,Bündnis 90/Die Grünen Nordwestmecklenburg und Wismar,BÜNDNIS 90/DIE GRÜNEN,≤100
116516342039001,Freie Wähler Mecklenburg-Vorpommern,Freie Wähler Mecklenburg-Vorpommern,≤100
493734394101595,SPD-Landtagsfraktion Mecklenburg-Vorpommern,SPD-Landtagsfraktion M-V,≤100
1053646904666813,Simone Borchardt,CDU-Kreisverband Ludwigslust-Parchim,≤100
157027537691135,BÜNDNIS 90/DIE GRÜNEN Kreisverband Mecklenburgische Seenplatte,BÜNDNIS 90/DIE GRÜNEN,≤100
580401892143117,AfD-Fraktion Mecklenburg-Vorpommern,AfD-Fraktion Mecklenburg-Vorpommern,≤100
107898832590939,European Commission,European Commission,≤100
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,≤100
181332111917221,BÜNDNIS 90/Die GRÜNEN Kreisverband Schwerin,BÜNDNIS 90/DIE GRÜNEN,≤100
221735951207012,Bündnis 90/Die Grünen Kreisverband Rostock,BÜNDNIS 90/DIE GRÜNEN,≤100
513381125365479,Alternative für Deutschland Mecklenburg-Vorpommern - AfD MV,AfD Landesverband Mecklenburg-Vorpommern,≤100
108165514298122,Zukunft sichern,Zukunft Sichern,≤100
106626487721376,Amazon Europe,Amazon Europe,≤100
103754425203193,Carsten Penzlin in den Landtag,Carsten Penzlin,≤100
249296718436,IG Metall,IG Metall,≤100
23216224900,Plan International Deutschland,Plan International Deutschland,≤100
102266292068286,Wissen - Immobilien,Immobil Marketing,≤100
47217143218,BÜNDNIS 90/DIE GRÜNEN,BÜNDNIS 90/DIE GRÜNEN,≤100
123921283433,Fraktion DIE LINKE. im Bundestag,Fraktion DIE LINKE. im Bundestag,≤100
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,≤100
108655634192831,Johannes Arlt - Die 1. Wahl,Johannes Arlt,≤100
331832984040,LichtBlick,LichtBlick,≤100
540404695989874,AfD,AfD,≤100
44511549119,Konrad-Adenauer-Stiftung,Konrad-Adenauer-Stiftung,≤100
143504445664134,Christian Lindner,FDP,≤100
187222322198925,Freiparlamentarische Allianz,Freiparlamentarische Allianz,≤100
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,≤100
90035328642,PETA Deutschland,PETA Deutschland,≤100
768905426534529,Bundesregierung,Bundesregierung,≤100
145553058849870,Klimahaus Bremerhaven,Klimahaus Betriebsgesellschaft mbH,≤100
1947378708884004,Initiative Frosch,Initiative Frosch,≤100
215586348785812,Dirk Stamer,"Dirk Stamer, MdL",≤100
221735951207012,Bündnis 90/Die Grünen Kreisverband Rostock,"BÜNDNIS 90/DIE GRÜNEN, Kreisverband Rostock",≤100
380349938694731,Mentor Verlag,Mentor Verlag,≤100
349452295159676,"Peter Stein, Bundestagsabgeordneter",Peter Stein,≤100
106815194718475,DGB Region Rostock-Schwerin,DGB Region Rostock-Schwerin,≤100
319040328150027,Facebook Politik und Gesellschaft,Facebook Politik und Gesellschaft,≤100
104596211661879,Peter Fink und Robert Schnell,Robert Schnell,≤100
118776688142153,enviaM,envia Mitteldeutsche Energie AG,≤100
154149027994068,ZDF,ZDF,≤100
187394117987834,Bündnis 90/Die Grünen Mecklenburg-Vorpommern,BÜNDNIS 90/DIE GRÜNEN Mecklenburg-Vorpommern,≤100
1578640155687393,Sea-Watch,Sea-Watch,≤100
1760139930961345,Deiison,These ads ran without a disclaimer,≤100
417905399079008,The Honu Movement,Ocean Plastic Cleanup gemeinnützige GmbH,≤100
123523341045520,Die Familienunternehmer,Die Familienunternehmer,≤100
1618008748513984,Ulrike Schielke - Ziesing AfD MV,"Ulrike Schielke-Ziesing, MdB",≤100
614408642007931,Zurich,Zürich Beteiligungs AG,≤100
116335026590900,Mülltrennung wirkt,die dualen Systeme,≤100
484950398505596,IRC Deutschland,IRC Deutschland,≤100
144380008933707,SPD-Fraktion im Bundestag,SPD-Bundestagsfraktion,≤100
478399422560922,KadeFungin,DR. KADE,≤100
331085703648232,Deutscher Verkehrssicherheitsrat - DVR,Deutscher Verkehrssicherheitsrat e.V.,≤100
332923170220,ONE Deutschland,ONE Deutschland,≤100
880636395365804,Konrad Adenauer-Stiftung Mecklenburg-Vorpommern,Konrad-Adenauer-Stiftung Mecklenburg-Vorpommern,≤100
102608544969110,Posterisan,DR. KADE,≤100
102424668580172,Reem Alabali-Radovan,Reem Alabali-Radovan,≤100
107411260903386,The Mother Nature App,The Mother Nature GmbH,≤100
108268845888673,Bundesministerium für Arbeit und Soziales,Bundesministerium für Arbeit und Soziales,≤100
105582671675972,Katrin Zschau,SPD in Rostock,≤100
161674141345516,Weltverbesserer,Die Techniker (TK),≤100
1970130236397189,Christian Winter,Christian Winter,≤100
183292338524573,Nestlé,Nestlé Deutschland,≤100
462688717469499,Christian Edu,These ads ran without a disclaimer,≤100
2010920999000602,Fridays for Future Deutschland,Together for Future e.V.,≤100
261985647756704,AfD im EU-Parlament,AfD im EU-Parlament,≤100
2135010219947091,MINTmagie,Bundesministerium für Bildung und Forschung,≤100
123870597754529,Philipp Lübbert,Philipp Lübbert,≤100
114308060119379,Die Wohnungswirtschaft,GdW Bundesverband deutscher Wohnungs- und Immobilienunternehmen e.V.,≤100
217879838339082,Bundesministerium für Wirtschaft und Energie,Bundesministerium für Wirtschaft und Energie,≤100
105167424902352,Christine Klingohr,SPD Ludwigslust-Parchim,≤100
158888744130107,Hubert Aiwanger Minister Bundesvors. Freie Wähler,Hubert Aiwanger,≤100
43899732459,fritz-kola,fritz-kola,≤100
1919185338293853,AfD-Fraktion NRW,AfD-Fraktion NRW,≤100
222005461272345,AfD Hessen,AfD Hessen,≤100
561953460655717,Social Media Ads,Alexander Dietrich,≤100
1206636992847235,Dominik Kaufner,Dominik Alexander Kaufner,≤100
412708008752200,RaboDirect Deutschland,RaboDirect Deutschland,≤100
101786191818708,Stephan Bunge,Stephan Bunge,≤100
1511448562405225,Katapult - Magazin,These ads ran without a disclaimer,≤100
100232532268354,Umfrage - Soziale Konflikte,Freie Universität Berlin,≤100
141612489183275,Hans-Böckler-Stiftung,Hans-Böckler-Stiftung,≤100
102633274675470,Michael Meister Landtagskandidat Rostock,Michael Meister,≤100
64694257920,ProSieben,ProSieben,≤100
303043247017496,Markus Buchheit,Markus Buchheit,≤100
103919417972272,Unabhängiger Beauftragter für Fragen des sexuellen Kindesmissbrauchs,Unabhängiger Beauftragter für Fragen des sexuellen Kindesmissbrauchs,≤100
2221049534807793,Bergener Freie Wähler,Matthies Knuth,≤100
402676276859179,Luis Alberto Mite Solorzano,These ads ran without a disclaimer,≤100
