Page ID,Page Name,Disclaimer,Amount Spent (EUR),Number of Ads in Library
103355385129734,The Climate Pledge,The Climate Pledge,11844,8
82734241364,Campact e.V.,Campact e.V.,6244,620
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,4459,513
484950398505596,IRC Deutschland,IRC Deutschland,2221,12
170688644503,UNICEF Deutschland,UNICEF Deutschland,2038,39
106626487721376,Amazon Europe,Amazon Europe,1417,6
1762360844053566,RECUP,RECUP,1275,64
63415881040,Aktion Deutschland Hilft,Aktion Deutschland Hilft,1205,17
453150811428411,Mastercard,Mastercard,1157,8
123921283433,Fraktion DIE LINKE. im Bundestag,Fraktion DIE LINKE. im Bundestag,1146,52
23216224900,Plan International Deutschland,Plan International Deutschland,1067,17
1947378708884004,Initiative Frosch,Initiative Frosch,1061,28
398230730613935,PlusDental,These ads ran without a disclaimer,1029,2
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,1022,97
170402506329517,AY YILDIZ,AY YILDIZ,1012,4
178362315106,European Parliament,European Parliament,1012,6
331832984040,LichtBlick,LichtBlick,962,48
112369170621210,Deutschland spricht über 5G,Dialoginitiative "Deutschland spricht über 5G",880,2
369567809754486,Open Society Roma Initiatives,the Open Society Foundations,798,123
108268845888673,Bundesministerium für Arbeit und Soziales,Bundesministerium für Arbeit und Soziales,752,9
248913988520756,Union Investment,Union Investment Privatfonds GmbH,618,1
116580098376181,Audible,These ads ran without a disclaimer,595,1
1578640155687393,Sea-Watch,Sea-Watch,535,11
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,513,16
540404695989874,AfD,AfD,503,22
102608544969110,Posterisan,DR. KADE,463,21
490874321062716,Berlin Partner für Wirtschaft und Technologie,Berlin Partner für Wirtschaft und Technologie,453,30
107898832590939,European Commission,European Commission,406,2
116000986793106,Klima,Climate Labs GmbH,391,2
90035328642,PETA Deutschland,PETA Deutschland,383,29
161273245888,Save the Children Deutschland,Save the Children Deutschland,373,25
614408642007931,Zurich,Zürich Beteiligungs AG,361,8
1790920000965539,CDU CSU Europa,CDU/CSU-Gruppe in der EVP-Fraktion im Europäischen Parlament,346,31
2188342231399828,HSI/Deutschland,HSI/Deutschland,346,17
116335026590900,Mülltrennung wirkt,die dualen Systeme,342,55
106441894501599,Zukunft prägen - Lehrer/-in werden,Bayerisches Staatsministerium für Unterricht und Kultus,339,16
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,319,40
313744767921,der Freitag,der Freitag,315,17
147245511963527,DGB,Deutscher Gewerkschaftsbund (DGB),313,8
1110204782371616,Die Moderne Landwirtschaft,Forum Moderne Landwirtschaft e.V.,308,57
154423267921909,followfood,followfood,294,1
2012567329069330,Michael Sack,CDU Landesverband Mecklenburg-Vorpommern,281,16
116544291761495,Kindernothilfe E.V.,Kindernothilfe E.V.,261,85
