Page ID,Page Name,Disclaimer,Amount Spent (EUR)
103355385129734,The Climate Pledge,The Climate Pledge,611
490874321062716,Berlin Partner für Wirtschaft und Technologie,Berlin Partner für Wirtschaft und Technologie,481
1762360844053566,RECUP,RECUP,469
63415881040,Aktion Deutschland Hilft,Aktion Deutschland Hilft,345
82734241364,Campact e.V.,Campact e.V.,337
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,280
484950398505596,IRC Deutschland,IRC Deutschland,234
540404695989874,AfD,AfD,178
100432425468007,Fahrrad_Berlin,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz",175
319040328150027,Facebook Politik und Gesellschaft,Facebook Politik und Gesellschaft,169
100975935361774,Wissensstadt Berlin 2021,Kulturprojekte Berlin GmbH,167
170688644503,UNICEF Deutschland,UNICEF Deutschland,148
1508446642792459,Vattenfall Deutschland,Vattenfall Deutschland,104
227292860644574,Sebastian Czaja,FDP Berlin,103
196999950359158,FDP Berlin,FDP Berlin,103
765844936882239,Berliner Stadtwerke,Berliner Stadtwerke,≤100
156304484388194,DIE LINKE. Berlin,DIE LINKE. Berlin,≤100
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,≤100
123921283433,Fraktion DIE LINKE. im Bundestag,Fraktion DIE LINKE. im Bundestag,≤100
1578640155687393,Sea-Watch,Sea-Watch,≤100
248913988520756,Union Investment,Union Investment Privatfonds GmbH,≤100
44511549119,Konrad-Adenauer-Stiftung,Konrad-Adenauer-Stiftung,≤100
170402506329517,AY YILDIZ,AY YILDIZ,≤100
453150811428411,Mastercard,Mastercard,≤100
23216224900,Plan International Deutschland,Plan International Deutschland,≤100
106626487721376,Amazon Europe,Amazon Europe,≤100
2061551714066701,Rise and Shine Cinema,Rise and Shine Cinema,≤100
369567809754486,Open Society Roma Initiatives,the Open Society Foundations,≤100
108268845888673,Bundesministerium für Arbeit und Soziales,Bundesministerium für Arbeit und Soziales,≤100
331832984040,LichtBlick,LichtBlick,≤100
178362315106,European Parliament,European Parliament,≤100
1887652788003077,Neue Wege für Berlin,Neue Wege für Berlin e.V.,≤100
137267732953826,Berliner Zeitung,Berliner Verlag GmbH,≤100
132505256799678,Linksfraktion Berlin,Linksfraktion Berlin,≤100
101931781978977,Martin Sattelkau,Martin Sattelkau,≤100
942949079130982,Dr. Jan-Marco Luczak MdB,Jan-Marco Luczak,≤100
144380008933707,SPD-Fraktion im Bundestag,SPD-Bundestagsfraktion,≤100
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,≤100
116000986793106,Klima,Climate Labs GmbH,≤100
101285651990166,Planted,Planted HQ gGmbH,≤100
154423267921909,followfood,followfood,≤100
161674141345516,Weltverbesserer,Die Techniker (TK),≤100
116335026590900,Mülltrennung wirkt,die dualen Systeme,≤100
134137749971478,SPD Berlin,SPD Berlin,≤100
134483979119,Rosa-Luxemburg-Stiftung,Rosa-Luxemburg-Stiftung,≤100
107898832590939,European Commission,European Commission,≤100
126952903983246,CDU Berlin,CDU Berlin,≤100
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,≤100
110801190816357,Michael Biel,Michael Biel,≤100
380349938694731,Mentor Verlag,Mentor Verlag,≤100
321028698306139,Björn Wohlert,Björn Wohlert,≤100
102608544969110,Posterisan,DR. KADE,≤100
2188342231399828,HSI/Deutschland,HSI/Deutschland,≤100
313744767921,der Freitag,der Freitag,≤100
90035328642,PETA Deutschland,PETA Deutschland,≤100
103558289679671,Bündnis 90/Die Grünen Berlin,Die Landesgeschäftsführung von Bündnis 90/Die Grünen Berlin,≤100
538936319946884,GermanDream,GermanDream mit Facebook-Werbegutschrift,≤100
614408642007931,Zurich,Zürich Beteiligungs AG,≤100
104970081393920,FAKTUlind,DR. KADE,≤100
1982314815387746,EYD,Humanitarian Clothing GmbH,≤100
161273245888,Save the Children Deutschland,Save the Children Deutschland,≤100
116099500257193,Wiebke Neumann,Wiebke Neumann,≤100
130039690359915,Aktionsgemeinschaft Solidarische Welt,Aktionsgemeinschaft Solidarische Welt,≤100
