Page ID,Page Name,Disclaimer,Amount Spent (EUR)
63415881040,Aktion Deutschland Hilft,Aktion Deutschland Hilft,767
103355385129734,The Climate Pledge,The Climate Pledge,651
82734241364,Campact e.V.,Campact e.V.,552
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,377
453150811428411,Mastercard,Mastercard,141
540404695989874,AfD,AfD,132
248913988520756,Union Investment,Union Investment Privatfonds GmbH,125
44511549119,Konrad-Adenauer-Stiftung,Konrad-Adenauer-Stiftung,116
106626487721376,Amazon Europe,Amazon Europe,102
484950398505596,IRC Deutschland,IRC Deutschland,≤100
123921283433,Fraktion DIE LINKE. im Bundestag,Fraktion DIE LINKE. im Bundestag,≤100
170688644503,UNICEF Deutschland,UNICEF Deutschland,≤100
178362315106,European Parliament,European Parliament,≤100
331832984040,LichtBlick,LichtBlick,≤100
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,≤100
369567809754486,Open Society Roma Initiatives,the Open Society Foundations,≤100
23216224900,Plan International Deutschland,Plan International Deutschland,≤100
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,≤100
108268845888673,Bundesministerium für Arbeit und Soziales,Bundesministerium für Arbeit und Soziales,≤100
170402506329517,AY YILDIZ,AY YILDIZ,≤100
319040328150027,Facebook Politik und Gesellschaft,Facebook Politik und Gesellschaft,≤100
116335026590900,Mülltrennung wirkt,die dualen Systeme,≤100
144380008933707,SPD-Fraktion im Bundestag,SPD-Bundestagsfraktion,≤100
161674141345516,Weltverbesserer,Die Techniker (TK),≤100
103015471773198,David Maier,David Maier,≤100
614408642007931,Zurich,Zürich Beteiligungs AG,≤100
162707793881819,AfD Rheinland-Pfalz,AfD Rheinland-Pfalz,≤100
107898832590939,European Commission,European Commission,≤100
102608544969110,Posterisan,DR. KADE,≤100
21289227249,FDP,FDP,≤100
1110204782371616,Die Moderne Landwirtschaft,Forum Moderne Landwirtschaft e.V.,≤100
1578640155687393,Sea-Watch,Sea-Watch,≤100
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,≤100
90035328642,PETA Deutschland,PETA Deutschland,≤100
100987318508617,Matthias Mieves,Matthias Mieves,≤100
2188342231399828,HSI/Deutschland,HSI/Deutschland,≤100
116000986793106,Klima,Climate Labs GmbH,≤100
2135010219947091,MINTmagie,Bundesministerium für Bildung und Forschung,≤100
478399422560922,KadeFungin,DR. KADE,≤100
11309713071,Gates Foundation,Essence,≤100
116544291761495,Kindernothilfe E.V.,Kindernothilfe E.V.,≤100
1947378708884004,Initiative Frosch,Initiative Frosch,≤100
161273245888,Save the Children Deutschland,Save the Children Deutschland,≤100
614408642007931,Zurich,Zürich Beteiligungs AG,≤100
104970081393920,FAKTUlind,DR. KADE,≤100
1790920000965539,CDU CSU Europa,CDU/CSU-Gruppe in der EVP-Fraktion im Europäischen Parlament,≤100
498082906898583,Spotify,Spotify,≤100
412708008752200,RaboDirect Deutschland,RaboDirect Deutschland,≤100
538936319946884,GermanDream,GermanDream mit Facebook-Werbegutschrift,≤100
101285651990166,Planted,Planted HQ gGmbH,≤100
313744767921,der Freitag,der Freitag,≤100
1982314815387746,EYD,Humanitarian Clothing GmbH,≤100
108550857143852,Environmental Justice Foundation Deutschland,Environmental Justice Foundation Charitable Trust Deutschland gGmbH,≤100
380349938694731,Mentor Verlag,Mentor Verlag,≤100
1609555372394092,17 Ziele,Engagement Global - Service für Entwicklungsinitiativen,≤100
334720923925926,Dieter Homburg,Fachzentrum Finanzen,≤100
109573920927141,Ichwillfair,Initiative für nachhaltige Agrarlieferketten,≤100
110176884632141,Stefan B. Mies,Stefan Bernhard Mies,≤100
