Page ID,Page Name,Disclaimer,Amount Spent (EUR)
103355385129734,The Climate Pledge,The Climate Pledge,1910
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,811
82734241364,Campact e.V.,Campact e.V.,729
170688644503,UNICEF Deutschland,UNICEF Deutschland,387
106441894501599,Zukunft prägen - Lehrer/-in werden,Bayerisches Staatsministerium für Unterricht und Kultus,343
484950398505596,IRC Deutschland,IRC Deutschland,270
63415881040,Aktion Deutschland Hilft,Aktion Deutschland Hilft,259
1762360844053566,RECUP,RECUP,252
106626487721376,Amazon Europe,Amazon Europe,201
338599714529,CSU Bayreuth-Stadt,CSU-Kreisverband Bayreuth-Stadt,186
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,166
1947378708884004,Initiative Frosch,Initiative Frosch,164
112369170621210,Deutschland spricht über 5G,Dialoginitiative "Deutschland spricht über 5G",160
178362315106,European Parliament,European Parliament,147
23216224900,Plan International Deutschland,Plan International Deutschland,139
331832984040,LichtBlick,LichtBlick,133
123921283433,Fraktion DIE LINKE. im Bundestag,Fraktion DIE LINKE. im Bundestag,130
453150811428411,Mastercard,Mastercard,126
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,123
248913988520756,Union Investment,Union Investment Privatfonds GmbH,≤100
1299185570141113,"Stephan Pilsinger, MdB",Stephan Nikolaus Pilsinger,≤100
768905426534529,Bundesregierung,Bundesregierung,≤100
1578640155687393,Sea-Watch,Sea-Watch,≤100
100755981968185,Seija Knorr-Köning,Seija Knorr-Köning,≤100
276040002549416,FREIE WÄHLER Bayern,Freie Wähler Bayern,≤100
90035328642,PETA Deutschland,PETA Deutschland,≤100
116000986793106,Klima,Climate Labs GmbH,≤100
108268845888673,Bundesministerium für Arbeit und Soziales,Bundesministerium für Arbeit und Soziales,≤100
107898832590939,European Commission,European Commission,≤100
2188342231399828,HSI/Deutschland,HSI/Deutschland,≤100
161273245888,Save the Children Deutschland,Save the Children Deutschland,≤100
412708008752200,RaboDirect Deutschland,RaboDirect Deutschland,≤100
369567809754486,Open Society Roma Initiatives,the Open Society Foundations,≤100
614408642007931,Zurich,Zürich Beteiligungs AG,≤100
116335026590900,Mülltrennung wirkt,die dualen Systeme,≤100
102608544969110,Posterisan,DR. KADE,≤100
154149027994068,ZDF,ZDF,≤100
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,≤100
156733414463449,SAUBER ENERGIE,SE SAUBER ENERGIE GmbH & Co. KG,≤100
540404695989874,AfD,AfD,≤100
116544291761495,Kindernothilfe E.V.,Kindernothilfe E.V.,≤100
154423267921909,followfood,followfood,≤100
1110204782371616,Die Moderne Landwirtschaft,Forum Moderne Landwirtschaft e.V.,≤100
498082906898583,Spotify,Spotify,≤100
158888744130107,Hubert Aiwanger Minister Bundesvors. Freie Wähler,Hubert Aiwanger,≤100
161674141345516,Weltverbesserer,Die Techniker (TK),≤100
165629350137468,Schaebens,Schaebens,≤100
380349938694731,Mentor Verlag,Mentor Verlag,≤100
1790920000965539,CDU CSU Europa,CDU/CSU-Gruppe in der EVP-Fraktion im Europäischen Parlament,≤100
2319126475013199,Zukunftsdialog,DGB Bundesvorstand,≤100
1982314815387746,EYD,Humanitarian Clothing GmbH,≤100
2364034560297457,Christian Doleschal,Christian Doleschal,≤100
1609555372394092,17 Ziele,Engagement Global - Service für Entwicklungsinitiativen,≤100
383045615057842,Thomas Dehler Stiftung,Sebastian Zajonz,≤100
115908038555670,Florian Post,Florian Post MdB,≤100
11309713071,Gates Foundation,Essence,≤100
44511549119,Konrad-Adenauer-Stiftung,Konrad-Adenauer-Stiftung,≤100
109233079118502,vbw – Die bayerische Wirtschaft,vbw – Die bayerische Wirtschaft,≤100
614408642007931,Zurich,Zürich Beteiligungs AG,≤100
115669579800284,Kristine Lütke- FDP,Kristine Lütke,≤100
128440447895402,Jeder Tag zählt e.V.,Jeder Tag zählt e.V.,≤100
108550857143852,Environmental Justice Foundation Deutschland,Environmental Justice Foundation Charitable Trust Deutschland gGmbH,≤100
417905399079008,The Honu Movement,Ocean Plastic Cleanup gemeinnützige GmbH,≤100
109573920927141,Ichwillfair,Initiative für nachhaltige Agrarlieferketten,≤100
334720923925926,Dieter Homburg,Fachzentrum Finanzen,≤100
145944615464920,Polarstern Energie,Polarstern Energie,≤100
503345659690341,hsp,hsp - Die Fundraiser,≤100
170402506329517,AY YILDIZ,AY YILDIZ,≤100
190633894286732,Diakonie Katastrophenhilfe,Diakonie Katastrophenhilfe,≤100
133306764192,NABU Bundesverband,NABU Bundesverband,≤100
101285651990166,Planted,Planted HQ gGmbH,≤100
538936319946884,GermanDream,GermanDream mit Facebook-Werbegutschrift,≤100
147245511963527,DGB,Deutscher Gewerkschaftsbund (DGB),≤100
236934790401,UNO-Flüchtlingshilfe,UNO-Flüchtlingshilfe,≤100
127143338110,missio,missio,≤100
169367889785454,Arbeitgeberverband Gesamtmetall,Arbeitgeberverband Gesamtmetall,≤100
253592560263,Christoffel-Blindenmission (CBM),CBM Christoffel-Blindenmission Christian Blind Mission e.V.,≤100
921326477983554,Verband der Chemischen Industrie e.V.,Verband der Chemischen Industrie,≤100
121678260974,Initiative Neue Soziale Marktwirtschaft (INSM),Initiative Neue Soziale Marktwirtschaft (INSM),≤100
99489241160,Lisa Badum,Lisa Badum MdB für Bündnis 90/Die Grünen,≤100
107411260903386,The Mother Nature App,The Mother Nature GmbH,≤100
249601011844044,Volker Ullrich,Volker Ullrich,≤100
