Page ID,Page Name,Disclaimer,Amount Spent (EUR)
107898832590939,European Commission,European Commission,428
1762360844053566,RECUP,RECUP,297
856337431156538,TIMEPARTNER,TimePartner Personalmanagement GmbH,231
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,213
64694257920,ProSieben,ProSieben,≤100
1427901547344758,TIMEPARTNER,TimePartner Personalmanagement GmbH,≤100
1508446642792459,Vattenfall Deutschland,Vattenfall Deutschland,≤100
82734241364,Campact e.V.,Campact e.V.,≤100
484950398505596,IRC Deutschland,IRC Deutschland,≤100
170688644503,UNICEF Deutschland,UNICEF Deutschland,≤100
78502295414,CDU,CDU,≤100
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,≤100
1578640155687393,Sea-Watch,Sea-Watch,≤100
23216224900,Plan International Deutschland,Plan International Deutschland,≤100
178362315106,European Parliament,European Parliament,≤100
106626487721376,Amazon Europe,Amazon Europe,≤100
12084075837,Jürgen Todenhöfer,Team Todenhöfer - Die Gerechtigkeitspartei,≤100
183292338524573,Nestlé,Nestlé Deutschland,≤100
768905426534529,Bundesregierung,Bundesregierung,≤100
601163706652420,Niels Annen,SPD Eimsbüttel,≤100
331832984040,LichtBlick,LichtBlick,≤100
190784743602,CDU/CSU-Bundestagsfraktion,CDU/CSU-Bundestagsfraktion,≤100
161273245888,Save the Children Deutschland,Save the Children Deutschland,≤100
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,≤100
154423267921909,followfood,followfood,≤100
478399422560922,KadeFungin,DR. KADE,≤100
1947378708884004,Initiative Frosch,Initiative Frosch,≤100
1982314815387746,EYD,Humanitarian Clothing GmbH,≤100
123878004343494,GRÜNE Altona,Grüne Altona,≤100
123921283433,Fraktion DIE LINKE. im Bundestag,Fraktion DIE LINKE. im Bundestag,≤100
380349938694731,Mentor Verlag,Mentor Verlag,≤100
164355333623231,The Left,GUE/NGL,≤100
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,≤100
369567809754486,Open Society Roma Initiatives,the Open Society Foundations,≤100
21289227249,FDP,FDP,≤100
161674141345516,Weltverbesserer,Die Techniker (TK),≤100
350375105088695,DPD Deutschland,DPD Deutschland GmbH,≤100
236934790401,UNO-Flüchtlingshilfe,UNO-Flüchtlingshilfe,≤100
417905399079008,The Honu Movement,Ocean Plastic Cleanup gemeinnützige GmbH,≤100
90035328642,PETA Deutschland,PETA Deutschland,≤100
178872845468327,Metin Hakverdi,Metin Hakverdi,≤100
614408642007931,Zurich,Zürich Beteiligungs AG,≤100
2188342231399828,HSI/Deutschland,HSI/Deutschland,≤100
218786540044,WWF Deutschland,WWF Deutschland,≤100
107411260903386,The Mother Nature App,The Mother Nature GmbH,≤100
412708008752200,RaboDirect Deutschland,RaboDirect Deutschland,≤100
44511549119,Konrad-Adenauer-Stiftung,Konrad-Adenauer-Stiftung,≤100
1110204782371616,Die Moderne Landwirtschaft,Forum Moderne Landwirtschaft e.V.,≤100
144380008933707,SPD-Fraktion im Bundestag,SPD-Bundestagsfraktion,≤100
503345659690341,hsp,hsp - Die Fundraiser,≤100
140889782312,Friedrich-Naumann-Stiftung für die Freiheit,Friedrich-Naumann-Stiftung für die Freiheit,≤100
174237545967506,SPD Neu Wulmstorf,SPD Ortsverein Neu Wulmstorf,≤100
116335026590900,Mülltrennung wirkt,die dualen Systeme,≤100
538936319946884,GermanDream,GermanDream mit Facebook-Werbegutschrift,≤100
102608544969110,Posterisan,DR. KADE,≤100
921326477983554,Verband der Chemischen Industrie e.V.,Verband der Chemischen Industrie,≤100
540404695989874,AfD,AfD,≤100
45872374946,GREENPEACE MAGAZIN,GREENPEACE MAGAZIN,≤100
137267732953826,Berliner Zeitung,Berliner Verlag GmbH,≤100
192173427494417,"WOLF Heizung, Klima, Lüftung",WOLF GmbH,≤100
1745982485667400,Guido Reil,Guido Reil,≤100
104970081393920,FAKTUlind,DR. KADE,≤100
143034515745865,SEAT,SEAT Deutschland,≤100
614408642007931,Zurich,Zürich Beteiligungs AG,≤100
100572773318575,Ärzte der Welt,Ärzte der Welt,≤100
128440447895402,Jeder Tag zählt e.V.,Jeder Tag zählt e.V.,≤100
197647650755276,Diakonie Schleswig-Holstein,Diakonie Schleswig-Holstein,≤100
114554831934355,Tierschutzbund,Deutscher Tierschutzbund e.V.,≤100
149871337782,Piratenpartei,Piratenpartei Deutschland,≤100
103844641725084,Team Todenhöfer Hamburg,Team Todenhöfer Landesverband Hamburg,≤100
11309713071,Gates Foundation,Essence,≤100
100653425499305,Gleichbehandeln,Ärzte der Welt e.V.,≤100
313744767921,der Freitag,der Freitag,≤100
101285651990166,Planted,Planted HQ gGmbH,≤100
429601160521937,HUMAN BLOOD,HUMAN BLOOD,≤100
109573920927141,Ichwillfair,Initiative für nachhaltige Agrarlieferketten,≤100
130039690359915,Aktionsgemeinschaft Solidarische Welt,Aktionsgemeinschaft Solidarische Welt,≤100
443522133126069,AfD-Fraktion Bezirk Eimsbüttel,AfD-Fraktion Bezirk Eimsbüttel,≤100
2135010219947091,MINTmagie,Bundesministerium für Bildung und Forschung,≤100
117534528257937,Bund für Umwelt und Naturschutz Deutschland,Bund für Umwelt und Naturschutz Deutschland,≤100
144056328943269,Vaillant,Vaillant Deutschland,≤100
2061551714066701,Rise and Shine Cinema,Rise and Shine Cinema,≤100
331085703648232,Deutscher Verkehrssicherheitsrat - DVR,Deutscher Verkehrssicherheitsrat e.V.,≤100
120479081330563,Körber-Stiftung,Körber-Stiftung,≤100
448585188519271,Moritz Körner,Moritz Heimo Körner,≤100
344556287396,Heyne Verlag,Penguin Random House Verlagsgruppe GmbH,≤100
127143338110,missio,missio,≤100
108183245874441,Bundeskunsthalle,Bundeskunsthalle,≤100
102266292068286,Wissen - Immobilien,Immobil Marketing,≤100
175044368727,FLYERALARM,Flyeralarm,≤100
1077260675704647,Wohnglück,Impleco GmbH,≤100
102898544642459,ThePioneer,Media Pioneer Publishing AG,≤100
1855211144766647,Asylhelper by migrando,Graske Rechtsanwälte,≤100
718677004826671,Deutsche Umwelthilfe,Deutsche Umwelthilfe,≤100
152202681578053,Tobias Handtke,SPD Ortsverein Neu Wulmstorf,≤100
332923170220,ONE Deutschland,ONE Deutschland,≤100
108268845888673,Bundesministerium für Arbeit und Soziales,Bundesministerium für Arbeit und Soziales,≤100
471807086286893,SPD Lokstedt,SPD Lokstedt,≤100
334720923925926,Dieter Homburg,Fachzentrum Finanzen,≤100
1119942894694068,Hamburger Hilfskonvoi,Christian Großeholz,≤100
161249658045,Green City e.V.,Green City e.V.,≤100
104880689592179,Bund der Steuerzahler Hamburg,Sascha Mummenhoff,≤100
289585354514243,EDITION F,EDITION F,≤100
581244975375929,AWO Region Hannover e.V.,AWO Region Hannover,≤100
1090037057749358,Stefan Weber MdL,Stefan Weber,≤100
47694585682,DIE LINKE,DIE LINKE,≤100
398641690243628,Jutta Paulus,Jutta Paulus,≤100
108508887281810,ZusammenZukunft,Gemeinnützige Hertie-Stiftung,≤100
