Page ID,Page Name,Disclaimer,Amount Spent (EUR)
331832984040,LichtBlick,LichtBlick,305
453150811428411,Mastercard,Mastercard,222
103355385129734,The Climate Pledge,The Climate Pledge,201
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,201
258172067920,Sächsische.de,Sächsische.de,166
194997973937131,LinkedIn,LinkedIn Germany GmbH,131
678621418886428,Tag der Deutschen Einheit,Staatskanzlei und Ministerium für Kultur Sachsen-Anhalt,127
152033178165965,Deutsche Bahn Personenverkehr,Deutsche Bahn Personenverkehr,≤100
375109771472,Freie Presse,Freie Presse,≤100
82734241364,Campact e.V.,Campact e.V.,≤100
178362315106,European Parliament,European Parliament,≤100
107085727344683,Mein Schlüssel zur Welt,Bundesministerium für Bildung und Forschung,≤100
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,≤100
241036373819,Ben & Jerry's,Ben & Jerry's,≤100
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,≤100
23216224900,Plan International Deutschland,Plan International Deutschland,≤100
614408642007931,Zurich,Zürich Beteiligungs AG,≤100
706758859393635,AfD Fraktion Sachsen,AfD Fraktion Sachsen,≤100
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,≤100
208991275785989,Vonovia,Vonovia SE,≤100
449196900156,Volvo Car Deutschland,Volvo Car Germany GmbH,≤100
161273245888,Save the Children Deutschland,Save the Children Deutschland,≤100
248913988520756,Union Investment,Union Investment Privatfonds GmbH,≤100
673016973124232,Trabaja en el extranjero,These ads ran without a disclaimer,≤100
484950398505596,IRC Deutschland,IRC Deutschland,≤100
478399422560922,KadeFungin,DR. KADE,≤100
1312721828781856,Diskutier Mit Mir,Diskutier Mit Mir e.V.,≤100
101489391295829,Sachsen Digital Consulting,Gunter Matthias Hundt,≤100
154423267921909,followfood,followfood,≤100
106318730898898,Die Sächsische Staatsministerin für Kultur und Tourismus - SMKT Sachsen,"Sächsisches Staatsministerium für Wissenschaft, Kultur und Tourismus",≤100
498082906898583,Spotify,Spotify,≤100
141612489183275,Hans-Böckler-Stiftung,Hans-Böckler-Stiftung,≤100
1110204782371616,Die Moderne Landwirtschaft,Forum Moderne Landwirtschaft e.V.,≤100
1515732335370526,AfD-Fraktion Dresden,AfD-Fraktion im Stadtrat der Landeshauptstadt Dresden,≤100
170877249760528,BUND Sachsen,BUND Sachsen,≤100
120479081330563,Körber-Stiftung,Körber-Stiftung,≤100
1508446642792459,Vattenfall Deutschland,Vattenfall Deutschland,≤100
201710366528032,Umweltinstitut München e.V.,Umweltinstitut München e.V.,≤100
116000986793106,Klima,Climate Labs GmbH,≤100
283742725154417,Interactive Media Foundation,Interactive Media Foundation gGmbH,≤100
100717801668573,Gesunde Erde - Gesunde Menschen,Stiftung Gesunde Erde Gesunde Menschen gGmbH,≤100
107411260903386,The Mother Nature App,The Mother Nature GmbH,≤100
593476900673774,ifaw,ifaw,≤100
130534873659391,Green Planet Energy,Green Planet Energy eG,≤100
261985647756704,AfD im EU-Parlament,AfD im EU-Parlament,≤100
161674141345516,Weltverbesserer,Die Techniker (TK),≤100
1745982485667400,Guido Reil,Guido Reil,≤100
170688644503,UNICEF Deutschland,UNICEF Deutschland,≤100
116335026590900,Mülltrennung wirkt,die dualen Systeme,≤100
540404695989874,AfD,AfD,≤100
107662457492623,Stiftung Bürger für Bürger,Stiftung Bürger für Bürger,≤100
331085703648232,Deutscher Verkehrssicherheitsrat - DVR,Deutscher Verkehrssicherheitsrat e.V.,≤100
314610442075420,TeamClimate,TeamClimate,≤100
846335975484709,The Generation Forest,The Generation Forest eG,≤100
217879838339082,Bundesministerium für Wirtschaft und Energie,Bundesministerium für Wirtschaft und Energie,≤100
110325972343711,Bundesstiftung zur Aufarbeitung der SED-Diktatur,Bundesstiftung zur Aufarbeitung der SED-Diktatur,≤100
303043247017496,Markus Buchheit,Markus Buchheit,≤100
378744178892712,Büro Mitteldeutschland der Friedrich-Naumann-Stiftung für die Freiheit,Friedrich-Naumann-Stiftung,≤100
263503200272,Welthungerhilfe,Welthungerhilfe,≤100
718677004826671,Deutsche Umwelthilfe,Deutsche Umwelthilfe,≤100
165629350137468,Schaebens,Schaebens,≤100
