Page ID,Page Name,Disclaimer,Amount Spent (EUR)
103355385129734,The Climate Pledge,The Climate Pledge,942
82734241364,Campact e.V.,Campact e.V.,880
21289227249,FDP,FDP,632
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,594
178362315106,European Parliament,European Parliament,521
108824017345866,Facebook,Facebook Inc.,503
78502295414,CDU,CDU,370
107898832590939,European Commission,European Commission,232
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,174
170688644503,UNICEF Deutschland,UNICEF Deutschland,154
540404695989874,AfD,AfD,142
108165514298122,Zukunft sichern,Zukunft Sichern,130
106626487721376,Amazon Europe,Amazon Europe,123
23216224900,Plan International Deutschland,Plan International Deutschland,119
134209407129787,Volt Deutschland,Volt Deutschland,115
47217143218,BÜNDNIS 90/DIE GRÜNEN,BÜNDNIS 90/DIE GRÜNEN,≤100
453150811428411,Mastercard,Mastercard,≤100
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,≤100
331832984040,LichtBlick,LichtBlick,≤100
196803203676047,Bündnis 90/Die Grünen Kassel,BÜNDNIS 90/DIE GRÜNEN,≤100
208957479133451,Bündnis 90/ Die Grünen Waldeck-Frankenberg,BÜNDNIS 90/DIE GRÜNEN,≤100
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,≤100
123523341045520,Die Familienunternehmer,Die Familienunternehmer,≤100
564616706926430,Bündnis 90/Die Grünen Darmstadt,BÜNDNIS 90/DIE GRÜNEN,≤100
90035328642,PETA Deutschland,PETA Deutschland,≤100
484950398505596,IRC Deutschland,IRC Deutschland,≤100
953896467968228,Grüne Main-Kinzig,BÜNDNIS 90/DIE GRÜNEN,≤100
143504445664134,Christian Lindner,FDP,≤100
120655374567,Ökologisch-Demokratische Partei (ÖDP),Ökologisch-Demokratische Partei (ÖDP),≤100
1947378708884004,Initiative Frosch,Initiative Frosch,≤100
141233182633803,SPD Wiesbaden,SPD Wiesbaden,≤100
1566424690272923,Volker Wissing,FDP,≤100
1942497819398764,"Martin Hohmann, MdB",Martin Hohmann,≤100
109436900914743,Michael Götz-Pijl - Die PARTEI,Michael Götz-Pijl,≤100
380349938694731,Mentor Verlag,Mentor Verlag,≤100
1518748335064476,Die Grünen Wiesbaden,BÜNDNIS 90/DIE GRÜNEN,≤100
478399422560922,KadeFungin,DR. KADE,≤100
320516418295559,Grüne Bergstraße,BÜNDNIS 90/DIE GRÜNEN,≤100
104097091570809,SPD Heppenheim,SPD Ortsverein Heppenheim,≤100
256463221054866,EuroNatur,EuroNatur - Stiftung Europäisches Naturerbe,≤100
222005461272345,AfD Hessen,AfD Hessen,≤100
47930567748,SPD,SPD,≤100
409561472408666,Andrea Lindholz,Konstantin Johannes Knopp,≤100
161273245888,Save the Children Deutschland,Save the Children Deutschland,≤100
154423267921909,followfood,followfood,≤100
183292338524573,Nestlé,Nestlé Deutschland,≤100
1518748335064476,Die Grünen Wiesbaden,Bündnis 90/DIE GRÜNEN Wiesbaden,≤100
357565717909863,conny.legal,wenigermiete.de,≤100
1491699237825651,CDU Maintal,CDU Maintal,≤100
108190344824359,Anna-Maria Bischof,CDU Schwalm-Eder,≤100
477942969211245,Engin Eroglu,"Renew Europe Group, European Parliament",≤100
144380008933707,SPD-Fraktion im Bundestag,SPD-Bundestagsfraktion,≤100
417905399079008,The Honu Movement,Ocean Plastic Cleanup gemeinnützige GmbH,≤100
396752780459455,Fraktion DIE LINKE. im Hessischen Landtag,Fraktion DIE LINKE. im Hessischen Landtag,≤100
127143338110,missio,missio,≤100
109552511171367,Axel Kaufmann,Axel Kaufmann,≤100
102608544969110,Posterisan,DR. KADE,≤100
107070032816584,Grüne Offenbach,BÜNDNIS 90/DIE GRÜNEN,≤100
161674141345516,Weltverbesserer,Die Techniker (TK),≤100
508673049308760,Wetterauer Grüne,BÜNDNIS 90/DIE GRÜNEN,≤100
538936319946884,GermanDream,GermanDream mit Facebook-Werbegutschrift,≤100
109573920927141,Ichwillfair,Initiative für nachhaltige Agrarlieferketten,≤100
110976485656573,Junge Liberale JuLis,Junge Liberale,≤100
1609555372394092,17 Ziele,Engagement Global - Service für Entwicklungsinitiativen,≤100
129689207200302,Bündnis 90 / Die Grünen Schwalm-Eder,BÜNDNIS 90/DIE GRÜNEN,≤100
107049224294046,Cenk Gönül,Cenk Gönül,≤100
1281392471913789,GRÜNE Marburg-Biedenkopf,BÜNDNIS 90/DIE GRÜNEN,≤100
331085703648232,Deutscher Verkehrssicherheitsrat - DVR,Deutscher Verkehrssicherheitsrat e.V.,≤100
1110204782371616,Die Moderne Landwirtschaft,Forum Moderne Landwirtschaft e.V.,≤100
173369732686833,Bündnis90/Die Grünen Frankfurt,Bündnis 90/Die Grünen Frankfurt am Main,≤100
614408642007931,Zurich,Zürich Beteiligungs AG,≤100
137267732953826,Berliner Zeitung,Berliner Verlag GmbH,≤100
561953460655717,Social Media Ads,Alexander Dietrich,≤100
248913988520756,Union Investment,Union Investment Privatfonds GmbH,≤100
133306764192,NABU Bundesverband,NABU Bundesverband,≤100
107411260903386,The Mother Nature App,The Mother Nature GmbH,≤100
101968131670979,Andreas Larem Bundestagskandidat,Andreas Larem,≤100
236934790401,UNO-Flüchtlingshilfe,UNO-Flüchtlingshilfe,≤100
106563814529654,Dennis Pucher,FDP KV Gießen,≤100
319040328150027,Facebook Politik und Gesellschaft,Facebook Politik und Gesellschaft,≤100
969996636506437,Miteinander für Gesundheit,ABDA – Bundesvereinigung Deutscher Apothekerverbände e. V.,≤100
188188564583,FDP Hessen,FDP Hessen,≤100
141612489183275,Hans-Böckler-Stiftung,Hans-Böckler-Stiftung,≤100
313744767921,der Freitag,der Freitag,≤100
104566004811299,Marc Nees,Marc Nees,≤100
44511549119,Konrad-Adenauer-Stiftung,Konrad-Adenauer-Stiftung,≤100
41509493347,Diakonie Deutschland,Diakonie Deutschland,≤100
