Page ID,Page Name,Disclaimer,Amount Spent (EUR),Number of Ads in Library
103355385129734,The Climate Pledge,The Climate Pledge,12004,8
63415881040,Aktion Deutschland Hilft,Aktion Deutschland Hilft,9322,16
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,5618,635
82734241364,Campact e.V.,Campact e.V.,5063,705
106626487721376,Amazon Europe,Amazon Europe,1371,6
170688644503,UNICEF Deutschland,UNICEF Deutschland,1297,37
1762360844053566,RECUP,RECUP,1290,66
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,1245,13
331832984040,LichtBlick,LichtBlick,1221,54
123921283433,Fraktion DIE LINKE. im Bundestag,Fraktion DIE LINKE. im Bundestag,1094,53
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,1010,91
112369170621210,Deutschland spricht über 5G,Dialoginitiative "Deutschland spricht über 5G",979,2
178362315106,European Parliament,European Parliament,940,6
116580098376181,Audible,These ads ran without a disclaimer,855,1
23216224900,Plan International Deutschland,Plan International Deutschland,778,15
1578640155687393,Sea-Watch,Sea-Watch,489,14
540404695989874,AfD,AfD,463,16
490874321062716,Berlin Partner für Wirtschaft und Technologie,Berlin Partner für Wirtschaft und Technologie,442,30
107898832590939,European Commission,European Commission,412,15
1947378708884004,Initiative Frosch,Initiative Frosch,408,17
161674141345516,Weltverbesserer,Die Techniker (TK),396,11
116000986793106,Klima,Climate Labs GmbH,395,2
90035328642,PETA Deutschland,PETA Deutschland,377,38
2188342231399828,HSI/Deutschland,HSI/Deutschland,337,17
2012567329069330,Michael Sack,CDU Landesverband Mecklenburg-Vorpommern,336,22
161273245888,Save the Children Deutschland,Save the Children Deutschland,336,30
154149027994068,ZDF,ZDF,328,2
144380008933707,SPD-Fraktion im Bundestag,SPD-Bundestagsfraktion,325,21
106441894501599,Zukunft prägen - Lehrer/-in werden,Bayerisches Staatsministerium für Unterricht und Kultus,325,16
484950398505596,IRC Deutschland,IRC Deutschland,318,6
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,303,39
154423267921909,followfood,followfood,284,1
417905399079008,The Honu Movement,Ocean Plastic Cleanup gemeinnützige GmbH,278,16
453150811428411,Mastercard,Mastercard,255,2
380349938694731,Mentor Verlag,Mentor Verlag,243,1
1982314815387746,EYD,Humanitarian Clothing GmbH,239,18
1609555372394092,17 Ziele,Engagement Global - Service für Entwicklungsinitiativen,237,4
538936319946884,GermanDream,GermanDream mit Facebook-Werbegutschrift,213,13
109135282454928,"Konrad-Adenauer-Stiftung e.V., Politisches Bildungsforum Niedersachsen","Konrad-Adenauer-Stiftung e. V., Politisches Bildungsforum Niedersachsen",212,4
214065808453,SPD Saar,SPD Saar,203,5
190633894286732,Diakonie Katastrophenhilfe,Diakonie Katastrophenhilfe,201,1
614408642007931,Zurich,Zürich Beteiligungs AG,194,4
102608544969110,Posterisan,DR. KADE,193,18
503345659690341,hsp,hsp - Die Fundraiser,188,21
334720923925926,Dieter Homburg,Fachzentrum Finanzen,179,12
116544291761495,Kindernothilfe E.V.,Kindernothilfe E.V.,176,93
108268845888673,Bundesministerium für Arbeit und Soziales,Bundesministerium für Arbeit und Soziales,171,4
236934790401,UNO-Flüchtlingshilfe,UNO-Flüchtlingshilfe,169,13
104641917753059,Forschung ist die beste Medizin,Verband Forschender Arzneimittelhersteller e.V.,164,2
135445149965726,Kai Whittaker,Kai Whittaker,162,10
116335026590900,Mülltrennung wirkt,die dualen Systeme,160,51
128440447895402,Jeder Tag zählt e.V.,Jeder Tag zählt e.V.,159,3
109573920927141,Ichwillfair,Initiative für nachhaltige Agrarlieferketten,158,4
133306764192,NABU Bundesverband,NABU Bundesverband,156,60
1565754943752371,Robert Farle,Robert Farle,150,13
104966247887525,Braindom,These ads ran without a disclaimer,146,11
121678260974,Initiative Neue Soziale Marktwirtschaft (INSM),Initiative Neue Soziale Marktwirtschaft (INSM),144,39
108550857143852,Environmental Justice Foundation Deutschland,Environmental Justice Foundation Charitable Trust Deutschland gGmbH,141,12
1508446642792459,Vattenfall Deutschland,Vattenfall Deutschland,140,2
107411260903386,The Mother Nature App,The Mother Nature GmbH,137,8
744055308985961,CDU-Fraktion im Landtag Mecklenburg-Vorpommern,CDU Fraktion im Landtag von Mecklenburg-Vorpommern,135,7
169367889785454,Arbeitgeberverband Gesamtmetall,Arbeitgeberverband Gesamtmetall,133,104
192173427494417,"WOLF Heizung, Klima, Lüftung",WOLF GmbH,129,6
430111700332957,"Ministerium für Wirtschaft, Arbeit, Energie und Verkehr","Ministerium für Wirtschaft, Arbeit, Energie und Verkehr",127,2
921326477983554,Verband der Chemischen Industrie e.V.,Verband der Chemischen Industrie,120,55
104970081393920,FAKTUlind,DR. KADE,114,6
134137749971478,SPD Berlin,SPD Berlin,111,3
143034515745865,SEAT,SEAT Deutschland,106,1
253592560263,Christoffel-Blindenmission (CBM),CBM Christoffel-Blindenmission Christian Blind Mission e.V.,101,12
1257299651097049,Westnetz GmbH,Westnetz GmbH,≤100,1
44511549119,Konrad-Adenauer-Stiftung,Konrad-Adenauer-Stiftung,≤100,3
100572773318575,Ärzte der Welt,Ärzte der Welt,≤100,24
198862383502965,DGB-Jugend Niedersachsen - Bremen - Sachsen-Anhalt,DGB-Jugend Niedersachsen - Bremen - Sachsen-Anhalt,≤100,13
346410012055,C. Bertelsmann Verlag,Penguin Random House Verlagsgruppe GmbH,≤100,12
204139474516,abgeordnetenwatch.de,abgeordnetenwatch.de,≤100,9
56497026719,SOS-Kinderdörfer weltweit,SOS-Kinderdörfer weltweit,≤100,25
106653924258368,Vision Sea Life,Vision Sea Life,≤100,6
227292860644574,Sebastian Czaja,FDP Berlin,≤100,96
196999950359158,FDP Berlin,FDP Berlin,≤100,96
276040002549416,FREIE WÄHLER Bayern,Freie Wähler Bayern,≤100,4
369567809754486,Open Society Roma Initiatives,the Open Society Foundations,≤100,42
332923170220,ONE Deutschland,ONE Deutschland,≤100,3
614408642007931,Zurich,Zürich Beteiligungs AG,≤100,3
156304484388194,DIE LINKE. Berlin,DIE LINKE. Berlin,≤100,6
429601160521937,HUMAN BLOOD,HUMAN BLOOD,≤100,12
165629350137468,Schaebens,Schaebens,≤100,12
1805769829749530,Mehr Wirtschaft wagen,Arbeitgeberverband Gesamtmetall,≤100,82
185101174836284,IG Metall Jugend,IG Metall Jugend,≤100,43
130534873659391,Greenpeace Energy,Greenpeace Energy e.G.,≤100,25
313744767921,der Freitag,der Freitag,≤100,24
1873999882830833,Grüne Rhein-Pfalz,Grüne Rhein-Pfalz,≤100,7
106261086094051,noz.de,Neue Osnabrücker Zeitung GmbH & Co. KG,≤100,9
114308060119379,Die Wohnungswirtschaft,GdW Bundesverband deutscher Wohnungs- und Immobilienunternehmen e.V.,≤100,1
45978762184,Saarland.de,Saarland.de,≤100,1
1077260675704647,Wohnglück,Impleco GmbH,≤100,32
375109771472,Freie Presse,Freie Presse,≤100,8
163581483776364,Konrad-Adenauer-Stiftung Politisches Bildungsforum Thüringen,Konrad-Adenauer-Stiftung e.V.,≤100,6
105010608261632,CDU Kreisverband Osterholz,CDU Kreisverband Osterholz,≤100,5
228606667667157,MPULSE,Metro AG,≤100,2
