Page ID,Page Name,Disclaimer,Amount Spent (EUR)
103355385129734,The Climate Pledge,The Climate Pledge,1888
82734241364,Campact e.V.,Campact e.V.,861
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,651
170688644503,UNICEF Deutschland,UNICEF Deutschland,383
484950398505596,IRC Deutschland,IRC Deutschland,372
106441894501599,Zukunft prägen - Lehrer/-in werden,Bayerisches Staatsministerium für Unterricht und Kultus,339
1762360844053566,RECUP,RECUP,248
106626487721376,Amazon Europe,Amazon Europe,205
398230730613935,PlusDental,These ads ran without a disclaimer,176
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,168
453150811428411,Mastercard,Mastercard,163
331832984040,LichtBlick,LichtBlick,163
23216224900,Plan International Deutschland,Plan International Deutschland,158
178362315106,European Parliament,European Parliament,150
112369170621210,Deutschland spricht über 5G,Dialoginitiative "Deutschland spricht über 5G",148
170402506329517,AY YILDIZ,AY YILDIZ,147
1947378708884004,Initiative Frosch,Initiative Frosch,145
63415881040,Aktion Deutschland Hilft,Aktion Deutschland Hilft,144
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,138
123921283433,Fraktion DIE LINKE. im Bundestag,Fraktion DIE LINKE. im Bundestag,121
369567809754486,Open Society Roma Initiatives,the Open Society Foundations,112
108268845888673,Bundesministerium für Arbeit und Soziales,Bundesministerium für Arbeit und Soziales,109
1299185570141113,"Stephan Pilsinger, MdB",Stephan Nikolaus Pilsinger,108
248913988520756,Union Investment,Union Investment Privatfonds GmbH,104
100100816716837,Stadt Augsburg,Stadt Augsburg,≤100
100755981968185,Seija Knorr-Köning,Seija Knorr-Köning,≤100
102608544969110,Posterisan,DR. KADE,≤100
1578640155687393,Sea-Watch,Sea-Watch,≤100
90035328642,PETA Deutschland,PETA Deutschland,≤100
161273245888,Save the Children Deutschland,Save the Children Deutschland,≤100
107898832590939,European Commission,European Commission,≤100
116000986793106,Klima,Climate Labs GmbH,≤100
276040002549416,FREIE WÄHLER Bayern,Freie Wähler Bayern,≤100
1790920000965539,CDU CSU Europa,CDU/CSU-Gruppe in der EVP-Fraktion im Europäischen Parlament,≤100
2188342231399828,HSI/Deutschland,HSI/Deutschland,≤100
614408642007931,Zurich,Zürich Beteiligungs AG,≤100
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,≤100
116335026590900,Mülltrennung wirkt,die dualen Systeme,≤100
158888744130107,Hubert Aiwanger Minister Bundesvors. Freie Wähler,Hubert Aiwanger,≤100
1110204782371616,Die Moderne Landwirtschaft,Forum Moderne Landwirtschaft e.V.,≤100
284185932533436,EDEKA Nordbayern-Sachsen-Thüringen,EDEKA Nordbayern-Sachsen-Thüringen Stiftung & Co. KG,≤100
540404695989874,AfD,AfD,≤100
116544291761495,Kindernothilfe E.V.,Kindernothilfe E.V.,≤100
147245511963527,DGB,Deutscher Gewerkschaftsbund (DGB),≤100
498082906898583,Spotify,Spotify,≤100
154423267921909,followfood,followfood,≤100
380349938694731,Mentor Verlag,Mentor Verlag,≤100
115669579800284,Kristine Lütke- FDP,Kristine Lütke,≤100
313744767921,der Freitag,der Freitag,≤100
1982314815387746,EYD,Humanitarian Clothing GmbH,≤100
319040328150027,Facebook Politik und Gesellschaft,Facebook Politik und Gesellschaft,≤100
2364034560297457,Christian Doleschal,Christian Doleschal,≤100
109233079118502,vbw – Die bayerische Wirtschaft,vbw – Die bayerische Wirtschaft,≤100
11309713071,Gates Foundation,Essence,≤100
2135010219947091,MINTmagie,Bundesministerium für Bildung und Forschung,≤100
144380008933707,SPD-Fraktion im Bundestag,SPD-Bundestagsfraktion,≤100
156733414463449,SAUBER ENERGIE,SE SAUBER ENERGIE GmbH & Co. KG,≤100
101285651990166,Planted,Planted HQ gGmbH,≤100
44511549119,Konrad-Adenauer-Stiftung,Konrad-Adenauer-Stiftung,≤100
1919185338293853,AfD-Fraktion NRW,AfD-Fraktion NRW,≤100
145944615464920,Polarstern Energie,Polarstern Energie,≤100
614408642007931,Zurich,Zürich Beteiligungs AG,≤100
334720923925926,Dieter Homburg,Fachzentrum Finanzen,≤100
128440447895402,Jeder Tag zählt e.V.,Jeder Tag zählt e.V.,≤100
109573920927141,Ichwillfair,Initiative für nachhaltige Agrarlieferketten,≤100
503345659690341,hsp,hsp - Die Fundraiser,≤100
417905399079008,The Honu Movement,Ocean Plastic Cleanup gemeinnützige GmbH,≤100
99489241160,Lisa Badum,Lisa Badum MdB für Bündnis 90/Die Grünen,≤100
1609555372394092,17 Ziele,Engagement Global - Service für Entwicklungsinitiativen,≤100
2319126475013199,Zukunftsdialog,DGB Bundesvorstand,≤100
178118238985358,Bezirk Schwaben,Bezirk Schwaben,≤100
161674141345516,Weltverbesserer,Die Techniker (TK),≤100
130534873659391,Greenpeace Energy,Greenpeace Energy e.G.,≤100
538936319946884,GermanDream,GermanDream mit Facebook-Werbegutschrift,≤100
133306764192,NABU Bundesverband,NABU Bundesverband,≤100
412708008752200,RaboDirect Deutschland,RaboDirect Deutschland,≤100
278699465908771,Thomas Erndl MdB,Thomas Erndl MdB,≤100
236934790401,UNO-Flüchtlingshilfe,UNO-Flüchtlingshilfe,≤100
169367889785454,Arbeitgeberverband Gesamtmetall,Arbeitgeberverband Gesamtmetall,≤100
921326477983554,Verband der Chemischen Industrie e.V.,Verband der Chemischen Industrie,≤100
137267732953826,Berliner Zeitung,Berliner Verlag GmbH,≤100
413826305343387,Krautreporter,Krautreporter,≤100
103919417972272,Unabhängiger Beauftragter für Fragen des sexuellen Kindesmissbrauchs,Unabhängiger Beauftragter für Fragen des sexuellen Kindesmissbrauchs,≤100
127143338110,missio,missio,≤100
108550857143852,Environmental Justice Foundation Deutschland,Environmental Justice Foundation Charitable Trust Deutschland gGmbH,≤100
162278744509207,Deutsche Friedensgesellschaft dfg-vk Bayern,DFG-VK Bayern,≤100
107411260903386,The Mother Nature App,The Mother Nature GmbH,≤100
346410012055,C. Bertelsmann Verlag,Penguin Random House Verlagsgruppe GmbH,≤100
291644800982357,Florian Hahn,Florian Peter Hahn,≤100
1026865247418194,Daniel Föst,Daniel Föst,≤100
253592560263,Christoffel-Blindenmission (CBM),CBM Christoffel-Blindenmission Christian Blind Mission e.V.,≤100
332923170220,ONE Deutschland,ONE Deutschland,≤100
383045615057842,Thomas Dehler Stiftung,Sebastian Zajonz,≤100
637552983272437,FDP-Fraktion Bayern,FDP-Fraktion Bayern,≤100
106653924258368,Vision Sea Life,Vision Sea Life,≤100
185101174836284,IG Metall Jugend,IG Metall Jugend,≤100
249601011844044,Volker Ullrich,Volker Ullrich,≤100
182704598535,Open Doors Deutschland,Open Doors Deutschland,≤100
228606667667157,MPULSE,Metro AG,≤100
143034515745865,SEAT,SEAT Deutschland,≤100
1077260675704647,Wohnglück,Impleco GmbH,≤100
1745982485667400,Guido Reil,Guido Reil,≤100
115908038555670,Florian Post,Florian Post MdB,≤100
105117421715239,Rainer Möbus in den Bundestag,Rainer Möbus,≤100
352736338253081,Futurium,Futurium,≤100
1805769829749530,Mehr Wirtschaft wagen,Arbeitgeberverband Gesamtmetall,≤100
120519827980254,Karsten Klein,Karsten Klein,≤100
165629350137468,Schaebens,Schaebens,≤100
154149027994068,ZDF,ZDF,≤100
102018168244751,Kündigung-24.de,Adrian Dinkl,≤100
114308060119379,Die Wohnungswirtschaft,GdW Bundesverband deutscher Wohnungs- und Immobilienunternehmen e.V.,≤100
502163379819352,Claudia Tausend,SPD München-Ost,≤100
2646625568686945,Anke Hillmann-Richter,Anke Hillmann-Richter,≤100
429601160521937,HUMAN BLOOD,HUMAN BLOOD,≤100
107379674925529,Diagnose Pan-ik-demie,Langen Müller Verlag GmbH,≤100
787491308075734,Stadt.Land.Main Würzburg - CSU,CSU Kreisverband Würzburg-Stadt,≤100
139065632780165,Monika Hohlmeier,Monika Hohlmeier,≤100
354020804610580,SPD Erlangen,SPD Erlangen,≤100
341486659645594,FDP Fraktion Bundestag,FDP Fraktion Bundestag,≤100
121678260974,Initiative Neue Soziale Marktwirtschaft (INSM),Initiative Neue Soziale Marktwirtschaft (INSM),≤100
457802800914232,SPD Weilheim-Schongau,SPD Weilheim-Schongau,≤100
488659807839144,GRÜNE im Landkreis Lindau,Bündnis 90 / DIE GRÜNENim Landkreis Lindau,≤100
296663513683149,Johanniter-Unfall-Hilfe in Bayern,Johanniter-Unfall-Hilfe e.V.,≤100
110441327941005,Wahltest,wegewerk GmbH,≤100
56497026719,SOS-Kinderdörfer weltweit,SOS-Kinderdörfer weltweit,≤100
261985647756704,AfD im EU-Parlament,AfD im EU-Parlament,≤100
100653425499305,Gleichbehandeln,Ärzte der Welt e.V.,≤100
552665968451273,Severin Eder,Severin Johannes Antonin Eder,≤100
465578646860875,ÖDP München,ÖDP München,≤100
112352081112400,Inyova Impact Investing - Germany,Inyova Impact Investing,≤100
1980085188975581,Axel Schmidt - Freier Demokrat,Axel Bertold Schmidt,≤100
117534528257937,Bund für Umwelt und Naturschutz Deutschland,Bund für Umwelt und Naturschutz Deutschland,≤100
279630195743906,Initiative Markt- und Sozialforschung,Initiative Markt- und Sozialforschung e.V.,≤100
190633894286732,Diakonie Katastrophenhilfe,Diakonie Katastrophenhilfe,≤100
134878753249043,Deutschlandstiftung Integration,Deutschlandstiftung Integration mit Facebook-Werbegutschrift,≤100
100387265451050,Nikolai Hübener,Nikolai Hübener,≤100
209697875758716,Die Jungen Unternehmer,Die Jungen Unternehmer,≤100
103729258480852,Schreibundso,schreibundso,≤100
102324097938104,"Mohit Yadav, Consul General of India in Munich Germany",Mohit Yadav,≤100
100211998283499,Wasserhelden,Wasserhelden,≤100
568297056577159,"Carsten Träger, Mitglied des Bundestags SPD",SPD-Unterbezirk Fürth,≤100
611910082337980,VerbraucherCheck.net,Caesar Richard Reinhold Ludwig  Schütz,≤100
102898544642459,ThePioneer,Media Pioneer Publishing AG,≤100
112774466928575,Fatima Kießling - Euer Maadla für Hof,Fatima Kießling,≤100
134483979119,Rosa-Luxemburg-Stiftung,Rosa-Luxemburg-Stiftung,≤100
898445586877225,AfD Kreisverband Mühldorf am Inn,Oliver Markus Multusch,≤100
922013954486012,StrassenBLUES,StrassenBLUES,≤100
103797078423814,MietenstoppDe,Kampagne MIETENSTOPP,≤100
114554831934355,Tierschutzbund,Deutscher Tierschutzbund e.V.,≤100
105375111407725,Agorai,Agorai,≤100
1462141234003513,Alex Düsseldorf Fischer,Alexander Fischer,≤100
116035088478181,FDP Oberallgäu,FDP Oberallgäu,≤100
314610442075420,TeamClimate,TeamClimate,≤100
1565754943752371,Robert Farle,Robert Farle,≤100
1422646964642679,Grüne Amberg,BÜNDNIS 90/DIE GRÜNEN Amberg,≤100
276920206544162,VCD Fürth,Christoph Arne Wallnöfer,≤100
82055658434,CARE Deutschland e.V.,CARE Deutschland e.V.,≤100
120655374567,Ökologisch-Demokratische Partei (ÖDP),Ökologisch-Demokratische Partei (ÖDP),≤100
180703865199,Universität zu Köln,Universität zu Köln,≤100
570799823015106,Bündnis für eine enkeltaugliche Landwirtschaft,Bündnis für eine enkeltaugliche Landwirtschaft e.V.,≤100
300225473377094,indeon magazin,Medienhaus der Evangelischen Kirche in Hessen und Nassau GmbH,≤100
113935357134350,Martina Bonertz - Direktkandidatin ÖDP im Münchner Süden,Martina Bonertz,≤100
92576009043,Jens Spahn,Jens Spahn,≤100
146049068749703,BayernSPD Landtagsfraktion,BayernSPD Landtagsfraktion,≤100
206584163580,Stiftung Mercator,Stiftung Mercator,≤100
430022293786591,FDP Aschaffenburg Stadt,FDP Aschaffenburg-Stadt,≤100
217879838339082,Bundesministerium für Wirtschaft und Energie,Bundesministerium für Wirtschaft und Energie,≤100
128691453836031,schmid und kreative,Marco Schmid,≤100
101508071902549,Magdalena Wagner,Magdalena Maria Wagner,≤100
381131842711915,Svenja Hahn,Svenja Ilona Hahn,≤100
176482442364128,Gemeinnützige Hertie-Stiftung,Gemeinnützige Hertie-Stiftung,≤100
143504445664134,Christian Lindner,FDP Fraktion Bundestag,≤100
2278826269029334,Extinction Rebellion Deutschland,Extinction Rebellion Deutschland,≤100
193902536304,Aufbau Verlag,Aufbau Verlag GmbH & Co.KG,≤100
343364921106,Caritas international,Caritas international,≤100
566872987051379,Daniel Freund,"Daniel Freund, Mitglied des Europäischen Parlaments",≤100
386079831431392,SPD Weiden,Florian Graf,≤100
106205374572321,Extinction Rebellion Landshut,Extinction Rebellion Landshut,≤100
1514855751971159,Daniel Pflügl,Daniel Josef Pflügl,≤100
