Page ID,Page Name,Disclaimer,Amount Spent (EUR),Number of Ads in Library
103355385129734,The Climate Pledge,The Climate Pledge,19425,14
319040328150027,Facebook Politik und Gesellschaft,Facebook Politik und Gesellschaft,14053,2
82734241364,Campact e.V.,Campact e.V.,9826,294
47217143218,BÜNDNIS 90/DIE GRÜNEN,BÜNDNIS 90/DIE GRÜNEN,8212,60
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,6425,778
21289227249,FDP,FDP,4952,438
75159424764,Aktion Mensch,Aktion Mensch,4948,30
540404695989874,AfD,AfD,4290,41
47930567748,SPD,SPD,3106,72
351947321504088,GRÜNE Niedersachsen,Grüne Niedersachsen,2727,7
107085727344683,Mein Schlüssel zur Welt,Bundesministerium für Bildung und Forschung,2203,6
111033161266569,DeinMorgen,Die Jungen Unternehmer,2031,4
484950398505596,IRC Deutschland,IRC Deutschland,1966,9
116580098376181,Audible,These ads ran without a disclaimer,1849,3
2010920999000602,Fridays for Future Deutschland,Together for Future e.V.,1513,165
103558289679671,Bündnis 90/Die Grünen Berlin,Die Landesgeschäftsführung von Bündnis 90/Die Grünen Berlin,1454,79
1312721828781856,Diskutier Mit Mir,Diskutier Mit Mir e.V.,1394,6
108165514298122,Zukunft sichern,Zukunft Sichern,1345,41
123523341045520,Die Familienunternehmer,Die Familienunternehmer,1323,26
47694585682,DIE LINKE,DIE LINKE,1313,25
104342778292114,Kaspar Haller,Kaspar Haller,1219,24
23216224900,Plan International Deutschland,Plan International Deutschland,1186,17
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,1177,7
170688644503,UNICEF Deutschland,UNICEF Deutschland,1148,30
2093351790978732,Lucid: Great Ideas Visualized,These ads ran without a disclaimer,1108,1
331832984040,LichtBlick,LichtBlick,1091,30
120655374567,Ökologisch-Demokratische Partei (ÖDP),Ökologisch-Demokratische Partei (ÖDP),1028,42
104032794633377,Mein BAföG,Bundesministerium für Bildung und Forschung,1018,4
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,1015,48
134209407129787,Volt Deutschland,Volt Deutschland,1011,38
236934790401,UNO-Flüchtlingshilfe,UNO-Flüchtlingshilfe,971,10
249296718436,IG Metall,IG Metall,943,4
196999950359158,FDP Berlin,FDP Berlin,921,217
92576009043,Jens Spahn,Jens Spahn,901,69
134137749971478,SPD Berlin,SPD Berlin,832,25
113319324330513,Politcheck,Forum für politischen und gesellschaftlichen Informationsaustausch,785,3
154149027994068,ZDF,ZDF,758,4
400646766650321,Blinkist,Blinks Labs GmbH,692,44
78502295414,CDU,CDU,686,9
100822712149179,Katharina Pötter,Katharina Pötter,681,20
