Page ID,Page Name,Disclaimer,Amount Spent (EUR),Number of Ads in Library
82734241364,Campact e.V.,Campact e.V.,11483,264
78502295414,CDU,CDU,8785,77
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,6914,728
178362315106,European Parliament,European Parliament,6057,10
108824017345866,Facebook,Facebook Inc.,5838,23
21289227249,FDP,FDP,4534,37
75159424764,Aktion Mensch,Aktion Mensch,2750,27
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,2680,19
484950398505596,IRC Deutschland,IRC Deutschland,2650,6
107898832590939,European Commission,European Commission,2531,32
350558562311,FDP Bayern,FDP Bayern,2448,26
351947321504088,GRÜNE Niedersachsen,Grüne Niedersachsen,2218,5
108165514298122,Zukunft sichern,Zukunft Sichern,2157,18
47217143218,BÜNDNIS 90/DIE GRÜNEN,BÜNDNIS 90/DIE GRÜNEN,2027,23
170688644503,UNICEF Deutschland,UNICEF Deutschland,1849,27
1312721828781856,Diskutier Mit Mir,Diskutier Mit Mir e.V.,1623,2
540404695989874,AfD,AfD,1416,10
123523341045520,Die Familienunternehmer,Die Familienunternehmer,1413,26
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,1403,30
116580098376181,Audible,These ads ran without a disclaimer,1279,2
23216224900,Plan International Deutschland,Plan International Deutschland,1231,11
134209407129787,Volt Deutschland,Volt Deutschland,1200,13
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,1086,55
134137749971478,SPD Berlin,SPD Berlin,1072,17
120655374567,Ökologisch-Demokratische Partei (ÖDP),Ökologisch-Demokratische Partei (ÖDP),1022,26
331832984040,LichtBlick,LichtBlick,906,25
116000986793106,Klima,Climate Labs GmbH,821,2
90035328642,PETA Deutschland,PETA Deutschland,800,15
154149027994068,ZDF,ZDF,781,2
1578640155687393,Sea-Watch,Sea-Watch,542,11
47930567748,SPD,SPD,534,10
161273245888,Save the Children Deutschland,Save the Children Deutschland,503,14
593476900673774,ifaw,ifaw,502,12
478399422560922,KadeFungin,DR. KADE,497,12
357565717909863,conny.legal,wenigermiete.de,479,49
126952903983246,CDU Berlin,CDU Berlin,472,144
248913988520756,Union Investment,Union Investment Privatfonds GmbH,431,4
110976485656573,Junge Liberale JuLis,Junge Liberale,426,9
380349938694731,Mentor Verlag,Mentor Verlag,412,2
130273271119,SPD Hamburg,SPD Hamburg,409,56
614408642007931,Zurich,Zürich Beteiligungs AG,387,4
114186703597807,VIER PFOTEN,VIER PFOTEN,382,16
45978762184,Saarland.de,Saarland.de,381,5
47694585682,DIE LINKE,DIE LINKE,374,9
417905399079008,The Honu Movement,Ocean Plastic Cleanup gemeinnützige GmbH,369,34
2093351790978732,Lucid: Great Ideas Visualized,These ads ran without a disclaimer,354,2
253592560263,Christoffel-Blindenmission (CBM),CBM Christoffel-Blindenmission Christian Blind Mission e.V.,348,9
2188342231399828,HSI/Deutschland,HSI/Deutschland,330,26
116335026590900,Mülltrennung wirkt,die dualen Systeme,300,53
1565754943752371,Robert Farle,Robert Farle,296,18
43899732459,fritz-kola,fritz-kola,283,4
161674141345516,Weltverbesserer,Die Techniker (TK),279,9
102608544969110,Posterisan,DR. KADE,274,18
282800387209,FDP NRW,FDP NRW,266,26
154423267921909,followfood,followfood,264,2
308675340042451,Stuttgart macht's rein.,Landeshauptstadt Stuttgart ,255,4
108268845888673,Bundesministerium für Arbeit und Soziales,Bundesministerium für Arbeit und Soziales,254,2
41509493347,Diakonie Deutschland,Diakonie Deutschland,247,7
111794027823611,Falko Droßmann,Falko Droßmann,246,11
127143338110,missio,missio,245,35
261985647756704,AfD im EU-Parlament,AfD im EU-Parlament,233,7
2010920999000602,Fridays for Future Deutschland,Together for Future e.V.,229,46
969991799799891,Monika Grütters,CDU Reinickendorf | Monika Grütters,224,3
227292860644574,Sebastian Czaja,FDP Berlin,224,69
196999950359158,FDP Berlin,FDP Berlin,224,58
179057176050,SPD Baden-Württemberg,SPD Baden-Württemberg,223,3
106261086094051,noz.de,Neue Osnabrücker Zeitung GmbH & Co. KG,221,17
104970081393920,FAKTUlind,DR. KADE,218,6
1947378708884004,Initiative Frosch,Initiative Frosch,217,18
107411260903386,The Mother Nature App,The Mother Nature GmbH,215,8
111033161266569,DeinMorgen,Die Jungen Unternehmer,214,73
103558289679671,Bündnis 90/Die Grünen Berlin,Die Landesgeschäftsführung von Bündnis 90/Die Grünen Berlin,214,16
283742725154417,Interactive Media Foundation,Interactive Media Foundation gGmbH,214,3
538936319946884,GermanDream,GermanDream mit Facebook-Werbegutschrift,213,15
135445149965726,Kai Whittaker,Kai Whittaker,212,5
158888744130107,Hubert Aiwanger Minister Bundesvors. Freie Wähler,Hubert Aiwanger,208,10
104342778292114,Kaspar Haller,Kaspar Haller,208,19
1110204782371616,Die Moderne Landwirtschaft,Forum Moderne Landwirtschaft e.V.,208,35
109573920927141,Ichwillfair,Initiative für nachhaltige Agrarlieferketten,203,12
313744767921,der Freitag,der Freitag,195,16
387862064617610,Grüne Hannover,BÜNDNIS 90/DIE GRÜNEN,194,55
1745982485667400,Guido Reil,Guido Reil,193,3
133306764192,NABU Bundesverband,NABU Bundesverband,192,65
112352081112400,Inyova Impact Investing - Germany,Inyova Impact Investing,192,21
100232532268354,Umfrage - Soziale Konflikte,Freie Universität Berlin,186,3
202215676478081,FDP MV,FDP Mecklenburg-Vorpommern,183,15
614408642007931,Zurich,Zürich Beteiligungs AG,182,2
124207927630198,WDR,WDR,179,6
100822712149179,Katharina Pötter,Katharina Pötter,178,12
314610442075420,TeamClimate,TeamClimate,176,17
104145414310,Olaf Scholz,SPD,175,5
113496690102800,energis Erlebe was Dein Zuhause kann,energis GmbH,169,12
217879838339082,Bundesministerium für Wirtschaft und Energie,Bundesministerium für Wirtschaft und Energie,166,2
128440447895402,Jeder Tag zählt e.V.,Jeder Tag zählt e.V.,166,3
1609555372394092,17 Ziele,Engagement Global - Service für Entwicklungsinitiativen,165,7
207429192606075,Grüne Bremen,BÜNDNIS 90/DIE GRÜNEN,163,22
143389112451336,Grüne im Kreis Steinfurt,BÜNDNIS 90/DIE GRÜNEN,159,50
165629350137468,Schaebens,Schaebens,157,8
560371954129652,TAG24,TAG24 NEWS Deutschland GmbH,154,12
130534873659391,Greenpeace Energy,Greenpeace Energy e.G.,150,24
104966247887525,Braindom,These ads ran without a disclaimer,150,6
44511549119,Konrad-Adenauer-Stiftung,Konrad-Adenauer-Stiftung,149,26
164131966966839,FDP Schleswig-Holstein,FDP Schleswig-Holstein,146,14
150380582965,BVMW - Bundesverband mittelständische Wirtschaft,BVMW - Bundesverband mittelständische Wirtschaft,142,6
100432425468007,Fahrrad_Berlin,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz",141,9
117194528903,Bündnis 90 / Die Grünen Leipzig,BÜNDNIS 90/DIE GRÜNEN,141,44
236934790401,UNO-Flüchtlingshilfe,UNO-Flüchtlingshilfe,141,13
107635914798197,Thomas Losse-Müller,SPD Schleswig-Holstein,140,10
463973024177204,WayBak,Ultivate GmbH,137,39
243128545750196,GRÜNE Düsseldorf,BÜNDNIS 90/DIE GRÜNEN,136,16
331085703648232,Deutscher Verkehrssicherheitsrat - DVR,Deutscher Verkehrssicherheitsrat e.V.,134,2
170723476273472,Grüne Kreisverband Ludwigsburg,BÜNDNIS 90/DIE GRÜNEN,133,43
107268848302529,Elli - A brand of the Volkswagen Group,Volkswagen Group Charging GmbH,132,12
1427901547344758,TIMEPARTNER,TimePartner Personalmanagement GmbH,130,2
510117665830401,Hilfetelefon Gewalt gegen Frauen,BAFzA,127,2
413826305343387,Krautreporter,Krautreporter,126,4
458240880867678,Grüne Stuttgart,BÜNDNIS 90/DIE GRÜNEN,123,52
275335619167195,CDU Schleswig-Holstein,CDU Schleswig-Holstein,122,3
648606161910298,"Ministerium für Soziales, Gesundheit, Frauen und Familie","Ministerium für Soziales, Gesundheit, Frauen und Familie",120,2
185448971484872,GRÜNE Hamburg-Wandsbek,BÜNDNIS 90/DIE GRÜNEN,118,15
115459209104059,Freie Wähler Berlin,FREIE WÄHLER BERLIN,114,4
343364921106,Caritas international,Caritas international,112,75
182704598535,Open Doors Deutschland,Open Doors Deutschland,112,12
106637900016,BÜNDNIS 90/DIE GRÜNEN Sachsen-Anhalt,BÜNDNIS 90/DIE GRÜNEN,111,16
118097230041149,Civical,Civical GmbH,109,2
113462377450395,Adis Ahmetovic,SPD Hannover,108,56
412708008752200,RaboDirect Deutschland,RaboDirect Deutschland,108,2
204327886385912,FREIE WÄHLER Bundesvereinigung,FREIE WÄHLER Bundesvereinigung,108,8
189617674514883,Rheinland-Pfalz,Rheinland-Pfalz,107,2
