Page ID,Page Name,Disclaimer,Amount Spent (EUR),Number of Ads in Library
103355385129734,The Climate Pledge,The Climate Pledge,20543,14
319040328150027,Facebook Politik und Gesellschaft,Facebook Politik und Gesellschaft,12477,2
82734241364,Campact e.V.,Campact e.V.,11605,357
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,6642,785
47217143218,BÜNDNIS 90/DIE GRÜNEN,BÜNDNIS 90/DIE GRÜNEN,6189,62
21289227249,FDP,FDP,5930,134
47930567748,SPD,SPD,5242,78
75159424764,Aktion Mensch,Aktion Mensch,5038,30
540404695989874,AfD,AfD,4287,31
351947321504088,GRÜNE Niedersachsen,Grüne Niedersachsen,2414,4
107085727344683,Mein Schlüssel zur Welt,Bundesministerium für Bildung und Forschung,2294,6
2010920999000602,Fridays for Future Deutschland,Together for Future e.V.,1969,225
103558289679671,Bündnis 90/Die Grünen Berlin,Die Landesgeschäftsführung von Bündnis 90/Die Grünen Berlin,1782,87
111033161266569,DeinMorgen,Die Jungen Unternehmer,1700,4
484950398505596,IRC Deutschland,IRC Deutschland,1655,11
1312721828781856,Diskutier Mit Mir,Diskutier Mit Mir e.V.,1552,4
331832984040,LichtBlick,LichtBlick,1459,23
350558562311,FDP Bayern,FDP Bayern,1440,54
123523341045520,Die Familienunternehmer,Die Familienunternehmer,1414,29
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,1291,9
108165514298122,Zukunft sichern,Zukunft Sichern,1255,41
23216224900,Plan International Deutschland,Plan International Deutschland,1229,13
47694585682,DIE LINKE,DIE LINKE,1226,23
134137749971478,SPD Berlin,SPD Berlin,1173,23
116580098376181,Audible,These ads ran without a disclaimer,1086,3
134209407129787,Volt Deutschland,Volt Deutschland,1074,29
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,1073,49
92576009043,Jens Spahn,Jens Spahn,1032,87
170688644503,UNICEF Deutschland,UNICEF Deutschland,995,25
104032794633377,Mein BAföG,Bundesministerium für Bildung und Forschung,985,4
236934790401,UNO-Flüchtlingshilfe,UNO-Flüchtlingshilfe,985,10
