Page ID,Page Name,Disclaimer,Amount Spent (EUR),Number of Ads in Library
107898832590939,European Commission,European Commission,14304,18
103355385129734,The Climate Pledge,The Climate Pledge,11732,6
82734241364,Campact e.V.,Campact e.V.,6480,542
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,6229,624
768905426534529,Bundesregierung,Bundesregierung,2141,3
484950398505596,IRC Deutschland,IRC Deutschland,1580,8
106626487721376,Amazon Europe,Amazon Europe,1394,6
1762360844053566,RECUP,RECUP,1293,64
331832984040,LichtBlick,LichtBlick,1205,51
78502295414,CDU,CDU,1201,15
178362315106,European Parliament,European Parliament,991,7
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,968,89
170688644503,UNICEF Deutschland,UNICEF Deutschland,947,37
116580098376181,Audible,These ads ran without a disclaimer,943,1
123921283433,Fraktion DIE LINKE. im Bundestag,Fraktion DIE LINKE. im Bundestag,877,46
23216224900,Plan International Deutschland,Plan International Deutschland,799,15
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,784,12
453150811428411,Mastercard,Mastercard,639,3
369567809754486,Open Society Roma Initiatives,the Open Society Foundations,612,103
21289227249,FDP,FDP,571,19
144380008933707,SPD-Fraktion im Bundestag,SPD-Bundestagsfraktion,538,17
108268845888673,Bundesministerium für Arbeit und Soziales,Bundesministerium für Arbeit und Soziales,488,6
1578640155687393,Sea-Watch,Sea-Watch,454,16
490874321062716,Berlin Partner für Wirtschaft und Technologie,Berlin Partner für Wirtschaft und Technologie,453,30
478399422560922,KadeFungin,DR. KADE,433,11
1947378708884004,Initiative Frosch,Initiative Frosch,419,15
161273245888,Save the Children Deutschland,Save the Children Deutschland,410,32
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,394,42
192173427494417,"WOLF Heizung, Klima, Lüftung",WOLF GmbH,390,6
90035328642,PETA Deutschland,PETA Deutschland,388,36
412708008752200,RaboDirect Deutschland,RaboDirect Deutschland,369,6
2188342231399828,HSI/Deutschland,HSI/Deutschland,363,17
106441894501599,Zukunft prägen - Lehrer/-in werden,Bayerisches Staatsministerium für Unterricht und Kultus,339,16
161674141345516,Weltverbesserer,Die Techniker (TK),322,11
540404695989874,AfD,AfD,314,10
103514875204240,Christoph Schork FDP - Bundestagskandidat,FDP Kreisverband Düsseldorf,298,13
154423267921909,followfood,followfood,291,2
614408642007931,Zurich,Zürich Beteiligungs AG,284,6
1982314815387746,EYD,Humanitarian Clothing GmbH,268,19
380349938694731,Mentor Verlag,Mentor Verlag,254,1
116335026590900,Mülltrennung wirkt,die dualen Systeme,247,53
118097230041149,Civical,Civical GmbH,245,56
417905399079008,The Honu Movement,Ocean Plastic Cleanup gemeinnützige GmbH,243,20
236934790401,UNO-Flüchtlingshilfe,UNO-Flüchtlingshilfe,238,15
1745982485667400,Guido Reil,Guido Reil,229,3
538936319946884,GermanDream,GermanDream mit Facebook-Werbegutschrift,213,12
572946872759259,Bayerisches Staatsministerium für Gesundheit und Pflege,Bayerisches Staatsministerium für Gesundheit und Pflege,212,1
158888744130107,Hubert Aiwanger Minister Bundesvors. Freie Wähler,Hubert Aiwanger,208,4
614408642007931,Zurich,Zürich Beteiligungs AG,203,4
116544291761495,Kindernothilfe E.V.,Kindernothilfe E.V.,197,93
107411260903386,The Mother Nature App,The Mother Nature GmbH,192,8
921326477983554,Verband der Chemischen Industrie e.V.,Verband der Chemischen Industrie,187,80
1790920000965539,CDU CSU Europa,CDU/CSU-Gruppe in der EVP-Fraktion im Europäischen Parlament,184,43
106626487721376,Amazon Europe,These ads ran without a disclaimer,181,4
121678260974,Initiative Neue Soziale Marktwirtschaft (INSM),Initiative Neue Soziale Marktwirtschaft (INSM),180,49
503345659690341,hsp,hsp - Die Fundraiser,176,13
190784743602,CDU/CSU-Bundestagsfraktion,CDU/CSU-Bundestagsfraktion,176,47
334720923925926,Dieter Homburg,Fachzentrum Finanzen,174,12
44511549119,Konrad-Adenauer-Stiftung,Konrad-Adenauer-Stiftung,173,25
47217143218,BÜNDNIS 90/DIE GRÜNEN,BÜNDNIS 90/DIE GRÜNEN,171,5
128440447895402,Jeder Tag zählt e.V.,Jeder Tag zählt e.V.,171,3
112352081112400,Inyova Impact Investing - Germany,Inyova Impact Investing,168,5
169367889785454,Arbeitgeberverband Gesamtmetall,Arbeitgeberverband Gesamtmetall,168,76
165629350137468,Schaebens,Schaebens,167,12
1508446642792459,Vattenfall Deutschland,Vattenfall Deutschland,165,4
133306764192,NABU Bundesverband,NABU Bundesverband,163,60
45872374946,GREENPEACE MAGAZIN,GREENPEACE MAGAZIN,162,12
218786540044,WWF Deutschland,WWF Deutschland,161,5
147245511963527,DGB,Deutscher Gewerkschaftsbund (DGB),156,6
1565754943752371,Robert Farle,Robert Farle,151,13
104966247887525,Braindom,These ads ran without a disclaimer,149,10
145944615464920,Polarstern Energie,Polarstern Energie,147,12
112369170621210,Deutschland spricht über 5G,Dialoginitiative "Deutschland spricht über 5G",146,1
11309713071,Gates Foundation,Essence,144,1
109573920927141,Ichwillfair,Initiative für nachhaltige Agrarlieferketten,137,4
