Page ID,Page Name,Disclaimer,Amount Spent (EUR)
103355385129734,The Climate Pledge,The Climate Pledge,629
490874321062716,Berlin Partner für Wirtschaft und Technologie,Berlin Partner für Wirtschaft und Technologie,466
82734241364,Campact e.V.,Campact e.V.,420
106626487721376,Amazon Europe,Amazon Europe,316
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,296
100975935361774,Wissensstadt Berlin 2021,Kulturprojekte Berlin GmbH,224
123921283433,Fraktion DIE LINKE. im Bundestag,Fraktion DIE LINKE. im Bundestag,205
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,154
170688644503,UNICEF Deutschland,UNICEF Deutschland,154
485303194814631,Deutsche Post,Deutsche Post,149
100432425468007,Fahrrad_Berlin,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz",147
227292860644574,Sebastian Czaja,FDP Berlin,114
196999950359158,FDP Berlin,FDP Berlin,114
1508446642792459,Vattenfall Deutschland,Vattenfall Deutschland,113
453150811428411,Mastercard,Mastercard,111
21289227249,FDP,FDP,103
331832984040,LichtBlick,LichtBlick,102
1578640155687393,Sea-Watch,Sea-Watch,≤100
108165514298122,Zukunft sichern,Zukunft Sichern,≤100
156304484388194,DIE LINKE. Berlin,DIE LINKE. Berlin,≤100
112352081112400,Inyova Impact Investing - Germany,Inyova Impact Investing,≤100
768905426534529,Bundesregierung,Bundesregierung,≤100
1887652788003077,Neue Wege für Berlin,Neue Wege für Berlin e.V.,≤100
540404695989874,AfD,AfD,≤100
101931781978977,Martin Sattelkau,Martin Sattelkau,≤100
442906105719770,TotalEnergies,TOTAL Deutschland GmbH,≤100
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,≤100
116000986793106,Klima,Climate Labs GmbH,≤100
126952903983246,CDU Berlin,CDU Berlin,≤100
259870778893,ARAG Versicherungen,ARAG SE,≤100
380349938694731,Mentor Verlag,Mentor Verlag,≤100
228095697201366,Stasi-Unterlagen-Archiv,Stasi-Unterlagen-Archiv,≤100
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,≤100
341164211104,Mario Czaja,Mario Czaja,≤100
417905399079008,The Honu Movement,Ocean Plastic Cleanup gemeinnützige GmbH,≤100
132505256799678,Linksfraktion Berlin,Linksfraktion Berlin,≤100
145553058849870,Klimahaus Bremerhaven,Klimahaus Betriebsgesellschaft mbH,≤100
90035328642,PETA Deutschland,PETA Deutschland,≤100
47930567748,SPD,SPD,≤100
169065407139584,Tilt,European Greens,≤100
101368532025331,Ayman Zebian Kandidat 20 Bundestag Wahl 2021,Ayman Zebian,≤100
23216224900,Plan International Deutschland,Plan International Deutschland,≤100
2188342231399828,HSI/Deutschland,HSI/Deutschland,≤100
161273245888,Save the Children Deutschland,Save the Children Deutschland,≤100
116335026590900,Mülltrennung wirkt,die dualen Systeme,≤100
1947378708884004,Initiative Frosch,Initiative Frosch,≤100
137267732953826,Berliner Zeitung,Berliner Verlag GmbH,≤100
538936319946884,GermanDream,GermanDream mit Facebook-Werbegutschrift,≤100
107898832590939,European Commission,European Commission,≤100
102023947966859,Frank Bewig,Frank Bewig,≤100
2061551714066701,Rise and Shine Cinema,Rise and Shine Cinema,≤100
356722457844832,Rita Schwarzelühr-Sutter,Rita Schwarzelühr-Sutter,≤100
161674141345516,Weltverbesserer,Die Techniker (TK),≤100
110801190816357,Michael Biel,Michael Biel,≤100
144380008933707,SPD-Fraktion im Bundestag,SPD-Bundestagsfraktion,≤100
101285651990166,Planted,Planted HQ gGmbH,≤100
127143338110,missio,missio,≤100
1082365141836754,DIE LINKE. Friedrichshain-Kreuzberg,DIE LINKE. Bezirksverband Friedrichshain-Kreuzberg,≤100
128440447895402,Jeder Tag zählt e.V.,Jeder Tag zählt e.V.,≤100
236934790401,UNO-Flüchtlingshilfe,UNO-Flüchtlingshilfe,≤100
115005446965572,Orkan Özdemir,Orkan Özdemir,≤100
154170531361424,SPD International,SPD International,≤100
478399422560922,KadeFungin,DR. KADE,≤100
115459209104059,Freie Wähler Berlin,FREIE WÄHLER BERLIN,≤100
1609555372394092,17 Ziele,Engagement Global - Service für Entwicklungsinitiativen,≤100
313744767921,der Freitag,der Freitag,≤100
113303890809044,Linda Vierecke,SPD Mauerpark,≤100
103514198569270,MIT Treptow-Köpenick,MIT Treptow-Köpenick,≤100
789044954537513,DIE LINKE. Tempelhof-Schöneberg,DIE LINKE Tempelhof-Schöneberg,≤100
178362315106,European Parliament,European Parliament,≤100
101495919923314,Grüne Neukölln,Jutta Charlotte Brennauer,≤100
108826898029,Uwe Feiler,Uwe Feiler,≤100
169042736456594,All Out,All Out,≤100
130039690359915,Aktionsgemeinschaft Solidarische Welt,Aktionsgemeinschaft Solidarische Welt,≤100
114960453645262,Light & Salt gemeinnützige UG - haftungsbeschränkt,Light & Salt gUG haftungsbeschränkt,≤100
