Page ID,Page Name,Disclaimer,Amount Spent (EUR)
103355385129734,The Climate Pledge,The Climate Pledge,223
82734241364,Campact e.V.,Campact e.V.,154
106626487721376,Amazon Europe,Amazon Europe,142
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,≤100
1565754943752371,Robert Farle,Robert Farle,≤100
331832984040,LichtBlick,LichtBlick,≤100
540404695989874,AfD,AfD,≤100
108165514298122,Zukunft sichern,Zukunft Sichern,≤100
453150811428411,Mastercard,Mastercard,≤100
768905426534529,Bundesregierung,Bundesregierung,≤100
112369170621210,Deutschland spricht über 5G,Dialoginitiative "Deutschland spricht über 5G",≤100
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,≤100
308644613129509,Daniel Feuerberg,Daniel Feuerberg,≤100
442906105719770,TotalEnergies,TOTAL Deutschland GmbH,≤100
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,≤100
23216224900,Plan International Deutschland,Plan International Deutschland,≤100
170688644503,UNICEF Deutschland,UNICEF Deutschland,≤100
614408642007931,Zurich,Zürich Beteiligungs AG,≤100
198862383502965,DGB-Jugend Niedersachsen - Bremen - Sachsen-Anhalt,DGB-Jugend Niedersachsen - Bremen - Sachsen-Anhalt,≤100
108268845888673,Bundesministerium für Arbeit und Soziales,Bundesministerium für Arbeit und Soziales,≤100
498082906898583,Spotify,Spotify,≤100
169367889785454,Arbeitgeberverband Gesamtmetall,Arbeitgeberverband Gesamtmetall,≤100
116000986793106,Klima,Climate Labs GmbH,≤100
161674141345516,Weltverbesserer,Die Techniker (TK),≤100
1947378708884004,Initiative Frosch,Initiative Frosch,≤100
90035328642,PETA Deutschland,PETA Deutschland,≤100
369567809754486,Open Society Roma Initiatives,the Open Society Foundations,≤100
116544291761495,Kindernothilfe E.V.,Kindernothilfe E.V.,≤100
102608544969110,Posterisan,DR. KADE,≤100
305368552898287,Viessmann,These ads ran without a disclaimer,≤100
137267732953826,Berliner Zeitung,Berliner Verlag GmbH,≤100
78502295414,CDU,CDU,≤100
1078884028800904,AfD-Fraktion Sachsen-Anhalt,AfD-Fraktion Sachsen-Anhalt,≤100
63415881040,Aktion Deutschland Hilft,Aktion Deutschland Hilft,≤100
100211998283499,Wasserhelden,Wasserhelden,≤100
147245511963527,DGB,Deutscher Gewerkschaftsbund (DGB),≤100
206627416208075,"Eric Eigendorf, SPD",Eric Eigendorf,≤100
2188342231399828,HSI/Deutschland,HSI/Deutschland,≤100
1578640155687393,Sea-Watch,Sea-Watch,≤100
332923170220,ONE Deutschland,ONE Deutschland,≤100
106228371370026,Frank Wyszkowski,Frank Wyszkowski,≤100
417905399079008,The Honu Movement,Ocean Plastic Cleanup gemeinnützige GmbH,≤100
165629350137468,Schaebens,Schaebens,≤100
538936319946884,GermanDream,GermanDream mit Facebook-Werbegutschrift,≤100
107411260903386,The Mother Nature App,The Mother Nature GmbH,≤100
1609555372394092,17 Ziele,Engagement Global - Service für Entwicklungsinitiativen,≤100
1312721828781856,Diskutier Mit Mir,Diskutier Mit Mir e.V.,≤100
217879838339082,Bundesministerium für Wirtschaft und Energie,Bundesministerium für Wirtschaft und Energie,≤100
334720923925926,Dieter Homburg,Fachzentrum Finanzen,≤100
114308060119379,Die Wohnungswirtschaft,GdW Bundesverband deutscher Wohnungs- und Immobilienunternehmen e.V.,≤100
2135010219947091,MINTmagie,Bundesministerium für Bildung und Forschung,≤100
406823803479708,Yana Mark,Yana Mark,≤100
1982314815387746,EYD,Humanitarian Clothing GmbH,≤100
116335026590900,Mülltrennung wirkt,die dualen Systeme,≤100
106637900016,BÜNDNIS 90/DIE GRÜNEN Sachsen-Anhalt,BÜNDNIS 90/DIE GRÜNEN Sachsen-Anhalt,≤100
109573920927141,Ichwillfair,Initiative für nachhaltige Agrarlieferketten,≤100
161273245888,Save the Children Deutschland,Save the Children Deutschland,≤100
224759004224478,BÜNDNIS 90/DIE GRÜNEN Halle (Saale),Bündnis 90/Die Grünen Stadtverband Halle,≤100
47694585682,DIE LINKE,DIE LINKE,≤100
261985647756704,AfD im EU-Parlament,AfD im EU-Parlament,≤100
235038956533510,BÜNDNIS 90/DIE GRÜNEN - Salzlandkreis,Andreas Gernegroß,≤100
352736338253081,Futurium,Futurium,≤100
47217143218,BÜNDNIS 90/DIE GRÜNEN,BÜNDNIS 90/DIE GRÜNEN,≤100
197976650236259,MINI,These ads ran without a disclaimer,≤100
313744767921,der Freitag,der Freitag,≤100
248913988520756,Union Investment,Union Investment Privatfonds GmbH,≤100
478399422560922,KadeFungin,DR. KADE,≤100
341486659645594,FDP Fraktion Bundestag,FDP Fraktion Bundestag,≤100
1745982485667400,Guido Reil,Guido Reil,≤100
380349938694731,Mentor Verlag,Mentor Verlag,≤100
102677982050056,Niklas Schulz - Deutsche Familienberatung,Niklas Schulz,≤100
1675394899406675,Annalena Baerbock,BÜNDNIS 90/DIE GRÜNEN,≤100
118776688142153,enviaM,envia Mitteldeutsche Energie AG,≤100
143034515745865,SEAT,SEAT Deutschland,≤100
1067366109963269,Altersdiskriminierung durch KFZ-Versicherungen?,Franz Rainer Schäffer,≤100
249986091716256,Deutscher Jagdverband e.V.,Deutscher Jagdverband e.V.,≤100
126516312764,Bundesverband WindEnergie e.V.,Bundesverband WindEnergie e. V.,≤100
839019752871495,Sinnliche Seiten,Penguin Random House Verlagsgruppe GmbH,≤100
188677361503511,Mike Mohring,Mike Mohring,≤100
