Page ID,Page Name,Disclaimer,Amount Spent (EUR)
47217143218,BÜNDNIS 90/DIE GRÜNEN,BÜNDNIS 90/DIE GRÜNEN,568
47930567748,SPD,SPD,502
103355385129734,The Climate Pledge,The Climate Pledge,363
21289227249,FDP,FDP,289
319040328150027,Facebook Politik und Gesellschaft,Facebook Politik und Gesellschaft,248
78502295414,CDU,CDU,223
1565754943752371,Robert Farle,Robert Farle,202
82734241364,Campact e.V.,Campact e.V.,163
540404695989874,AfD,AfD,146
234239623440650,Christoph Bernstiel,Christoph Bernstiel,139
75159424764,Aktion Mensch,Aktion Mensch,131
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,109
106637900016,BÜNDNIS 90/DIE GRÜNEN Sachsen-Anhalt,BÜNDNIS 90/DIE GRÜNEN,108
1655252804795367,Oatly,Oatly,≤100
363842953730453,AfD Sachsen-Anhalt,AfD Sachsen-Anhalt,≤100
108165514298122,Zukunft sichern,Zukunft Sichern,≤100
400646766650321,Blinkist,Blinks Labs GmbH,≤100
83113756872,BÜNDNIS 90/DIE GRÜNEN Magdeburg,BÜNDNIS 90/DIE GRÜNEN,≤100
47694585682,DIE LINKE,DIE LINKE,≤100
216483295424239,Torsten Schweiger MdB,Torsten Schweiger,≤100
178362315106,European Parliament,European Parliament,≤100
109478215738226,Armin Laschet,CDU,≤100
308644613129509,Daniel Feuerberg,Daniel Feuerberg,≤100
152650658523697,Sepp Müller,Sepp Müller MdB,≤100
106228371370026,Frank Wyszkowski,Markus Richardt,≤100
120655374567,Ökologisch-Demokratische Partei (ÖDP),Ökologisch-Demokratische Partei (ÖDP),≤100
111033161266569,DeinMorgen,Die Jungen Unternehmer,≤100
1675394899406675,Annalena Baerbock,BÜNDNIS 90/DIE GRÜNEN,≤100
107085727344683,Mein Schlüssel zur Welt,Bundesministerium für Bildung und Forschung,≤100
231707130202357,Petra Sitte,Petra Sitte,≤100
108566447230388,BÜNDNIS 90/DIE GRÜNEN Kreisverband Altmark,BÜNDNIS 90/DIE GRÜNEN,≤100
102803151690105,Gerry Weber - Für Sie in den Bundestag,Gerry Weber,≤100
614408642007931,Zurich,Zürich Beteiligungs AG,≤100
1947378708884004,Initiative Frosch,Initiative Frosch,≤100
123523341045520,Die Familienunternehmer,Die Familienunternehmer,≤100
83113756872,BÜNDNIS 90/DIE GRÜNEN Magdeburg,BÜNDNIS 90/DIE GRÜNEN Magdeburg,≤100
1504538346505678,Dr. Franziska Kersten,SPD,≤100
101563306571232,DieLinkeHalle,DIE LINKE.Halle,≤100
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,≤100
194789640569324,FDP Sachsen-Anhalt,FDP Sachsen-Anhalt,≤100
249296718436,IG Metall,IG Metall,≤100
23216224900,Plan International Deutschland,Plan International Deutschland,≤100
198862383502965,DGB-Jugend Niedersachsen - Bremen - Sachsen-Anhalt,DGB-Jugend Niedersachsen - Bremen - Sachsen-Anhalt,≤100
2010920999000602,Fridays for Future Deutschland,Together for Future e.V.,≤100
114554831934355,Tierschutzbund,Deutscher Tierschutzbund e.V.,≤100
105954348413329,Bündnis 90/Die Grünen Anhalt-Bitterfeld,BÜNDNIS 90/DIE GRÜNEN,≤100
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,≤100
331832984040,LichtBlick,LichtBlick,≤100
1312721828781856,Diskutier Mit Mir,Diskutier Mit Mir e.V.,≤100
224759004224478,BÜNDNIS 90/DIE GRÜNEN Halle (Saale),BÜNDNIS 90/DIE GRÜNEN,≤100
103188635244068,Leonard Schneider,Leonard Schneider,≤100
104032794633377,Mein BAföG,Bundesministerium für Bildung und Forschung,≤100
1672408719723194,Deutschland3000,funk,≤100
376601206024823,DIE DA OBEN!,funk,≤100
203933859649610,Jan Korte,"Jan Korte, MdB",≤100
197640170649147,funk,funk,≤100
1768812013390432,Kleiner Fünf,Kleiner Fünf,≤100
868426873174817,Grüne Dessau-Roßlau,BÜNDNIS 90/DIE GRÜNEN,≤100
112981306741840,Klimastreik - Zusammen mit Fridays For Future auf die Straßen,klima-streik.org,≤100
1078884028800904,AfD-Fraktion Sachsen-Anhalt,Ronny Kumpf,≤100
1578640155687393,Sea-Watch,Sea-Watch,≤100
