Page ID,Page Name,Disclaimer,Amount Spent (EUR)
82734241364,Campact e.V.,Campact e.V.,214
178362315106,European Parliament,European Parliament,114
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,107
78502295414,CDU,CDU,102
108165514298122,Zukunft sichern,Zukunft Sichern,≤100
205653116636358,ÖDP Thüringen,Martin Truckenbrodt,≤100
21289227249,FDP,FDP,≤100
47217143218,BÜNDNIS 90/DIE GRÜNEN,BÜNDNIS 90/DIE GRÜNEN,≤100
75159424764,Aktion Mensch,Aktion Mensch,≤100
107898832590939,European Commission,European Commission,≤100
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,≤100
100356622303494,Frank Ullrich,Frank Karl Ullrich,≤100
484950398505596,IRC Deutschland,IRC Deutschland,≤100
1565754943752371,Robert Farle,Robert Farle,≤100
1443838832527925,B90/Die Grünen Erfurt,BÜNDNIS 90/DIE GRÜNEN,≤100
540404695989874,AfD,AfD,≤100
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,≤100
1312721828781856,Diskutier Mit Mir,Diskutier Mit Mir e.V.,≤100
331832984040,LichtBlick,LichtBlick,≤100
1773438232981192,ThEx - Thüringer Zentrum für Existenzgründungen und Unternehmertum,ThEx - Thüringer Zentrum für Existenzgründungen und Unternehmertum,≤100
23216224900,Plan International Deutschland,Plan International Deutschland,≤100
120655374567,Ökologisch-Demokratische Partei (ÖDP),Ökologisch-Demokratische Partei (ÖDP),≤100
290083287859449,Grüne Schmalkalden Meiningen Suhl,BÜNDNIS 90/DIE GRÜNEN,≤100
170688644503,UNICEF Deutschland,UNICEF Deutschland,≤100
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,≤100
1825871520988552,Elisabeth Kaiser,Elisabeth Kaiser,≤100
204191076644782,"Thüringer Ministerium für Bildung, Jugend und Sport","Thüringer Ministerium für Bildung, Jugend und Sport",≤100
90035328642,PETA Deutschland,PETA Deutschland,≤100
123523341045520,Die Familienunternehmer,Die Familienunternehmer,≤100
118776688142153,enviaM,envia Mitteldeutsche Energie AG,≤100
134080283313500,DIE LINKE Thüringen,DIE LINKE Thüringen,≤100
134209407129787,Volt Deutschland,Volt Deutschland,≤100
154149027994068,ZDF,ZDF,≤100
47694585682,DIE LINKE,DIE LINKE,≤100
261985647756704,AfD im EU-Parlament,AfD im EU-Parlament,≤100
104504124780888,Stahlwerk Thüringen,Stahlwerk Thüringen GmbH,≤100
120766472077900,Peggy Greiser,Peggy Greiser,≤100
47930567748,SPD,SPD,≤100
478399422560922,KadeFungin,DR. KADE,≤100
417905399079008,The Honu Movement,Ocean Plastic Cleanup gemeinnützige GmbH,≤100
1745982485667400,Guido Reil,Guido Reil,≤100
163139997033615,Die Linke Saale-Holzland-Kreis,Die LINKE. SHK,≤100
110976485656573,Junge Liberale JuLis,Junge Liberale,≤100
380349938694731,Mentor Verlag,Mentor Verlag,≤100
593476900673774,ifaw,ifaw,≤100
212830898880956,Prof. Michael Kaufmann,Michael Heinz Kaufmann,≤100
614408642007931,Zurich,Zürich Beteiligungs AG,≤100
253592560263,Christoffel-Blindenmission (CBM),CBM Christoffel-Blindenmission Christian Blind Mission e.V.,≤100
141612489183275,Hans-Böckler-Stiftung,Hans-Böckler-Stiftung,≤100
43899732459,fritz-kola,fritz-kola,≤100
111033161266569,DeinMorgen,Die Jungen Unternehmer,≤100
248913988520756,Union Investment,Union Investment Privatfonds GmbH,≤100
161674141345516,Weltverbesserer,Die Techniker (TK),≤100
116335026590900,Mülltrennung wirkt,die dualen Systeme,≤100
637552983272437,FDP-Fraktion Bayern,FDP-Fraktion Bayern,≤100
161273245888,Save the Children Deutschland,Save the Children Deutschland,≤100
1578640155687393,Sea-Watch,Sea-Watch,≤100
2010920999000602,Fridays for Future Deutschland,Together for Future e.V.,≤100
108268845888673,Bundesministerium für Arbeit und Soziales,Bundesministerium für Arbeit und Soziales,≤100
158888744130107,Hubert Aiwanger Minister Bundesvors. Freie Wähler,Hubert Aiwanger,≤100
87921510981,SPD Thüringen,SPD Thüringen,≤100
102608544969110,Posterisan,DR. KADE,≤100
114186703597807,VIER PFOTEN,VIER PFOTEN,≤100
2188342231399828,HSI/Deutschland,HSI/Deutschland,≤100
614408642007931,Zurich,Zürich Beteiligungs AG,≤100
283742725154417,Interactive Media Foundation,Interactive Media Foundation gGmbH,≤100
363842953730453,AfD Sachsen-Anhalt,AfD Sachsen-Anhalt,≤100
134229626612248,Tankred Schipanski,Tankred Schipanski,≤100
128440447895402,Jeder Tag zählt e.V.,Jeder Tag zählt e.V.,≤100
104970081393920,FAKTUlind,DR. KADE,≤100
107411260903386,The Mother Nature App,The Mother Nature GmbH,≤100
313744767921,der Freitag,der Freitag,≤100
763910583697170,FDP Jena-Saale-Holzland,Stefan Beyer,≤100
100232532268354,Umfrage - Soziale Konflikte,Freie Universität Berlin,≤100
41509493347,Diakonie Deutschland,Diakonie Deutschland,≤100
1609555372394092,17 Ziele,Engagement Global - Service für Entwicklungsinitiativen,≤100
150380582965,BVMW - Bundesverband mittelständische Wirtschaft,BVMW - Bundesverband mittelständische Wirtschaft,≤100
217879838339082,Bundesministerium für Wirtschaft und Energie,Bundesministerium für Wirtschaft und Energie,≤100
102419735008984,Johannes Wagner,Johannes Wagner,≤100
331085703648232,Deutscher Verkehrssicherheitsrat - DVR,Deutscher Verkehrssicherheitsrat e.V.,≤100
64694257920,ProSieben,ProSieben,≤100
190633894286732,Diakonie Katastrophenhilfe,Diakonie Katastrophenhilfe,≤100
314610442075420,TeamClimate,TeamClimate,≤100
109573920927141,Ichwillfair,Initiative für nachhaltige Agrarlieferketten,≤100
538936319946884,GermanDream,GermanDream mit Facebook-Werbegutschrift,≤100
463973024177204,WayBak,Ultivate GmbH,≤100
118097230041149,Civical,Civical GmbH,≤100
249986091716256,Deutscher Jagdverband e.V.,Deutscher Jagdverband e.V.,≤100
303043247017496,Markus Buchheit,Markus Buchheit,≤100
448079648735446,Alexander Freier-Winterwerb,Alexander Freier-Winterwerb,≤100
113319324330513,Politcheck,Forum für politischen und gesellschaftlichen Informationsaustausch,≤100
510117665830401,Hilfetelefon Gewalt gegen Frauen,BAFzA,≤100
432991297271811,Tina Rudolph,Maik Klotzbach,≤100
237667552993187,FDP Coburg,Nico Appelfeller,≤100
